FECHA_RESULTADO,AG,PCR,PR
2020-07-31,0,8,225
2020-08-01,0,6,159
2020-08-02,0,0,45
2020-08-03,0,11,174
2020-08-04,0,25,176
2020-08-05,0,13,181
2020-08-06,0,16,195
2020-08-07,0,20,205
2020-08-08,0,13,181
2020-08-09,0,0,48
2020-08-10,0,17,201
2020-08-11,0,17,179
2020-08-12,0,20,181
2020-08-13,0,11,185
2020-08-14,0,7,222
2020-08-15,0,8,139
2020-08-16,0,3,44
2020-08-17,0,17,163
2020-08-18,0,17,200
2020-08-19,0,12,207
2020-08-20,0,24,234
2020-08-21,0,9,180
2020-08-22,0,3,157
2020-08-23,0,0,42
2020-08-24,0,18,167
2020-08-25,0,3,281
2020-08-26,0,19,128
2020-08-27,0,9,211
2020-08-28,0,14,196
2020-08-29,0,5,163
2020-08-30,0,7,40
2020-08-31,0,28,117
2020-09-01,0,7,124
2020-09-02,0,16,154
2020-09-03,0,11,166
2020-09-04,0,14,316
2020-09-05,0,9,286
2020-09-06,0,0,22
2020-09-07,0,13,151
2020-09-08,0,24,282
2020-09-09,0,3,237
2020-09-10,0,5,150
2020-09-11,0,8,434
2020-09-12,0,4,189
2020-09-13,0,0,30
2020-09-14,0,16,245
2020-09-15,0,5,232
2020-09-16,0,9,190
2020-09-17,0,8,239
2020-09-18,0,5,153
2020-09-19,0,1,94
2020-09-20,0,0,41
2020-09-21,0,8,139
2020-09-22,0,25,226
2020-09-23,0,0,143
2020-09-24,0,1,128
2020-09-25,0,7,168
2020-09-26,0,4,139
2020-09-27,0,0,24
2020-09-28,0,3,51
2020-09-29,0,8,63
2020-09-30,0,5,65
2020-10-01,1,6,66
2020-10-02,0,6,70
2020-10-03,1,2,61
2020-10-04,0,0,16
2020-10-05,0,7,51
2020-10-06,0,5,65
2020-10-07,0,3,101
2020-10-08,0,3,86
2020-10-09,0,9,140
2020-10-10,0,7,82
2020-10-11,1,3,45
2020-10-12,0,6,94
2020-10-13,0,1,88
2020-10-14,0,3,77
2020-10-15,0,4,96
2020-10-16,0,4,142
2020-10-17,0,7,78
2020-10-18,0,0,26
2020-10-19,0,12,62
2020-10-20,0,1,88
2020-10-21,0,2,76
2020-10-22,0,6,53
2020-10-23,1,7,81
2020-10-24,0,5,38
2020-10-25,0,0,13
2020-10-26,0,4,42
2020-10-27,0,7,64
2020-10-28,0,10,64
2020-10-29,0,9,74
2020-10-30,0,5,82
2020-10-31,0,4,48
2020-11-01,0,7,22
2020-11-02,0,2,44
2020-11-03,0,7,47
2020-11-04,0,3,48
2020-11-05,0,17,21
2020-11-07,0,12,63
2020-11-08,0,3,11
2020-11-09,1,25,46
2020-11-10,0,8,53
2020-11-11,0,12,56
2020-11-12,0,5,25
2020-11-13,0,1,32
2020-11-14,0,5,29
2020-11-15,0,12,17
2020-11-16,0,5,55
2020-11-17,0,7,36
2020-11-18,0,10,31
2020-11-19,0,20,51
2020-11-20,0,13,26
2020-11-21,0,17,28
2020-11-22,0,2,10
2020-11-23,0,0,41
2020-11-24,0,7,73
2020-11-25,0,6,45
2020-11-26,0,8,57
2020-11-27,0,3,66
2020-11-28,0,3,20
2020-11-29,0,9,9
2020-11-30,0,12,32
2020-12-01,0,7,23
2020-12-02,0,8,47
2020-12-03,0,8,25
2020-12-04,0,12,20
2020-12-05,0,25,49
2020-12-07,1,8,14
2020-12-08,0,0,14
2020-12-09,0,20,30
2020-12-10,0,14,14
2020-12-11,0,20,19
2020-12-12,0,26,13
2020-12-13,0,52,5
2020-12-14,0,22,22
2020-12-15,0,23,33
2020-12-16,0,15,26
2020-12-17,0,8,23
2020-12-18,0,30,22
2020-12-19,0,17,9
2020-12-20,0,11,4
2020-12-21,0,20,13
2020-12-22,0,16,28
2020-12-23,2,25,19
2020-12-24,0,18,11
2020-12-25,0,0,3
2020-12-26,1,28,14
2020-12-27,0,1,7
2020-12-28,0,35,26
2020-12-29,0,34,33
2020-12-30,2,58,29
2020-12-31,0,44,18
2021-01-01,0,0,2
2021-01-02,3,82,15
2021-01-03,0,1,5
2021-01-04,4,67,12
2021-01-05,9,31,19
2021-01-06,6,58,22
2021-01-07,2,18,19
2021-01-08,10,48,19
2021-01-09,5,2,34
2021-01-10,5,7,6
2021-01-11,9,8,41
2021-01-12,4,59,46
2021-01-13,8,43,47
2021-01-14,6,27,41
2021-01-15,7,45,35
2021-01-16,13,23,48
2021-01-17,7,10,8
2021-01-18,19,6,69
2021-01-19,18,11,38
2021-01-20,13,35,28
2021-01-21,20,49,43
2021-01-22,26,18,32
2021-01-23,23,35,20
2021-01-24,5,5,9
2021-01-25,35,19,56
2021-01-26,28,51,42
2021-01-27,35,19,34
2021-01-28,47,9,37
2021-01-29,56,7,34
2021-01-30,58,66,41
2021-01-31,8,0,20
2021-02-01,73,20,68
2021-02-02,75,86,37
2021-02-03,100,29,42
2021-02-04,70,28,50
2021-02-05,86,39,30
2021-02-06,80,44,34
2021-02-07,16,13,19
2021-02-08,106,42,42
2021-02-09,84,35,37
2021-02-10,79,29,33
2021-02-11,98,85,34
2021-02-12,91,38,37
2021-02-13,73,63,22
2021-02-14,24,1,3
2021-02-15,105,29,41
2021-02-16,86,54,34
2021-02-17,68,134,40
2021-02-18,98,39,23
2021-02-19,79,28,23
2021-02-20,90,38,22
2021-02-21,34,12,6
2021-02-22,126,32,35
2021-02-23,125,27,24
2021-02-24,102,47,22
2021-02-25,97,22,31
2021-02-26,108,37,20
2021-02-27,105,57,26
2021-02-28,34,0,7
2021-03-01,118,20,33
2021-03-02,122,35,38
2021-03-03,127,91,22
2021-03-04,131,22,22
2021-03-05,154,3,27
2021-03-06,118,28,17
2021-03-07,40,5,11
2021-03-08,177,3,16
2021-03-09,139,36,25
2021-03-10,181,49,31
2021-03-11,175,90,36
2021-03-12,149,46,24
2021-03-13,155,0,19
2021-03-14,62,61,7
2021-03-15,237,38,26
2021-03-16,190,52,24
2021-03-17,181,55,15
2021-03-18,189,73,17
2021-03-19,196,123,25
2021-03-20,191,27,15
2021-03-21,52,7,4
2021-03-22,240,74,23
2021-03-23,239,94,15
2021-03-24,224,116,21
2021-03-25,226,19,20
2021-03-26,225,16,27
2021-03-27,191,37,26
2021-03-28,52,39,9
2021-03-29,300,46,28
2021-03-30,273,32,32
2021-03-31,238,52,25
2021-04-01,141,66,5
2021-04-02,121,101,13
2021-04-03,253,70,21
2021-04-04,124,28,16
2021-04-05,356,41,30
2021-04-06,325,38,27
2021-04-07,293,53,24
2021-04-08,296,45,24
2021-04-09,315,26,30
2021-04-10,248,19,25
2021-04-11,59,2,4
2021-04-12,367,43,27
2021-04-13,244,124,27
2021-04-14,276,25,28
2021-04-15,229,96,23
2021-04-16,263,86,31
2021-04-17,210,138,19
2021-04-18,51,49,6
2021-04-19,307,25,35
2021-04-20,171,4,14
2021-04-21,221,49,20
2021-04-22,208,178,42
2021-04-23,202,331,27
2021-04-24,209,176,17
2021-04-25,55,51,7
2021-04-26,240,64,47
2021-04-27,205,128,27
2021-04-28,151,66,10
2021-04-29,185,153,21
2021-04-30,255,68,22
2021-05-01,77,21,5
2021-05-02,49,49,8
2021-05-03,211,18,40
2021-05-04,167,217,12
2021-05-05,188,174,14
2021-05-06,178,451,36
2021-05-07,199,226,24
2021-05-08,163,118,27
2021-05-09,29,31,5
2021-05-10,203,265,27
2021-05-11,171,122,35
2021-05-12,155,77,21
2021-05-13,131,141,25
2021-05-14,159,277,22
2021-05-15,128,228,20
2021-05-16,52,159,13
2021-05-17,184,121,29
2021-05-18,135,174,21
2021-05-19,110,147,13
2021-05-20,116,167,16
2021-05-21,93,165,28
2021-05-22,96,39,28
2021-05-23,52,29,12
2021-05-24,152,32,19
2021-05-25,130,194,18
2021-05-26,100,60,20
2021-05-27,95,51,19
2021-05-28,88,115,32
2021-05-29,79,61,21
2021-05-30,33,42,9
2021-05-31,108,20,16
2021-06-01,88,12,26
2021-06-02,78,21,17
2021-06-03,85,32,19
2021-06-04,73,30,13
2021-06-05,62,22,18
2021-06-06,14,5,2
2021-06-07,95,12,16
2021-06-08,57,24,10
2021-06-09,68,26,22
2021-06-10,71,19,17
2021-06-11,62,3,20
2021-06-12,58,8,13
2021-06-13,21,4,12
2021-06-14,89,18,11
2021-06-15,68,20,6
2021-06-16,56,20,9
2021-06-17,60,46,15
2021-06-18,63,29,16
2021-06-19,47,15,11
2021-06-20,7,5,4
2021-06-21,63,11,17
2021-06-22,74,5,17
2021-06-23,69,12,16
2021-06-24,39,11,14
2021-06-25,63,2,8
2021-06-26,39,12,10
2021-06-27,24,0,0
2021-06-28,78,1,9
2021-06-29,16,7,3
2021-06-30,53,20,16
2021-07-01,38,10,18
2021-07-02,58,124,16
2021-07-03,53,11,15
2021-07-04,7,0,2
2021-07-05,41,40,21
2021-07-06,33,33,20
2021-07-07,40,38,21
2021-07-08,23,20,20
2021-07-09,30,2,15
2021-07-10,36,8,11
2021-07-11,16,2,2
2021-07-12,54,33,15
2021-07-13,37,6,9
2021-07-14,18,10,22
2021-07-15,20,5,22
2021-07-16,44,90,17
2021-07-17,18,3,6
2021-07-18,5,0,3
2021-07-19,34,5,33
2021-07-20,34,4,14
2021-07-21,23,2,11
2021-07-22,17,3,18
2021-07-23,12,9,26
2021-07-24,16,2,14
2021-07-25,3,3,4
2021-07-26,28,2,14
2021-07-27,28,3,13
2021-07-28,13,0,1
2021-07-29,7,0,4
2021-07-30,26,7,13
2021-07-31,26,2,13
2021-08-01,8,0,2
2021-08-02,31,2,3
2021-08-03,24,12,7
2021-08-04,27,3,4
2021-08-05,11,10,7
2021-08-06,16,3,9
2021-08-07,11,1,4
2021-08-08,4,0,1
2021-08-09,27,2,11
2021-08-10,30,6,14
2021-08-11,15,2,3
2021-08-12,26,6,6
2021-08-13,12,1,8
2021-08-14,9,3,18
2021-08-15,10,0,4
2021-08-16,24,5,8
2021-08-17,19,5,11
2021-08-18,21,5,13
2021-08-19,30,9,8
2021-08-20,19,6,11
2021-08-21,22,8,6
2021-08-22,11,3,2
2021-08-23,19,5,5
2021-08-24,21,8,10
2021-08-25,22,7,9
2021-08-26,12,7,4
2021-08-27,27,2,6
2021-08-28,23,9,6
2021-08-29,2,4,2
2021-08-30,20,1,2
2021-08-31,30,7,14
2021-09-01,20,6,2
2021-09-02,27,0,11
2021-09-03,21,5,12
2021-09-04,22,6,12
2021-09-05,10,7,3
2021-09-06,25,1,5
2021-09-07,24,3,10
2021-09-08,16,4,6
2021-09-09,10,8,9
2021-09-10,17,2,7
2021-09-11,15,10,4
2021-09-12,7,4,1
2021-09-13,36,5,8
2021-09-14,22,4,2
2021-09-15,21,6,8
2021-09-16,20,8,6
2021-09-17,12,8,6
2021-09-18,9,9,8
2021-09-19,4,0,1
2021-09-20,22,4,5
2021-09-21,25,3,3
2021-09-22,17,2,6
2021-09-23,20,8,6
2021-09-24,23,4,7
2021-09-25,17,8,3
2021-09-26,15,6,4
2021-09-27,24,5,12
2021-09-28,31,5,4
2021-09-29,17,13,5
2021-09-30,21,7,3
2021-10-01,21,5,6
2021-10-02,19,3,2
2021-10-03,9,0,2
2021-10-04,16,0,2
2021-10-05,20,7,3
2021-10-06,15,9,4
2021-10-07,16,5,4
2021-10-08,16,3,10
2021-10-09,11,0,1
2021-10-10,4,0,1
2021-10-11,30,6,2
2021-10-12,18,5,5
2021-10-13,25,3,4
2021-10-14,15,2,2
2021-10-15,18,6,37
2021-10-16,17,8,4
2021-10-17,17,4,5
2021-10-18,26,6,11
2021-10-19,19,11,6
2021-10-20,25,7,1
2021-10-21,32,17,10
2021-10-22,27,9,11
2021-10-23,24,11,4
2021-10-24,23,1,6
2021-10-25,37,5,5
2021-10-26,31,13,11
2021-10-27,26,5,5
2021-10-28,56,2,13
2021-10-29,25,4,6
2021-10-30,28,15,11
2021-10-31,7,2,5
2021-11-01,25,7,4
2021-11-02,41,11,7
2021-11-03,53,8,6
2021-11-04,36,22,9
2021-11-05,38,18,12
2021-11-06,49,13,7
2021-11-07,18,1,3
2021-11-08,49,17,9
2021-11-09,27,8,5
2021-11-10,51,11,5
2021-11-11,37,12,3
2021-11-12,36,11,1
2021-11-13,40,8,5
2021-11-14,17,3,4
2021-11-15,51,1,6
2021-11-16,43,10,3
2021-11-17,48,3,4
2021-11-18,58,21,0
2021-11-19,70,10,3
2021-11-20,43,3,0
2021-11-21,23,0,3
2021-11-22,59,5,5
2021-11-23,40,3,3
2021-11-24,41,3,3
2021-11-25,63,9,6
2021-11-26,57,5,0
2021-11-27,58,31,1
2021-11-28,23,6,2
2021-11-29,101,6,1
2021-11-30,54,9,2
2021-12-01,56,18,0
2021-12-02,67,22,4
2021-12-03,50,15,1
2021-12-04,52,12,3
2021-12-05,11,16,0
2021-12-06,50,51,2
2021-12-07,69,22,5
2021-12-08,16,1,1
2021-12-09,53,23,0
2021-12-10,38,21,0
2021-12-11,42,6,0
2021-12-12,27,1,1
2021-12-13,44,8,1
2021-12-14,53,19,0
2021-12-15,45,7,1
2021-12-16,52,26,2
2021-12-17,44,3,1
2021-12-18,50,35,2
2021-12-19,22,3,0
2021-12-20,61,36,1
2021-12-21,48,27,0
2021-12-22,24,28,0
2021-12-23,32,48,0
2021-12-24,36,10,0
2021-12-25,20,31,0
2021-12-26,32,6,0
2021-12-27,97,13,0
2021-12-28,66,31,0
2021-12-29,80,26,2
2021-12-30,110,41,2
2021-12-31,71,30,0
2022-01-01,24,5,0
2022-01-02,51,6,0
2022-01-03,176,56,10
2022-01-04,249,55,0
2022-01-05,350,25,0
2022-01-06,367,119,0
2022-01-07,399,49,0
2022-01-08,434,77,0
2022-01-09,189,52,0
2022-01-10,685,259,0
2022-01-11,737,94,0
2022-01-12,1099,93,0
2022-01-13,1286,175,0
2022-01-14,1375,138,0
2022-01-15,1237,447,0
2022-01-16,439,101,0
2022-01-17,1820,190,0
2022-01-18,1710,300,0
2022-01-19,1943,542,0
2022-01-20,1664,369,0
2022-01-21,1472,417,0
2022-01-22,1211,373,0
2022-01-23,399,69,0
2022-01-24,1688,369,0
2022-01-25,1266,487,0
2022-01-26,1028,218,0
2022-01-27,1092,248,0
2022-01-28,921,523,0
2022-01-29,749,319,0
2022-01-30,251,126,0
2022-01-31,800,192,0
2022-02-01,572,148,0
2022-02-02,537,138,0
2022-02-03,493,65,0
2022-02-04,403,71,0
2022-02-05,336,66,0
2022-02-06,77,37,0
2022-02-07,327,14,0
2022-02-08,229,67,0
2022-02-09,227,198,0
2022-02-10,149,30,0
2022-02-11,180,52,0
2022-02-12,142,62,0
2022-02-13,44,1,0
2022-02-14,129,58,0
2022-02-15,80,66,0
2022-02-16,69,84,0
2022-02-17,78,42,0
2022-02-18,72,46,0
2022-02-19,64,65,0
2022-02-20,30,17,0
2022-02-21,50,10,0
2022-02-22,42,34,0
2022-02-23,50,20,0
2022-02-24,47,12,0
2022-02-25,31,47,0
2022-02-26,21,16,0
2022-02-27,8,1,0
2022-02-28,25,8,0
2022-03-01,24,14,0
2022-03-02,23,3,0
2022-03-03,16,20,0
2022-03-04,22,22,0
2022-03-05,34,16,0
2022-03-06,10,4,0
2022-03-07,17,21,0
2022-03-08,11,4,0
2022-03-09,12,29,0
2022-03-10,14,5,0
2022-03-11,10,5,0
2022-03-12,9,1,0
2022-03-13,9,7,0
2022-03-14,17,1,0
2022-03-15,15,6,0
2022-03-16,6,13,0
2022-03-17,10,10,0
2022-03-18,4,8,0
2022-03-19,5,10,0
2022-03-20,1,7,0
2022-03-21,5,1,0
2022-03-22,7,2,0
2022-03-23,9,4,0
2022-03-24,5,8,0
2022-03-25,2,14,0
2022-03-26,1,16,0
2022-03-27,1,4,0
2022-03-28,7,5,0
2022-03-29,7,29,0
2022-03-30,6,3,0
2022-03-31,3,3,0
2022-04-01,3,4,0
2022-04-02,1,4,0
2022-04-03,1,0,0
2022-04-04,6,9,0
2022-04-05,1,2,0
2022-04-06,2,1,0
2022-04-07,5,1,0
2022-04-08,1,4,0
2022-04-09,4,1,0
2022-04-10,0,3,0
2022-04-11,5,2,0
2022-04-12,3,0,0
2022-04-13,3,0,0
2022-04-14,3,16,0
2022-04-15,2,0,0
2022-04-16,4,0,0
2022-04-17,2,6,0
2022-04-18,4,5,0
2022-04-19,4,5,0
2022-04-20,1,2,0
2022-04-21,6,0,0
2022-04-22,2,3,0
2022-04-23,1,6,0
2022-04-24,0,2,0
2022-04-25,1,0,0
2022-04-26,2,1,0
2022-04-27,5,0,0
2022-04-28,2,2,0
2022-04-29,0,3,0
2022-04-30,0,8,0
2022-05-01,1,8,0
2022-05-02,6,2,0
2022-05-03,3,6,0
2022-05-04,1,1,0
2022-05-05,3,2,0
2022-05-06,2,5,0
2022-05-07,2,2,0
2022-05-08,0,3,0
2022-05-09,3,0,0
2022-05-10,2,4,0
2022-05-11,7,0,0
2022-05-12,4,1,0
2022-05-13,5,3,0
2022-05-14,3,1,0
2022-05-16,2,0,0
2022-05-17,16,2,0
2022-05-18,4,0,0
2022-05-19,2,2,0
2022-05-20,3,0,0
2022-05-21,1,2,0
2022-05-22,2,0,0
2022-05-23,2,0,0
2022-05-24,2,0,0
2022-05-25,8,4,0
2022-05-26,3,0,0
2022-05-27,6,0,0
2022-05-28,2,1,0
2022-05-29,1,0,0
2022-05-30,9,0,0
2022-05-31,9,2,0
2022-06-01,8,1,0
2022-06-02,5,3,0
2022-06-03,4,3,0
2022-06-04,5,1,0
2022-06-06,2,0,0
2022-06-07,1,2,0
2022-06-08,10,1,0
2022-06-09,14,15,0
2022-06-10,12,2,0
2022-06-11,6,6,0
2022-06-12,2,2,0
2022-06-13,9,5,0
2022-06-14,13,1,0
2022-06-15,14,4,0
2022-06-16,18,6,0
2022-06-17,13,6,0
2022-06-18,8,0,0
2022-06-19,5,7,0
2022-06-20,23,5,0
2022-06-21,24,12,0
2022-06-22,33,9,0
2022-06-23,36,18,0
2022-06-24,33,15,0
2022-06-25,28,9,0
2022-06-26,14,1,0
2022-06-27,53,8,0
2022-06-28,45,20,0
2022-06-29,28,2,0
2022-06-30,67,13,0
2022-07-01,64,13,0
2022-07-02,47,22,0
2022-07-03,29,8,0
2022-07-04,68,4,0
2022-07-05,89,33,0
2022-07-06,128,36,0
2022-07-07,104,77,0
2022-07-08,102,34,0
2022-07-09,101,50,0
2022-07-10,65,46,0
2022-07-11,220,25,0
2022-07-12,197,49,0
2022-07-13,291,101,0
2022-07-14,263,81,0
2022-07-15,219,197,0
2022-07-16,184,78,0
2022-07-17,113,24,0
2022-07-18,439,91,0
2022-07-19,385,62,0
2022-07-20,430,48,0
2022-07-21,435,41,0
2022-07-22,369,127,0
2022-07-23,291,62,0
2022-07-24,129,47,0
2022-07-25,526,105,0
2022-07-26,474,48,0
2022-07-27,455,117,0
2022-07-28,129,1,0
2022-07-29,154,11,0
2022-07-30,355,129,0
2022-07-31,134,0,0
2022-08-01,467,50,0
2022-08-02,375,29,0
2022-08-03,431,49,0
2022-08-04,351,51,0
2022-08-05,328,23,0
2022-08-06,110,29,0
2022-08-07,74,0,0
2022-08-08,416,24,0
2022-08-09,337,13,0
2022-08-10,369,53,0
2022-08-11,245,76,0
2022-08-12,293,33,0
2022-08-13,217,1,0
2022-08-14,37,37,0
2022-08-15,189,20,0
2022-08-16,214,33,0
2022-08-17,172,46,0
2022-08-18,158,46,0
2022-08-19,124,56,0
2022-08-20,79,13,0
2022-08-21,24,15,0
2022-08-22,150,15,0
2022-08-23,129,21,0
2022-08-24,76,25,0
2022-08-25,59,23,0
2022-08-26,64,15,0
2022-08-27,40,12,0
2022-08-28,17,4,0
2022-08-29,52,6,0
2022-08-30,23,1,0
2022-08-31,71,15,0
2022-09-01,59,16,0
2022-09-02,23,10,0
2022-09-03,24,10,0
2022-09-04,5,1,0
2022-09-05,36,3,0
2022-09-06,33,5,0
2022-09-07,45,3,0
2022-09-08,32,21,0
2022-09-09,23,2,0
2022-09-10,26,4,0
2022-09-11,9,2,0
2022-09-12,23,1,0
2022-09-13,32,2,0
2022-09-14,19,2,0
2022-09-15,24,5,0
2022-09-16,6,3,0
2022-09-17,5,2,0
2022-09-18,2,0,0
2022-09-19,24,5,0
2022-09-20,11,8,0
2022-09-21,9,3,0
2022-09-22,7,2,0
2022-09-23,10,1,0
2022-09-24,8,3,0
2022-09-25,3,0,0
2022-09-26,6,4,0
2022-09-27,5,4,0
2022-09-28,6,1,0
2022-09-29,3,2,0
2022-09-30,6,4,0
2022-10-01,6,0,0
2022-10-02,2,0,0
2022-10-03,6,2,0
2022-10-04,3,1,0
2022-10-05,3,1,0
2022-10-06,0,2,0
2022-10-07,1,1,0
2022-10-09,2,0,0
2022-10-10,6,0,0
2022-10-11,7,2,0
2022-10-12,5,2,0
2022-10-13,5,1,0
2022-10-14,5,3,0
2022-10-15,3,3,0
2022-10-16,1,0,0
2022-10-17,2,3,0
2022-10-18,7,1,0
2022-10-19,5,0,0
2022-10-20,2,0,0
2022-10-21,1,1,0
2022-10-22,1,0,0
2022-10-24,4,0,0
2022-10-25,0,1,0
2022-10-26,4,0,0
2022-10-27,3,0,0
2022-10-28,2,2,0
2022-10-30,1,0,0
2022-10-31,4,1,0
2022-11-01,0,1,0
2022-11-02,5,3,0
2022-11-03,4,0,0
2022-11-04,1,1,0
2022-11-05,5,0,0
2022-11-06,1,0,0
2022-11-07,7,0,0
2022-11-08,7,0,0
2022-11-09,7,4,0
2022-11-10,7,1,0
2022-11-11,11,1,0
2022-11-12,9,3,0
2022-11-13,3,0,0
2022-11-14,18,1,0
2022-11-15,16,4,0
2022-11-16,20,7,0
2022-11-17,37,3,0
2022-11-18,23,3,0
2022-11-19,20,7,0
2022-11-20,8,3,0
2022-11-21,23,3,0
2022-11-22,45,14,0
2022-11-23,70,19,0
2022-11-24,81,10,0
2022-11-25,71,11,0
2022-11-26,71,9,0
2022-11-27,23,12,0
2022-11-28,138,20,0
2022-11-29,201,18,0
2022-11-30,232,21,0
2022-12-01,266,32,0
2022-12-02,321,25,0
2022-12-03,312,19,0
2022-12-04,90,37,0
2022-12-05,526,35,0
2022-12-06,438,28,0
2022-12-07,446,46,0
2022-12-08,157,52,0
2022-12-09,196,13,0
2022-12-10,375,30,0
2022-12-11,113,40,0
2022-12-12,482,35,0
2022-12-13,409,32,0
2022-12-14,379,34,0
2022-12-15,244,42,0
2022-12-16,277,58,0
2022-12-17,161,20,0
2022-12-18,58,40,0
2022-12-19,276,16,0
2022-12-20,191,48,0
2022-12-21,163,21,0
2022-12-22,145,39,0
2022-12-23,97,10,0
2022-12-24,63,9,0
2022-12-25,16,0,0
2022-12-26,134,2,0
2022-12-27,89,20,0
2022-12-28,93,17,0
2022-12-29,43,6,0
2022-12-30,81,17,0
2022-12-31,43,12,0
2023-01-01,6,1,0
2023-01-02,48,0,0
2023-01-03,27,9,0
2023-01-04,42,9,0
2023-01-05,33,5,0
2023-01-06,39,6,0
2023-01-07,13,0,0
2023-01-08,4,0,0
2023-01-09,19,0,0
2023-01-10,19,4,0
2023-01-11,14,4,0
2023-01-12,16,5,0
2023-01-13,7,1,0
2023-01-14,6,1,0
2023-01-15,6,1,0
2023-01-16,15,7,0
2023-01-17,7,1,0
2023-01-18,4,2,0
2023-01-19,5,2,0
2023-01-20,4,0,0
