FECHA_RESULTADO,AG,PCR,PR
2021-09-08,2,81,0
2021-09-09,3,0,0
2021-09-10,9,0,0
2021-09-11,1,10,0
2021-09-12,1,0,0
2021-09-13,5,18,0
2021-09-14,2,18,0
2021-09-15,3,10,0
2021-09-16,1,5,1
2021-09-17,2,0,0
2021-09-19,2,0,0
2021-09-20,1,5,0
2021-09-21,2,10,0
2021-09-22,8,0,0
2021-09-23,5,2,0
2021-09-24,1,7,1
2021-09-25,4,0,0
2021-09-26,1,0,0
2021-09-27,5,3,1
2021-09-28,7,4,0
2021-09-29,2,0,0
2021-09-30,3,0,0
2021-10-01,1,0,1
2021-10-02,1,0,0
2021-10-04,3,2,0
2021-10-05,1,0,0
2021-10-06,2,1,0
2021-10-07,0,0,2
2021-10-08,1,0,0
2021-10-09,1,4,1
2021-10-10,2,0,0
2021-10-11,3,4,0
2021-10-12,2,2,0
2021-10-13,1,20,0
2021-10-14,3,7,0
2021-10-15,1,4,1
2021-10-16,1,5,2
2021-10-17,1,0,0
2021-10-18,1,0,1
2021-10-19,3,10,0
2021-10-20,5,0,0
2021-10-21,1,10,0
2021-10-22,0,7,0
2021-10-23,2,8,0
2021-10-24,1,0,0
2021-10-25,2,0,2
2021-10-26,2,6,0
2021-10-27,6,3,1
2021-10-28,1,0,3
2021-10-29,0,15,0
2021-10-30,3,1,1
2021-10-31,1,0,0
2021-11-01,0,27,0
2021-11-02,3,0,0
2021-11-03,1,22,0
2021-11-04,1,16,1
2021-11-05,0,1,0
2021-11-06,2,5,1
2021-11-08,4,11,0
2021-11-09,1,27,0
2021-11-10,2,5,1
2021-11-11,4,15,1
2021-11-12,6,4,0
2021-11-13,3,4,0
2021-11-14,2,9,0
2021-11-15,3,13,0
2021-11-16,3,6,2
2021-11-17,1,0,3
2021-11-18,4,2,0
2021-11-19,1,0,0
2021-11-20,1,0,0
2021-11-21,3,3,0
2021-11-23,3,0,0
2021-11-24,1,1,0
2021-11-25,2,20,0
2021-11-26,1,0,0
2021-11-27,2,19,0
2021-11-28,0,24,0
2021-11-29,3,35,0
2021-11-30,0,12,0
2021-12-01,0,6,0
2021-12-02,3,1,0
2021-12-03,0,16,1
2021-12-04,7,0,0
2021-12-05,0,7,0
2021-12-06,2,0,0
2021-12-07,0,13,0
2021-12-08,1,0,0
2021-12-09,2,0,1
2021-12-10,10,8,0
2021-12-11,2,0,0
2021-12-13,3,3,0
2021-12-14,0,2,0
2021-12-15,1,2,0
2021-12-16,4,0,0
2021-12-17,5,15,0
2021-12-18,2,1,0
2021-12-20,4,12,0
2021-12-21,2,4,0
2021-12-22,5,4,0
2021-12-23,4,14,0
2021-12-24,1,0,0
2021-12-26,1,0,0
2021-12-27,3,29,0
2021-12-28,7,0,0
2021-12-29,3,12,1
2021-12-30,4,0,0
2021-12-31,4,8,0
2022-01-01,2,0,0
2022-01-02,4,0,1
2022-01-03,6,1,1
2022-01-04,8,11,0
2022-01-05,19,16,0
2022-01-06,16,1,0
2022-01-07,15,17,0
2022-01-08,29,0,0
2022-01-09,7,0,0
2022-01-10,13,0,0
2022-01-11,35,0,0
2022-01-12,56,0,0
2022-01-13,79,5,0
2022-01-14,75,0,0
2022-01-15,57,23,0
2022-01-16,34,1,0
2022-01-17,173,0,0
2022-01-18,79,27,0
2022-01-19,97,4,0
2022-01-20,74,7,0
2022-01-21,137,7,0
2022-01-22,50,0,0
2022-01-23,29,0,0
2022-01-24,138,8,0
2022-01-25,129,6,0
2022-01-26,65,8,0
2022-01-27,123,4,0
2022-01-28,104,11,0
2022-01-29,110,4,0
2022-01-30,45,0,0
2022-01-31,80,2,0
2022-02-01,54,9,0
2022-02-02,93,133,0
2022-02-03,47,119,0
2022-02-04,74,41,0
2022-02-05,62,143,0
2022-02-06,17,0,0
2022-02-07,59,5,0
2022-02-08,31,174,0
2022-02-09,29,161,0
2022-02-10,35,107,0
2022-02-11,18,47,0
2022-02-12,24,199,0
2022-02-13,3,0,0
2022-02-14,15,12,0
2022-02-15,4,625,0
2022-02-16,5,397,0
2022-02-17,4,968,0
2022-02-18,9,52,0
2022-02-19,6,51,0
2022-02-20,3,0,0
2022-02-21,1,111,0
2022-02-22,8,8,0
2022-02-23,1,5,0
2022-02-24,6,6,0
2022-02-25,7,63,0
2022-02-26,7,66,0
2022-02-28,2,57,0
2022-03-01,1,6,0
2022-03-02,5,26,0
2022-03-03,3,83,0
2022-03-04,1,72,0
2022-03-05,0,51,0
