FECHA_RESULTADO,AG,PCR,PR
2021-05-16,5,0,1
2021-05-17,46,0,4
2021-05-18,52,7,3
2021-05-19,31,4,2
2021-05-20,31,7,5
2021-05-21,16,9,3
2021-05-22,16,10,0
2021-05-23,9,0,3
2021-05-24,17,4,8
2021-05-25,19,6,2
2021-05-26,16,1,1
2021-05-27,24,4,3
2021-05-28,12,14,4
2021-05-29,12,2,1
2021-05-30,4,0,0
2021-05-31,9,0,1
2021-06-01,11,4,1
2021-06-02,5,9,1
2021-06-03,9,1,0
2021-06-04,8,1,1
2021-06-05,8,5,0
2021-06-06,2,0,1
2021-06-07,5,10,2
2021-06-08,4,7,1
2021-06-09,10,3,0
2021-06-10,7,13,1
2021-06-11,5,16,3
2021-06-12,5,0,1
2021-06-13,3,0,0
2021-06-14,13,13,1
2021-06-15,7,26,1
2021-06-16,8,4,0
2021-06-17,4,13,0
2021-06-18,9,16,2
2021-06-19,4,4,1
2021-06-20,1,1,0
2021-06-21,4,1,3
2021-06-22,4,6,0
2021-06-23,6,3,0
2021-06-24,2,0,0
2021-06-25,8,0,0
2021-06-26,4,5,1
2021-06-27,1,0,0
2021-06-28,10,2,1
2021-06-29,4,0,0
2021-06-30,6,0,1
2021-07-01,7,2,3
2021-07-02,1,1,3
2021-07-03,3,1,0
2021-07-05,4,1,1
2021-07-06,6,2,1
2021-07-07,3,3,0
2021-07-08,3,1,2
2021-07-09,5,1,1
2021-07-10,4,0,0
2021-07-11,1,0,2
2021-07-12,6,0,1
2021-07-13,1,2,0
2021-07-14,10,0,0
2021-07-15,2,0,0
2021-07-16,2,0,5
2021-07-17,2,2,1
2021-07-18,1,0,0
2021-07-19,1,0,1
2021-07-20,1,2,1
2021-07-21,4,2,1
2021-07-22,3,5,1
2021-07-23,0,2,1
2021-07-24,8,2,1
2021-07-26,4,2,1
2021-07-27,4,0,2
2021-07-28,1,0,1
2021-07-30,2,1,1
2021-07-31,1,2,0
2021-08-01,1,0,0
2021-08-02,3,1,0
2021-08-03,0,3,0
2021-08-04,5,1,0
2021-08-05,1,1,0
2021-08-06,1,0,0
2021-08-08,0,0,1
2021-08-10,2,1,0
2021-08-11,1,5,0
2021-08-12,4,1,0
2021-08-13,1,1,0
2021-08-14,2,0,0
2021-08-15,1,0,0
2021-08-16,0,0,1
2021-08-17,5,4,1
2021-08-18,2,1,1
2021-08-19,2,1,0
2021-08-20,5,2,0
2021-08-22,0,0,1
2021-08-23,7,0,1
2021-08-24,1,2,0
2021-08-25,2,0,1
2021-08-26,9,0,0
2021-08-27,2,0,0
2021-08-28,1,0,0
2021-08-29,1,0,0
2021-08-30,1,0,0
2021-08-31,1,1,0
2021-09-01,4,0,0
2021-09-02,7,0,1
2021-09-03,1,1,1
2021-09-04,1,2,1
2021-09-05,0,2,0
2021-09-06,0,0,2
2021-09-07,0,4,0
2021-09-08,0,2,0
2021-09-09,0,2,1
2021-09-10,0,2,0
2021-09-11,0,0,2
2021-09-12,1,0,0
2021-09-14,0,0,1
2021-09-16,0,2,0
2021-09-17,0,1,0
2021-09-20,2,0,0
2021-09-21,1,1,0
2021-09-22,0,0,2
2021-09-24,1,1,2
2021-09-25,1,2,0
2021-09-26,1,0,1
2021-09-27,1,0,2
2021-09-28,1,0,0
2021-09-29,0,0,1
2021-09-30,2,0,1
2021-10-01,1,0,2
2021-10-05,0,2,0
2021-10-07,1,1,0
2021-10-08,0,0,1
2021-10-09,0,5,0
2021-10-11,2,1,0
2021-10-12,2,0,0
2021-10-13,1,6,0
2021-10-14,1,0,0
2021-10-15,1,2,0
2021-10-16,0,1,0
2021-10-19,1,3,0
2021-10-20,1,1,0
2021-10-21,2,1,0
2021-10-22,1,2,0
2021-10-24,0,3,0
2021-10-25,0,0,1
2021-10-26,1,0,1
2021-10-27,0,0,1
2021-10-28,0,3,0
2021-10-29,0,2,1
2021-10-30,1,0,0
2021-10-31,0,3,0
2021-11-02,2,1,0
2021-11-03,0,1,0
2021-11-04,1,0,0
2021-11-05,1,0,1
2021-11-06,1,5,0
2021-11-08,0,1,0
2021-11-10,0,1,1
2021-11-11,0,0,1
2021-11-12,0,3,0
2021-11-13,2,0,0
2021-11-16,0,2,1
2021-11-17,0,2,0
2021-11-18,0,2,0
2021-11-19,1,0,0
2021-11-20,0,1,3
2021-11-21,0,1,0
2021-11-22,1,1,0
2021-11-23,0,7,0
2021-11-24,2,4,0
2021-11-25,4,1,0
2021-11-26,0,2,0
2021-11-27,0,8,0
2021-11-29,3,0,0
2021-11-30,0,2,1
2021-12-01,1,5,1
2021-12-02,0,2,0
2021-12-03,1,1,0
2021-12-04,2,5,1
2021-12-06,1,0,0
2021-12-07,2,6,0
2021-12-08,0,0,1
2021-12-09,0,3,0
2021-12-10,1,3,0
2021-12-11,0,3,0
2021-12-12,0,1,0
2021-12-13,2,5,0
2021-12-14,0,1,0
2021-12-15,3,4,0
2021-12-16,0,7,0
2021-12-17,1,1,0
2021-12-18,2,7,0
2021-12-19,0,1,0
2021-12-20,0,3,0
2021-12-21,4,5,0
2021-12-22,0,1,0
2021-12-23,1,8,0
2021-12-24,1,9,0
2021-12-26,1,0,0
2021-12-27,2,0,0
2021-12-28,2,9,0
2021-12-29,6,0,0
2021-12-30,5,11,1
2021-12-31,5,3,0
2022-01-02,3,0,0
2022-01-03,7,0,2
2022-01-04,19,2,0
2022-01-05,12,10,0
2022-01-06,27,19,0
2022-01-07,9,1,0
2022-01-08,14,36,0
2022-01-09,10,27,0
2022-01-10,30,20,0
2022-01-11,16,21,0
2022-01-12,30,37,0
2022-01-13,9,37,0
