FECHA_RESULTADO,AG,PCR,PR
2020-09-02,0,9,146
2020-09-03,0,1,52
2020-09-04,0,0,163
2020-09-05,0,10,53
2020-09-06,0,0,23
2020-09-07,0,0,130
2020-09-08,0,0,121
2020-09-09,0,5,91
2020-09-10,0,0,115
2020-09-11,0,1,115
2020-09-12,0,0,136
2020-09-13,0,0,71
2020-09-14,0,6,129
2020-09-15,0,4,158
2020-09-16,0,2,141
2020-09-17,0,0,110
2020-09-18,0,3,123
2020-09-19,0,0,103
2020-09-20,0,0,41
2020-09-21,0,2,86
2020-09-22,0,2,65
2020-09-23,0,2,136
2020-09-24,0,2,85
2020-09-25,0,8,107
2020-09-26,0,0,96
2020-09-27,0,0,44
2020-09-28,0,2,44
2020-09-29,0,3,124
2020-09-30,0,0,81
2020-10-01,0,1,54
2020-10-02,0,0,42
2020-10-03,0,1,53
2020-10-04,0,0,17
2020-10-05,0,0,33
2020-10-06,0,1,55
2020-10-07,0,0,33
2020-10-08,0,0,54
2020-10-09,0,0,54
2020-10-10,0,1,69
2020-10-11,0,0,71
2020-10-12,0,0,61
2020-10-13,0,0,99
2020-10-14,0,4,91
2020-10-15,0,3,116
2020-10-16,0,4,135
2020-10-17,0,0,82
2020-10-18,0,0,25
2020-10-19,0,2,87
2020-10-20,0,0,58
2020-10-21,0,0,86
2020-10-22,0,1,50
2020-10-23,0,1,53
2020-10-24,0,0,32
2020-10-25,0,0,5
2020-10-26,0,1,40
2020-10-27,0,0,42
2020-10-28,0,1,28
2020-10-29,0,0,81
2020-10-30,0,2,71
2020-10-31,0,0,90
2020-11-01,0,0,15
2020-11-02,0,0,98
2020-11-03,0,1,74
2020-11-04,0,1,113
2020-11-05,0,1,88
2020-11-06,0,0,52
2020-11-07,0,0,36
2020-11-08,0,0,51
2020-11-09,0,1,44
2020-11-10,0,0,73
2020-11-11,0,0,87
2020-11-12,0,0,77
2020-11-13,0,1,74
2020-11-14,0,0,23
2020-11-15,0,0,26
2020-11-16,0,0,39
2020-11-17,0,0,39
2020-11-18,0,0,45
2020-11-19,0,1,68
2020-11-20,0,1,26
2020-11-21,0,0,19
2020-11-22,0,0,10
2020-11-23,0,0,27
2020-11-24,0,0,57
2020-11-25,0,0,46
2020-11-26,0,0,45
2020-11-27,0,0,82
2020-11-28,0,0,32
2020-11-29,0,0,29
2020-11-30,0,1,32
2020-12-01,0,0,45
2020-12-02,0,0,73
2020-12-03,0,0,58
2020-12-04,0,0,34
2020-12-05,0,0,50
2020-12-06,0,0,2
2020-12-07,0,0,37
2020-12-08,0,0,10
2020-12-09,0,0,31
2020-12-10,0,5,111
2020-12-11,0,1,35
2020-12-12,0,0,20
2020-12-13,0,0,6
2020-12-14,0,0,66
2020-12-15,0,2,61
2020-12-16,0,2,40
2020-12-17,0,1,41
2020-12-18,0,9,32
2020-12-19,0,0,32
2020-12-20,0,0,30
2020-12-21,0,1,33
2020-12-22,0,7,28
2020-12-23,0,4,26
2020-12-24,0,4,4
2020-12-25,0,0,8
2020-12-26,0,0,3
2020-12-27,0,0,3
2020-12-28,0,0,18
2020-12-29,0,9,12
2020-12-30,0,16,9
2020-12-31,0,0,1
2021-01-01,0,0,2
2021-01-02,0,8,5
2021-01-03,0,0,1
2021-01-04,0,0,6
2021-01-05,0,7,6
2021-01-06,0,4,4
2021-01-07,0,15,12
2021-01-08,0,24,10
2021-01-09,0,2,11
2021-01-10,0,8,1
2021-01-11,0,0,26
2021-01-12,0,15,11
2021-01-13,0,17,28
2021-01-14,0,1,18
2021-01-15,0,1,12
2021-01-16,0,39,29
2021-01-17,0,1,4
2021-01-18,0,6,24
2021-01-19,0,1,19
2021-01-20,0,25,24
2021-01-21,0,32,31
2021-01-22,0,12,37
2021-01-23,0,0,21
2021-01-24,0,0,5
2021-01-25,0,1,39
2021-01-26,0,11,21
2021-01-27,0,23,32
2021-01-28,0,56,14
2021-01-29,0,11,23
2021-01-30,0,1,24
2021-01-31,0,0,8
2021-02-01,0,51,33
2021-02-02,0,12,35
2021-02-03,0,5,16
2021-02-04,0,3,21
2021-02-05,0,30,36
2021-02-06,0,40,19
2021-02-07,0,1,11
2021-02-08,0,60,33
2021-02-09,0,13,32
2021-02-10,0,30,32
2021-02-11,0,136,27
2021-02-12,0,0,27
2021-02-13,0,156,24
2021-02-14,0,0,7
2021-02-15,0,77,25
2021-02-16,0,21,42
2021-02-17,0,68,24
2021-02-18,0,84,24
2021-02-19,0,59,41
2021-02-20,0,5,34
2021-02-21,0,0,15
2021-02-22,0,146,34
2021-02-23,0,160,32
2021-02-24,0,340,56
2021-02-25,0,364,46
2021-02-26,0,403,32
2021-02-27,0,109,22
2021-02-28,0,27,8
2021-03-01,0,27,35
2021-03-02,0,5,49
2021-03-03,0,26,44
2021-03-04,0,74,37
2021-03-05,0,1,41
2021-03-06,0,0,32
2021-03-07,0,68,11
2021-03-08,0,12,60
2021-03-09,0,60,59
2021-03-10,0,22,65
2021-03-11,0,0,50
2021-03-12,0,122,51
2021-03-13,0,0,31
2021-03-14,0,1,18
2021-03-15,0,15,60
2021-03-16,0,6,36
2021-03-17,0,0,54
2021-03-18,0,52,52
2021-03-19,0,0,57
2021-03-20,0,0,25
2021-03-21,0,0,19
2021-03-22,0,0,64
2021-03-23,0,0,73
2021-03-24,0,3,65
2021-03-25,0,1,45
2021-03-26,0,19,30
2021-03-27,0,0,38
2021-03-28,0,11,6
2021-03-29,0,3,28
2021-03-30,0,82,23
2021-03-31,0,77,24
2021-04-01,0,62,6
2021-04-02,0,30,3
2021-04-03,0,42,15
2021-04-04,0,39,6
2021-04-05,0,69,28
2021-04-06,0,6,45
2021-04-07,0,46,25
2021-04-08,0,92,43
2021-04-09,0,41,30
2021-04-10,0,6,16
2021-04-11,0,2,5
2021-04-12,0,0,40
2021-04-13,0,24,25
2021-04-14,0,14,37
2021-04-15,0,10,38
2021-04-16,0,5,36
2021-04-17,0,12,18
2021-04-18,0,4,14
2021-04-19,0,1,40
2021-04-20,0,5,28
2021-04-21,0,5,23
2021-04-22,0,12,42
2021-04-23,0,11,27
2021-04-24,0,12,26
2021-04-25,0,7,10
2021-04-26,0,0,26
2021-04-27,0,0,31
2021-04-28,0,16,15
2021-04-29,0,6,25
2021-04-30,0,7,41
2021-05-01,0,0,4
2021-05-02,0,0,5
2021-05-03,0,2,21
2021-05-04,0,4,28
2021-05-05,0,11,31
2021-05-06,0,7,14
2021-05-07,0,4,36
2021-05-08,0,8,7
2021-05-09,0,0,12
2021-05-10,0,4,31
2021-05-11,0,3,51
2021-05-12,0,5,29
2021-05-13,0,9,36
2021-05-14,0,5,30
2021-05-15,0,14,24
2021-05-16,0,0,3
2021-05-17,0,6,66
2021-05-18,0,14,29
2021-05-19,0,6,14
2021-05-20,0,8,19
2021-05-21,0,12,20
2021-05-22,0,17,13
2021-05-23,0,0,4
2021-05-24,0,9,19
2021-05-25,0,10,26
2021-05-26,0,21,38
2021-05-27,0,0,18
2021-05-28,0,14,29
2021-05-29,0,22,13
2021-05-30,0,0,5
2021-05-31,0,1,12
2021-06-01,0,9,20
2021-06-02,0,11,14
2021-06-03,0,20,10
2021-06-04,0,1,6
2021-06-05,0,12,3
2021-06-06,0,7,1
2021-06-07,0,9,14
2021-06-08,0,0,25
2021-06-09,0,7,19
2021-06-10,0,10,14
2021-06-11,0,5,20
2021-06-12,0,30,3
2021-06-13,0,6,2
2021-06-14,0,0,28
2021-06-15,0,39,13
2021-06-16,0,13,11
2021-06-17,0,2,13
2021-06-18,0,10,25
2021-06-19,0,8,9
2021-06-20,0,3,1
2021-06-21,0,7,27
2021-06-22,0,23,29
2021-06-23,0,20,16
2021-06-24,0,7,5
2021-06-25,0,8,15
2021-06-26,0,19,12
2021-06-28,0,17,30
2021-06-29,0,0,8
2021-06-30,0,34,28
2021-07-01,0,31,27
2021-07-02,0,10,20
2021-07-03,0,32,9
2021-07-04,0,17,1
2021-07-05,0,36,21
2021-07-06,0,3,15
2021-07-07,0,47,14
2021-07-08,0,55,22
2021-07-09,0,6,25
2021-07-10,0,40,36
2021-07-11,0,0,2
2021-07-12,0,6,33
2021-07-13,0,22,21
2021-07-14,0,41,27
2021-07-15,0,23,29
2021-07-16,0,39,8
2021-07-17,0,22,7
2021-07-18,0,12,1
2021-07-19,0,25,13
2021-07-20,0,31,17
2021-07-21,0,26,24
2021-07-22,0,6,19
2021-07-23,0,13,4
2021-07-24,0,31,13
2021-07-25,0,19,1
2021-07-26,0,13,11
2021-07-27,0,2,5
2021-07-28,0,12,0
2021-07-29,0,11,0
2021-07-30,0,0,2
2021-07-31,0,7,1
2021-08-01,0,2,1
2021-08-02,0,0,3
2021-08-03,0,5,3
2021-08-04,0,0,2
2021-08-05,0,10,2
2021-08-06,0,3,1
2021-08-07,0,1,1
2021-08-08,0,1,0
2021-08-09,0,4,3
2021-08-10,0,1,4
2021-08-11,0,5,4
2021-08-12,0,5,4
2021-08-13,0,1,1
2021-08-14,0,1,2
2021-08-15,0,1,0
2021-08-16,0,2,1
2021-08-17,0,4,2
2021-08-18,0,0,3
2021-08-19,0,2,6
2021-08-20,0,1,1
2021-08-22,0,2,0
2021-08-23,0,4,2
2021-08-24,0,0,2
2021-08-25,0,1,2
2021-08-26,0,0,3
2021-08-27,0,2,0
2021-09-01,0,0,2
2021-09-03,0,0,1
2021-09-04,0,3,0
2021-09-06,0,0,1
2021-09-07,0,0,7
2021-09-08,0,0,2
2021-09-09,0,0,4
2021-09-10,0,0,2
2021-09-13,0,0,5
2021-09-14,0,0,4
2021-09-15,0,0,3
2021-09-16,0,1,1
2021-09-17,0,1,1
2021-09-18,0,1,0
2021-09-20,0,0,1
2021-09-21,0,11,0
2021-09-22,0,0,2
2021-09-23,0,11,0
2021-09-24,0,2,0
2021-09-27,0,0,1
2021-09-28,0,0,20
2021-09-29,0,1,5
2021-09-30,0,1,0
2021-10-02,0,1,0
2021-10-05,0,0,1
2021-10-12,0,1,0
2021-10-13,0,2,0
2021-10-14,0,0,5
2021-10-18,0,0,1
2021-10-22,0,1,0
2021-10-23,0,4,0
2021-10-25,0,1,0
2021-10-26,0,0,1
2021-10-27,0,0,1
2021-10-28,0,1,0
2021-10-29,0,0,2
2021-11-02,0,0,1
2021-11-03,0,0,1
2021-11-08,0,2,1
2021-11-09,0,0,2
2021-11-12,0,1,0
2021-11-13,0,9,0
2021-11-14,0,0,1
2021-11-15,0,2,0
2021-11-16,0,0,1
2021-11-17,0,2,0
2021-11-18,0,3,0
2021-11-19,0,0,1
2021-11-20,0,3,2
2021-11-21,0,1,0
2021-11-23,0,1,0
2021-11-25,0,1,0
2021-11-26,0,2,0
2021-11-27,0,0,1
2021-12-03,0,2,0
2021-12-04,0,3,0
2021-12-05,0,1,0
2021-12-06,0,1,1
2021-12-07,0,1,0
2021-12-09,0,3,0
2021-12-10,0,4,0
2021-12-11,0,1,0
2021-12-13,0,1,0
2021-12-14,0,2,0
2021-12-15,0,1,0
2021-12-16,0,4,0
2021-12-17,0,1,0
2021-12-21,0,2,0
2021-12-22,0,1,0
2021-12-23,0,2,0
2021-12-24,0,4,0
2021-12-28,2,0,0
2021-12-29,1,2,1
2021-12-30,4,6,0
2022-01-01,1,0,0
2022-01-02,0,0,2
2022-01-03,6,3,0
2022-01-04,0,8,0
2022-01-05,0,4,0
2022-01-06,2,18,0
2022-01-07,2,17,0
2022-01-08,3,17,0
2022-01-09,0,12,0
2022-01-10,3,33,0
2022-01-11,7,43,0
2022-01-12,7,62,0
2022-01-13,8,121,0
2022-01-14,22,71,0
2022-01-15,28,90,0
2022-01-16,7,13,0
2022-01-17,113,73,0
2022-01-18,212,213,0
2022-01-19,551,147,0
2022-01-20,731,97,0
2022-01-21,636,54,0
2022-01-22,458,45,0
2022-01-23,209,20,0
2022-01-24,571,54,0
2022-01-25,417,52,0
2022-01-26,356,153,0
2022-01-27,354,103,0
2022-01-28,229,4,0
2022-01-29,168,201,0
2022-01-30,73,248,0
2022-01-31,187,106,0
2022-02-01,106,40,0
2022-02-02,320,0,0
2022-02-03,336,9,0
2022-02-04,149,19,0
2022-02-05,104,40,0
2022-02-06,28,0,0
2022-02-07,62,3,0
2022-02-08,45,7,0
2022-02-09,69,2,0
2022-02-10,15,1,0
