FECHA_RESULTADO,AG,PCR,PR
2020-11-12,0,1,30
2020-11-13,0,0,25
2020-11-14,0,0,23
2020-11-15,0,0,4
2020-11-16,0,1,17
2020-11-17,0,3,22
2020-11-18,0,1,16
2020-11-19,0,1,20
2020-11-20,0,3,26
2020-11-21,0,2,12
2020-11-22,0,0,12
2020-11-23,0,2,22
2020-11-24,0,0,21
2020-11-25,0,2,26
2020-11-26,0,1,24
2020-11-27,0,0,16
2020-11-28,0,0,21
2020-11-29,0,1,6
2020-11-30,0,1,15
2020-12-01,0,5,13
2020-12-02,0,0,13
2020-12-03,0,2,13
2020-12-04,0,1,19
2020-12-05,0,2,13
2020-12-07,0,4,16
2020-12-08,0,0,9
2020-12-09,0,0,50
2020-12-10,0,0,21
2020-12-11,0,1,34
2020-12-12,0,0,9
2020-12-13,0,0,7
2020-12-14,0,8,21
2020-12-15,0,2,27
2020-12-16,0,4,24
2020-12-17,0,6,20
2020-12-18,0,1,15
2020-12-19,0,0,19
2020-12-20,0,0,9
2020-12-21,0,3,20
2020-12-22,0,8,31
2020-12-23,0,3,24
2020-12-24,0,13,17
2020-12-25,0,0,10
2020-12-26,0,2,19
2020-12-27,0,0,5
2020-12-28,0,1,34
2020-12-29,0,16,27
2020-12-30,0,28,19
2020-12-31,0,5,14
2021-01-01,0,0,3
2021-01-02,0,3,5
2021-01-03,0,0,5
2021-01-04,0,7,2
2021-01-05,2,18,12
2021-01-06,5,13,4
2021-01-07,4,5,42
2021-01-08,2,7,7
2021-01-09,1,0,37
2021-01-10,1,6,8
2021-01-11,7,4,20
2021-01-12,11,53,49
2021-01-13,6,35,46
2021-01-14,1,19,43
2021-01-15,5,29,23
2021-01-16,2,11,25
2021-01-17,2,0,6
2021-01-18,9,18,32
2021-01-19,6,29,36
2021-01-20,5,27,42
2021-01-21,11,24,41
2021-01-22,9,15,30
2021-01-23,9,41,24
2021-01-24,1,0,14
2021-01-25,11,8,61
2021-01-26,20,36,51
2021-01-27,9,30,41
2021-01-28,24,8,43
2021-01-29,10,27,34
2021-01-30,15,1,25
2021-01-31,2,0,11
2021-02-01,13,13,62
2021-02-02,16,30,39
2021-02-03,21,13,38
2021-02-04,23,6,37
2021-02-05,26,27,51
2021-02-06,20,8,20
2021-02-07,8,1,8
2021-02-08,21,45,57
2021-02-09,35,11,49
2021-02-10,34,30,35
2021-02-11,26,18,37
2021-02-12,30,13,38
2021-02-13,18,3,22
2021-02-14,4,1,14
2021-02-15,38,7,59
2021-02-16,27,25,34
2021-02-17,25,12,40
2021-02-18,24,12,40
2021-02-19,16,12,20
2021-02-20,34,5,17
2021-02-21,3,0,7
2021-02-22,34,9,34
2021-02-23,21,12,15
2021-02-24,17,13,22
2021-02-25,14,11,19
2021-02-26,19,9,28
2021-02-27,17,4,17
2021-02-28,5,0,8
2021-03-01,33,15,25
2021-03-02,31,18,19
2021-03-03,44,8,24
2021-03-04,28,5,18
2021-03-05,27,8,29
2021-03-06,17,0,15
2021-03-07,5,0,4
2021-03-08,35,9,14
2021-03-09,26,9,23
2021-03-10,20,11,20
2021-03-11,26,17,17
2021-03-12,9,14,40
2021-03-13,20,0,15
2021-03-14,6,0,3
2021-03-15,29,12,16
2021-03-16,18,11,23
2021-03-17,26,3,21
2021-03-18,31,17,21
2021-03-19,33,14,18
2021-03-20,25,1,11
2021-03-21,9,0,9
2021-03-22,34,6,21
2021-03-23,34,11,17
2021-03-24,38,23,11
2021-03-25,41,17,26
2021-03-26,43,20,28
2021-03-27,42,0,5
2021-03-28,6,0,10
2021-03-29,47,14,23
2021-03-30,47,27,18
2021-03-31,43,31,21
2021-04-01,24,0,13
2021-04-02,30,7,10
2021-04-03,37,7,10
2021-04-04,22,1,6
2021-04-05,64,18,22
2021-04-06,51,41,27
2021-04-07,41,29,17
2021-04-08,65,27,19
2021-04-09,46,26,17
2021-04-10,41,3,19
2021-04-11,14,0,3
2021-04-12,64,23,23
2021-04-13,56,10,25
2021-04-14,74,22,29
2021-04-15,52,17,23
2021-04-16,79,34,21
2021-04-17,52,13,11
2021-04-18,22,0,2
2021-04-19,56,15,18
2021-04-20,71,28,16
2021-04-21,77,13,27
2021-04-22,71,27,19
2021-04-23,48,14,41
2021-04-24,77,13,11
2021-04-25,25,1,8
2021-04-26,75,20,18
2021-04-27,80,25,27
2021-04-28,43,27,17
2021-04-29,48,22,17
2021-04-30,116,17,18
2021-05-01,29,2,6
2021-05-02,10,2,3
2021-05-03,72,20,12
2021-05-04,53,35,20
2021-05-05,65,23,19
2021-05-06,50,23,12
2021-05-07,50,14,20
2021-05-08,55,8,10
2021-05-09,24,0,4
2021-05-10,81,19,26
2021-05-11,61,16,13
2021-05-12,47,20,20
2021-05-13,57,5,22
2021-05-14,64,20,15
2021-05-15,46,13,14
2021-05-16,23,0,6
2021-05-17,91,7,15
2021-05-18,66,18,21
2021-05-19,51,21,16
2021-05-20,68,20,12
2021-05-21,53,18,13
2021-05-22,57,0,4
2021-05-23,17,0,4
2021-05-24,65,16,20
2021-05-25,48,15,20
2021-05-26,41,16,7
2021-05-27,41,10,17
2021-05-28,40,13,10
2021-05-29,45,0,4
2021-05-30,17,6,4
2021-05-31,81,14,15
2021-06-01,35,3,13
2021-06-02,44,18,11
2021-06-03,30,9,12
2021-06-04,41,27,14
2021-06-05,30,7,6
2021-06-06,18,0,3
2021-06-07,42,7,12
2021-06-08,38,15,9
2021-06-09,27,16,10
2021-06-10,31,13,15
2021-06-11,30,17,10
2021-06-12,30,1,11
2021-06-13,10,0,2
2021-06-14,46,12,10
2021-06-15,34,35,10
2021-06-16,18,11,10
2021-06-17,29,10,8
2021-06-18,26,11,8
2021-06-19,16,12,7
2021-06-20,9,0,1
2021-06-21,48,6,16
2021-06-22,25,11,9
2021-06-23,29,6,10
2021-06-24,25,10,9
2021-06-25,30,9,15
2021-06-26,20,6,7
2021-06-27,9,0,2
2021-06-28,46,4,13
2021-06-29,11,7,7
2021-06-30,23,5,9
2021-07-01,24,4,6
2021-07-02,18,1,8
2021-07-03,28,7,6
2021-07-04,4,0,1
2021-07-05,25,5,15
2021-07-06,19,6,13
2021-07-07,18,18,3
2021-07-08,16,9,2
2021-07-09,11,8,5
2021-07-10,19,5,6
2021-07-11,3,0,3
2021-07-12,15,1,13
2021-07-13,12,12,8
2021-07-14,22,11,4
2021-07-15,6,9,6
2021-07-16,10,7,2
2021-07-17,14,1,5
2021-07-18,5,0,0
2021-07-19,16,3,6
2021-07-20,13,5,6
2021-07-21,12,4,5
2021-07-22,9,6,2
2021-07-23,5,2,6
2021-07-24,9,7,2
2021-07-25,4,0,1
2021-07-26,14,0,3
2021-07-27,9,7,10
2021-07-28,8,5,5
2021-07-29,7,5,2
2021-07-30,19,5,5
2021-07-31,11,3,1
2021-08-01,2,0,1
2021-08-02,28,4,1
2021-08-03,17,5,9
2021-08-04,11,10,7
2021-08-05,18,2,5
2021-08-06,20,3,3
2021-08-07,7,2,4
2021-08-08,8,0,3
2021-08-09,18,2,5
2021-08-10,7,14,3
2021-08-11,16,17,4
2021-08-12,15,2,4
2021-08-13,13,11,6
2021-08-14,14,4,3
2021-08-15,4,0,3
2021-08-16,11,6,3
2021-08-17,13,3,4
2021-08-18,10,4,3
2021-08-19,12,5,4
2021-08-20,16,8,6
2021-08-21,11,4,0
2021-08-22,5,0,0
2021-08-23,19,10,2
2021-08-24,19,7,2
2021-08-25,16,7,0
2021-08-26,11,9,4
2021-08-27,10,4,2
2021-08-28,5,6,1
2021-08-29,1,0,0
2021-08-30,3,1,0
2021-08-31,12,7,2
2021-09-01,9,4,2
2021-09-02,13,1,0
2021-09-03,13,9,2
2021-09-04,12,0,0
2021-09-05,7,0,1
2021-09-06,14,1,3
2021-09-07,10,8,2
2021-09-08,6,13,4
2021-09-09,6,4,2
2021-09-10,19,3,3
2021-09-11,8,8,1
2021-09-12,3,0,0
2021-09-13,17,8,2
2021-09-14,19,8,0
2021-09-15,9,24,0
2021-09-16,14,4,0
2021-09-17,9,6,0
2021-09-18,17,1,0
2021-09-19,4,0,0
2021-09-20,13,10,1
2021-09-21,11,14,2
2021-09-22,6,14,5
2021-09-23,5,4,1
2021-09-24,15,4,3
2021-09-25,3,1,1
2021-09-26,2,0,1
2021-09-27,8,7,0
2021-09-28,4,14,2
2021-09-29,10,7,1
2021-09-30,6,2,0
2021-10-01,5,2,0
2021-10-02,10,2,0
2021-10-03,5,0,1
2021-10-04,12,2,1
2021-10-05,7,5,0
2021-10-06,8,4,0
2021-10-07,8,2,4
2021-10-08,3,0,0
2021-10-09,3,2,1
2021-10-10,2,0,0
2021-10-11,9,2,3
2021-10-12,7,3,2
2021-10-13,2,2,2
2021-10-14,10,4,2
2021-10-15,1,4,1
2021-10-16,2,0,0
2021-10-17,1,0,0
2021-10-18,8,2,1
2021-10-19,4,4,0
2021-10-20,5,1,3
2021-10-21,7,0,0
2021-10-22,9,3,2
2021-10-23,3,3,1
2021-10-24,3,0,1
2021-10-25,4,2,0
2021-10-26,7,5,1
2021-10-27,5,4,0
2021-10-28,3,1,1
2021-10-29,4,2,1
2021-10-30,6,0,1
2021-10-31,1,0,0
2021-11-01,10,0,0
2021-11-02,3,0,1
2021-11-03,9,0,1
2021-11-04,13,4,2
2021-11-05,8,0,0
2021-11-06,7,4,1
2021-11-07,2,0,0
2021-11-08,10,0,1
2021-11-09,4,6,0
2021-11-10,4,0,2
2021-11-11,9,2,0
2021-11-12,2,4,0
2021-11-13,3,0,0
2021-11-14,2,2,0
2021-11-15,2,0,0
2021-11-16,7,9,0
2021-11-17,7,0,0
2021-11-18,6,3,3
2021-11-19,1,5,1
2021-11-20,6,1,1
2021-11-21,0,0,1
2021-11-22,7,0,2
2021-11-23,5,1,0
2021-11-24,6,2,1
2021-11-25,11,5,1
2021-11-26,6,2,1
2021-11-27,7,0,0
2021-11-28,4,0,0
2021-11-29,9,1,0
2021-11-30,10,0,1
2021-12-01,8,4,0
2021-12-02,9,0,0
2021-12-03,10,0,0
2021-12-04,5,2,0
2021-12-06,10,1,0
2021-12-07,15,8,0
2021-12-08,7,0,0
2021-12-09,10,1,0
2021-12-10,15,4,1
2021-12-11,7,4,0
2021-12-12,4,0,0
2021-12-13,11,2,0
