FECHA_RESULTADO,AG,PCR,PR
2021-03-20,68,29,13
2021-03-21,16,167,2
2021-03-22,94,65,35
2021-03-23,98,67,42
2021-03-24,86,105,17
2021-03-25,70,40,15
2021-03-26,101,119,67
2021-03-27,81,46,38
2021-03-28,16,71,16
2021-03-29,65,1,66
2021-03-30,89,88,53
2021-03-31,86,33,30
2021-04-01,46,3,18
2021-04-02,21,2,9
2021-04-03,98,51,27
2021-04-04,32,20,13
2021-04-05,160,62,39
2021-04-06,102,26,34
2021-04-07,129,5,67
2021-04-08,126,57,28
2021-04-09,125,22,73
2021-04-10,129,69,29
2021-04-11,35,116,10
2021-04-12,154,27,42
2021-04-13,161,38,23
2021-04-14,168,42,26
2021-04-15,160,46,38
2021-04-16,161,295,28
2021-04-17,138,8,14
2021-04-18,33,104,3
2021-04-19,218,3,47
2021-04-20,169,147,30
2021-04-21,145,131,25
2021-04-22,166,96,44
2021-04-23,176,147,18
2021-04-24,153,89,18
2021-04-25,30,42,3
2021-04-26,216,45,21
2021-04-27,131,21,24
2021-04-28,121,14,32
2021-04-29,179,63,33
2021-04-30,218,19,22
2021-05-01,61,44,4
2021-05-02,34,16,3
2021-05-03,170,37,42
2021-05-04,119,37,36
2021-05-05,131,47,35
2021-05-06,131,67,21
2021-05-07,110,27,21
2021-05-08,90,44,21
2021-05-09,12,0,4
2021-05-10,137,29,42
2021-05-11,111,25,28
2021-05-12,109,49,18
2021-05-13,72,52,6
2021-05-14,115,6,14
2021-05-15,86,7,13
2021-05-16,11,36,3
2021-05-17,105,21,22
2021-05-18,85,25,13
2021-05-19,90,31,15
2021-05-20,66,23,21
2021-05-21,60,31,20
2021-05-22,57,15,30
2021-05-23,20,0,6
2021-05-24,83,23,13
2021-05-25,47,16,18
2021-05-26,51,21,24
2021-05-27,49,19,24
2021-05-28,43,6,17
2021-05-29,33,25,24
2021-05-30,11,9,13
2021-05-31,58,19,30
2021-06-01,44,19,26
2021-06-02,45,16,13
2021-06-03,55,9,18
2021-06-04,45,36,8
2021-06-05,28,18,13
2021-06-06,10,0,2
2021-06-07,33,13,11
2021-06-08,27,19,17
2021-06-09,23,12,10
2021-06-10,18,17,7
2021-06-11,14,6,13
2021-06-12,13,1,10
2021-06-13,6,0,2
2021-06-14,37,4,17
2021-06-15,33,77,8
2021-06-16,18,7,10
2021-06-17,26,14,12
2021-06-18,20,14,20
2021-06-19,22,12,10
2021-06-20,2,0,2
2021-06-21,31,20,4
2021-06-22,21,15,10
2021-06-23,25,10,11
2021-06-24,33,9,5
2021-06-25,19,6,14
2021-06-26,19,12,1
2021-06-27,8,0,4
2021-06-28,28,13,20
2021-06-29,2,0,5
2021-06-30,16,13,8
2021-07-01,22,4,9
2021-07-02,39,5,20
2021-07-03,12,0,10
2021-07-04,6,4,0
2021-07-05,23,14,29
2021-07-06,15,7,18
2021-07-07,11,9,19
2021-07-08,18,13,23
2021-07-09,11,3,16
2021-07-10,13,2,8
2021-07-11,2,0,3
2021-07-12,11,4,29
2021-07-13,15,4,16
2021-07-14,14,2,24
2021-07-15,14,0,18
2021-07-16,20,5,16
2021-07-17,16,1,11
2021-07-18,2,0,1
2021-07-19,18,3,30
2021-07-20,12,4,7
2021-07-21,20,0,20
2021-07-22,19,3,14
2021-07-23,6,6,8
2021-07-24,18,0,4
2021-07-25,9,5,4
2021-07-26,22,3,14
2021-07-27,16,2,13
2021-07-28,5,0,6
2021-07-29,3,0,6
2021-07-30,15,6,13
2021-07-31,16,3,7
2021-08-01,4,0,3
2021-08-02,16,4,5
2021-08-03,10,4,6
2021-08-04,24,4,4
2021-08-05,22,10,9
2021-08-06,13,0,5
2021-08-07,20,6,9
2021-08-08,2,0,0
2021-08-09,18,2,11
2021-08-10,15,5,4
2021-08-11,9,7,5
2021-08-12,9,2,6
2021-08-13,13,3,5
2021-08-14,9,4,3
2021-08-15,3,0,0
2021-08-16,20,8,8
2021-08-17,14,6,11
2021-08-18,22,6,8
2021-08-19,14,2,4
2021-08-20,15,4,4
2021-08-21,15,4,4
2021-08-22,4,2,1
2021-08-23,8,1,4
2021-08-24,17,4,8
2021-08-25,4,8,5
2021-08-26,14,1,2
2021-08-27,5,2,4
2021-08-28,5,8,0
2021-08-29,1,2,1
2021-08-30,6,0,2
2021-08-31,13,4,3
2021-09-01,10,2,2
2021-09-02,6,4,2
2021-09-03,11,3,3
2021-09-04,11,6,1
2021-09-05,4,4,0
2021-09-06,14,2,9
2021-09-07,6,3,5
2021-09-08,8,11,1
2021-09-09,3,8,2
2021-09-10,14,0,2
2021-09-11,4,6,3
2021-09-12,0,3,1
2021-09-13,12,0,4
2021-09-14,11,8,3
2021-09-15,9,6,4
2021-09-16,9,0,2
2021-09-17,5,3,2
2021-09-18,3,0,3
2021-09-19,5,11,1
2021-09-20,8,0,2
2021-09-21,10,9,2
2021-09-22,9,7,5
2021-09-23,7,9,4
2021-09-24,5,12,1
2021-09-25,2,4,3
2021-09-26,2,0,0
2021-09-27,1,13,5
2021-09-28,3,10,1
2021-09-29,9,12,1
2021-09-30,7,7,1
2021-10-01,10,16,1
2021-10-02,10,3,1
2021-10-03,6,0,0
2021-10-04,8,15,0
2021-10-05,7,2,0
2021-10-06,10,19,2
2021-10-07,13,20,1
2021-10-08,6,0,0
2021-10-09,8,17,1
2021-10-10,1,14,0
2021-10-11,6,0,8
2021-10-12,16,3,0
2021-10-13,8,23,1
2021-10-14,7,11,1
2021-10-15,4,8,0
2021-10-16,5,25,2
2021-10-17,0,11,0
2021-10-18,3,0,6
2021-10-19,5,20,0
2021-10-20,6,6,3
2021-10-21,6,16,1
2021-10-22,12,28,0
2021-10-23,7,18,0
2021-10-24,2,5,0
2021-10-25,13,0,0
2021-10-26,4,19,1
2021-10-27,7,14,0
2021-10-28,16,10,0
2021-10-29,12,14,1
2021-10-30,9,17,5
2021-10-31,1,13,0
2021-11-01,2,0,1
2021-11-02,4,11,2
2021-11-03,6,9,1
2021-11-04,18,20,1
2021-11-05,6,6,1
2021-11-06,10,27,1
2021-11-07,2,10,0
2021-11-08,16,8,0
2021-11-09,16,18,0
2021-11-10,7,4,0
2021-11-11,17,37,1
2021-11-12,6,5,0
2021-11-13,12,9,2
2021-11-14,2,32,0
2021-11-15,23,4,0
2021-11-16,5,8,0
2021-11-17,13,16,1
2021-11-18,6,49,0
2021-11-19,16,8,1
2021-11-20,9,12,2
2021-11-21,7,9,0
2021-11-22,16,30,2
2021-11-23,10,25,1
2021-11-24,8,18,0
2021-11-25,15,4,1
2021-11-26,12,42,1
2021-11-27,5,5,0
2021-11-28,5,23,0
2021-11-29,10,15,0
2021-11-30,16,29,0
2021-12-01,16,31,1
2021-12-02,14,28,0
2021-12-03,15,18,0
2021-12-04,17,31,0
2021-12-05,3,21,0
2021-12-06,17,13,0
2021-12-07,14,40,2
2021-12-08,3,4,0
2021-12-09,13,36,0
2021-12-10,17,38,2
2021-12-11,17,32,0
2021-12-12,7,11,1
2021-12-13,25,10,0
2021-12-14,23,2,1
2021-12-15,15,29,0
2021-12-16,21,35,2
2021-12-17,18,17,0
2021-12-18,15,15,0
2021-12-19,2,24,0
2021-12-20,20,12,0
2021-12-21,14,23,0
2021-12-22,13,41,0
2021-12-23,15,38,0
2021-12-24,23,23,0
2021-12-25,7,0,0
2021-12-26,7,19,0
2021-12-27,46,38,0
2021-12-28,74,62,0
2021-12-29,39,51,4
2021-12-30,70,21,1
2021-12-31,52,168,0
2022-01-01,33,1,0
2022-01-02,55,37,1
2022-01-03,196,65,14
2022-01-04,269,124,0
2022-01-05,320,204,0
2022-01-06,437,53,0
2022-01-07,329,176,0
2022-01-08,452,342,1
2022-01-09,158,12,0
2022-01-10,591,264,2
2022-01-11,559,315,0
2022-01-12,991,333,0
2022-01-13,1261,335,0
2022-01-14,1487,527,0
2022-01-15,1236,116,0
2022-01-16,371,276,0
2022-01-17,1378,467,0
2022-01-18,1465,238,0
2022-01-19,1402,135,0
2022-01-20,1199,389,0
2022-01-21,1167,209,0
2022-01-22,835,187,0
2022-01-23,243,399,0
2022-01-24,1069,51,0
2022-01-25,998,202,0
2022-01-26,624,286,0
2022-01-27,661,243,0
2022-01-28,503,132,0
2022-01-29,467,146,0
2022-01-30,104,42,0
2022-01-31,461,32,0
2022-02-01,270,126,0
2022-02-02,299,114,0
2022-02-03,253,103,0
2022-02-04,255,99,0
2022-02-05,182,50,0
2022-02-06,38,96,0
2022-02-07,271,22,0
2022-02-08,170,38,0
2022-02-09,154,36,0
2022-02-10,123,70,0
2022-02-11,81,24,0
2022-02-12,66,27,0
2022-02-13,28,0,0
2022-02-14,96,28,0
2022-02-15,59,17,0
2022-02-16,44,5,0
2022-02-17,41,59,0
2022-02-18,47,19,0
2022-02-19,41,5,0
2022-02-20,18,4,0
2022-02-21,29,5,0
2022-02-22,28,0,0
2022-02-23,9,5,0
2022-02-24,20,0,0
2022-02-25,21,4,0
2022-02-26,18,6,0
2022-02-27,3,11,0
2022-02-28,10,2,0
2022-03-01,13,5,0
2022-03-02,8,3,0
2022-03-03,8,3,0
2022-03-04,7,54,0
2022-03-05,14,6,0
2022-03-06,3,70,0
