FECHA_RESULTADO,AG,PCR,PR
2020-11-09,0,2,27
2020-11-10,0,14,34
2020-11-11,0,4,26
2020-11-12,0,3,37
2020-11-13,2,8,34
2020-11-14,0,0,38
2020-11-15,0,0,31
2020-11-16,0,4,35
2020-11-17,1,16,42
2020-11-18,0,5,27
2020-11-19,0,14,21
2020-11-20,0,12,26
2020-11-21,0,2,13
2020-11-22,0,2,23
2020-11-23,1,2,27
2020-11-24,0,1,30
2020-11-25,0,8,26
2020-11-26,0,0,28
2020-11-27,0,7,44
2020-11-28,0,0,18
2020-11-29,0,11,26
2020-11-30,0,4,22
2020-12-01,0,0,28
2020-12-02,0,12,36
2020-12-03,0,13,28
2020-12-04,1,6,29
2020-12-05,0,0,22
2020-12-07,0,5,18
2020-12-08,0,6,16
2020-12-09,0,4,26
2020-12-10,0,19,27
2020-12-11,0,7,17
2020-12-12,0,6,19
2020-12-13,0,0,8
2020-12-14,1,6,17
2020-12-15,0,10,20
2020-12-16,0,1,23
2020-12-17,0,6,22
2020-12-18,0,6,17
2020-12-19,0,1,13
2020-12-20,0,0,20
2020-12-21,0,7,22
2020-12-22,0,5,17
2020-12-23,0,11,21
2020-12-24,0,0,12
2020-12-25,0,0,4
2020-12-26,0,11,14
2020-12-27,0,0,24
2020-12-28,0,20,25
2020-12-29,3,26,37
2020-12-30,0,35,40
2020-12-31,0,4,14
2021-01-01,1,0,7
2021-01-02,0,45,10
2021-01-03,0,0,10
2021-01-04,7,28,19
2021-01-05,3,82,24
2021-01-06,3,54,13
2021-01-07,1,58,27
2021-01-08,1,101,18
2021-01-09,3,0,25
2021-01-10,0,18,13
2021-01-11,3,0,38
2021-01-12,8,39,36
2021-01-13,4,26,47
2021-01-14,5,13,39
2021-01-15,3,14,39
2021-01-16,1,153,41
2021-01-17,1,127,19
2021-01-18,11,46,45
2021-01-19,5,41,49
2021-01-20,6,36,58
2021-01-21,12,53,42
2021-01-22,9,33,39
2021-01-23,14,33,45
2021-01-24,5,15,14
2021-01-25,8,49,83
2021-01-26,9,50,31
2021-01-27,10,57,35
2021-01-28,12,45,58
2021-01-29,24,48,41
2021-01-30,10,37,39
2021-01-31,7,12,21
2021-02-01,25,34,41
2021-02-02,29,30,42
2021-02-03,26,40,54
2021-02-04,39,47,38
2021-02-05,32,61,27
2021-02-06,42,42,47
2021-02-07,16,1,37
2021-02-08,42,26,40
2021-02-09,45,69,42
2021-02-10,47,43,36
2021-02-11,32,39,39
2021-02-12,23,58,38
2021-02-13,53,28,36
2021-02-14,13,0,18
2021-02-15,58,56,37
2021-02-16,34,31,38
2021-02-17,41,39,35
2021-02-18,33,94,32
2021-02-19,33,49,35
2021-02-20,34,48,27
2021-02-21,18,27,16
2021-02-22,33,78,31
2021-02-23,33,94,32
2021-02-24,37,117,39
2021-02-25,49,108,43
2021-02-26,30,62,36
2021-02-27,35,49,34
2021-02-28,15,0,7
2021-03-01,48,110,22
2021-03-02,39,68,16
2021-03-03,60,33,27
2021-03-04,56,171,21
2021-03-05,72,80,19
2021-03-06,44,152,20
2021-03-07,35,0,19
2021-03-08,80,124,20
2021-03-09,50,113,20
2021-03-10,83,115,25
2021-03-11,63,14,20
2021-03-12,86,4,20
2021-03-13,95,0,16
2021-03-14,39,78,7
2021-03-15,146,115,25
2021-03-16,118,67,32
2021-03-17,101,74,20
2021-03-18,111,127,19
2021-03-19,133,60,28
2021-03-20,193,82,37
2021-03-21,55,0,12
2021-03-22,172,57,34
2021-03-23,179,9,41
2021-03-24,192,95,30
2021-03-25,226,33,36
2021-03-26,183,23,20
2021-03-27,167,42,37
2021-03-28,90,25,16
2021-03-29,192,57,51
2021-03-30,205,61,39
2021-03-31,162,57,45
2021-04-01,142,43,29
2021-04-02,133,25,15
2021-04-03,156,52,28
2021-04-04,70,0,13
2021-04-05,287,56,48
2021-04-06,209,58,16
2021-04-07,245,75,47
2021-04-08,292,104,31
2021-04-09,250,60,30
2021-04-10,172,30,23
2021-04-11,55,0,11
2021-04-12,235,55,25
2021-04-13,243,94,33
2021-04-14,219,100,23
2021-04-15,197,51,19
2021-04-16,194,64,12
2021-04-17,211,58,26
2021-04-18,90,0,13
2021-04-19,234,55,27
2021-04-20,183,46,27
2021-04-21,243,40,19
2021-04-22,245,53,30
2021-04-23,220,41,22
2021-04-24,195,28,34
2021-04-25,99,25,10
2021-04-26,229,52,28
2021-04-27,181,59,36
2021-04-28,149,63,30
2021-04-29,160,57,28
2021-04-30,138,70,41
2021-05-01,75,16,19
2021-05-02,51,0,11
2021-05-03,133,83,47
2021-05-04,116,82,28
2021-05-05,130,62,24
2021-05-06,138,61,33
2021-05-07,114,49,37
2021-05-08,80,64,11
2021-05-09,42,5,14
2021-05-10,142,41,32
2021-05-11,120,73,36
2021-05-12,129,71,25
2021-05-13,109,46,28
2021-05-14,110,21,31
2021-05-15,107,52,26
2021-05-16,55,0,10
2021-05-17,124,27,26
2021-05-18,122,80,30
2021-05-19,121,55,22
2021-05-20,94,62,25
2021-05-21,96,50,26
2021-05-22,90,35,26
2021-05-23,36,0,5
2021-05-24,110,35,24
2021-05-25,82,47,27
2021-05-26,89,42,20
2021-05-27,85,41,26
2021-05-28,73,32,29
2021-05-29,63,47,22
2021-05-30,33,0,12
2021-05-31,66,29,22
2021-06-01,82,32,31
2021-06-02,65,33,19
2021-06-03,49,26,16
2021-06-04,76,8,25
2021-06-05,63,31,14
2021-06-06,14,0,2
2021-06-07,46,31,20
2021-06-08,63,20,14
2021-06-09,38,28,16
2021-06-10,52,30,11
2021-06-11,51,24,23
2021-06-12,38,31,9
2021-06-13,17,0,10
2021-06-14,57,19,30
2021-06-15,56,79,18
2021-06-16,54,32,20
2021-06-17,59,17,12
2021-06-18,48,27,9
2021-06-19,25,8,3
2021-06-20,16,0,7
2021-06-21,52,21,22
2021-06-22,75,14,17
2021-06-23,42,15,13
2021-06-24,49,23,9
2021-06-25,42,17,15
2021-06-26,28,11,10
2021-06-27,10,0,3
2021-06-28,58,21,12
2021-06-29,18,2,8
2021-06-30,34,25,11
2021-07-01,20,31,15
2021-07-02,49,17,13
2021-07-03,24,17,9
2021-07-04,12,0,7
2021-07-05,36,14,18
2021-07-06,31,14,15
2021-07-07,33,28,8
2021-07-08,21,7,9
2021-07-09,17,1,14
2021-07-10,21,17,12
2021-07-11,9,0,13
2021-07-12,35,7,17
2021-07-13,36,18,14
2021-07-14,24,19,10
2021-07-15,32,12,12
2021-07-16,20,8,10
2021-07-17,22,22,9
2021-07-18,11,0,8
2021-07-19,19,16,8
2021-07-20,23,15,11
2021-07-21,15,16,9
2021-07-22,19,16,13
2021-07-23,19,20,3
2021-07-24,19,8,4
2021-07-25,10,0,10
2021-07-26,33,13,9
2021-07-27,17,11,14
2021-07-28,16,0,4
2021-07-29,10,0,4
2021-07-30,16,8,6
2021-07-31,9,16,8
2021-08-01,6,0,2
2021-08-02,17,8,5
2021-08-03,11,14,2
2021-08-04,4,11,4
2021-08-05,8,16,3
2021-08-06,15,8,4
2021-08-07,17,5,2
2021-08-08,7,0,1
2021-08-09,20,7,3
2021-08-10,16,7,7
2021-08-11,14,10,5
2021-08-12,14,6,6
2021-08-13,13,4,3
2021-08-14,9,3,5
2021-08-15,10,3,1
2021-08-16,22,14,2
2021-08-17,22,25,5
2021-08-18,16,2,5
2021-08-19,18,14,3
2021-08-20,9,9,4
2021-08-21,7,13,2
2021-08-22,7,2,3
2021-08-23,7,6,6
2021-08-24,8,21,5
2021-08-25,12,6,1
2021-08-26,9,22,5
2021-08-27,9,4,4
2021-08-28,5,4,1
2021-08-29,2,1,2
2021-08-30,3,0,2
2021-08-31,9,2,5
2021-09-01,11,22,4
2021-09-02,8,8,5
2021-09-03,6,11,5
2021-09-04,8,4,1
2021-09-05,4,0,0
2021-09-06,6,9,3
2021-09-07,11,10,5
2021-09-08,10,10,0
2021-09-09,10,23,1
2021-09-10,5,20,2
2021-09-11,2,6,0
2021-09-12,3,0,0
2021-09-13,7,1,2
2021-09-14,3,6,2
2021-09-15,10,18,1
2021-09-16,4,15,5
2021-09-17,6,2,0
2021-09-18,10,12,2
2021-09-19,6,0,2
2021-09-20,3,7,2
2021-09-21,5,7,1
2021-09-22,5,6,1
2021-09-23,9,19,0
2021-09-24,3,6,0
2021-09-25,11,18,3
2021-09-26,2,0,1
2021-09-27,7,1,0
2021-09-28,11,5,2
2021-09-29,2,17,2
2021-09-30,3,3,2
2021-10-01,5,20,0
2021-10-02,4,24,1
2021-10-03,2,0,1
2021-10-04,7,20,0
2021-10-05,4,7,0
2021-10-06,3,25,1
2021-10-07,1,8,0
2021-10-08,1,0,2
2021-10-09,2,6,1
2021-10-10,1,0,0
2021-10-11,6,1,1
2021-10-12,1,10,0
2021-10-13,4,10,0
2021-10-14,0,13,1
2021-10-15,4,3,0
2021-10-16,4,2,2
2021-10-17,2,0,0
2021-10-18,1,5,0
2021-10-19,11,10,1
2021-10-20,3,0,0
2021-10-21,3,8,0
2021-10-22,1,5,0
2021-10-23,2,7,3
2021-10-24,5,0,0
2021-10-25,5,9,0
2021-10-26,6,7,0
2021-10-27,4,2,0
2021-10-28,4,9,0
2021-10-29,7,5,1
2021-10-30,4,11,1
2021-10-31,5,1,1
2021-11-01,1,2,0
2021-11-02,2,8,1
2021-11-03,4,14,0
2021-11-04,7,10,1
2021-11-05,2,10,0
2021-11-06,1,8,1
2021-11-08,4,9,0
2021-11-09,4,17,1
2021-11-10,3,6,0
2021-11-11,9,13,1
2021-11-12,6,19,0
2021-11-13,10,4,0
2021-11-14,3,1,0
2021-11-15,10,6,0
2021-11-16,5,8,0
2021-11-17,11,4,2
2021-11-18,3,4,0
2021-11-19,7,5,3
2021-11-20,5,10,0
2021-11-21,5,0,0
2021-11-22,18,2,0
2021-11-23,9,8,1
2021-11-24,7,12,0
2021-11-25,6,11,1
2021-11-26,9,7,2
2021-11-27,8,2,0
2021-11-28,3,8,3
2021-11-29,16,5,1
2021-11-30,9,11,1
2021-12-01,5,7,0
2021-12-02,10,11,0
2021-12-03,20,14,1
2021-12-04,2,12,1
2021-12-05,0,8,0
2021-12-06,7,11,1
2021-12-07,13,24,0
2021-12-08,7,6,0
2021-12-09,10,8,1
2021-12-10,15,8,4
2021-12-11,10,17,0
2021-12-12,4,2,0
2021-12-13,12,11,0
2021-12-14,21,10,0
2021-12-15,15,16,0
2021-12-16,19,10,1
2021-12-17,10,8,1
2021-12-18,8,22,0
2021-12-19,11,1,0
2021-12-20,13,15,0
2021-12-21,11,13,1
2021-12-22,4,27,0
2021-12-23,6,17,0
2021-12-24,17,21,0
2021-12-25,6,1,0
2021-12-26,5,11,0
2021-12-27,15,15,0
2021-12-28,14,26,0
2021-12-29,23,43,0
2021-12-30,13,38,0
2021-12-31,19,38,0
2022-01-01,12,11,0
2022-01-02,19,12,0
2022-01-03,46,35,0
2022-01-04,72,89,0
2022-01-05,69,98,0
2022-01-06,191,184,0
2022-01-07,133,186,0
2022-01-08,150,193,0
2022-01-09,62,96,0
2022-01-10,217,227,0
2022-01-11,218,345,0
2022-01-12,337,317,0
2022-01-13,421,399,0
2022-01-14,394,364,0
2022-01-15,406,428,0
2022-01-16,169,423,0
2022-01-17,607,342,0
2022-01-18,460,384,0
2022-01-19,599,391,0
2022-01-20,559,625,0
2022-01-21,547,429,0
2022-01-22,350,376,0
2022-01-23,243,272,0
2022-01-24,514,135,0
2022-01-25,496,229,0
2022-01-26,412,260,0
2022-01-27,441,209,0
2022-01-28,414,266,0
2022-01-29,271,136,0
2022-01-30,203,63,0
2022-01-31,301,105,0
2022-02-01,255,198,0
2022-02-02,252,148,0
2022-02-03,228,121,0
2022-02-04,165,80,0
2022-02-05,159,116,0
2022-02-06,77,27,0
2022-02-07,173,77,0
2022-02-08,146,97,0
2022-02-09,109,74,0
2022-02-10,97,92,0
2022-02-11,90,56,0
2022-02-12,76,41,0
2022-02-13,44,53,0
2022-02-14,69,44,0
2022-02-15,62,37,0
2022-02-16,55,50,0
2022-02-17,37,61,0
2022-02-18,32,68,0
2022-02-19,34,38,0
2022-02-20,25,7,0
2022-02-21,39,39,0
2022-02-22,30,28,0
2022-02-23,29,35,0
2022-02-24,33,11,0
2022-02-25,16,9,0
2022-02-26,22,16,0
2022-02-27,21,0,0
2022-02-28,26,4,0
2022-03-01,17,6,0
2022-03-02,13,10,0
2022-03-03,9,12,0
2022-03-04,6,6,0
2022-03-05,6,5,0
2022-03-06,2,2,0
2022-03-07,10,1,0
2022-03-08,7,4,0
2022-03-09,14,3,0
2022-03-10,3,7,0
2022-03-11,9,2,0
2022-03-12,3,3,0
2022-03-13,4,2,0
2022-03-14,9,4,0
2022-03-15,7,1,0
2022-03-16,5,3,0
2022-03-17,9,2,0
2022-03-18,10,4,0
2022-03-19,12,4,0
2022-03-20,5,3,0
2022-03-21,3,4,0
2022-03-22,7,4,0
2022-03-23,5,9,0
2022-03-24,10,6,0
2022-03-25,7,8,0
2022-03-26,12,4,0
2022-03-27,5,0,0
2022-03-28,14,6,0
2022-03-29,9,0,0
2022-03-30,10,2,0
2022-03-31,3,0,0
2022-04-01,1,3,0
2022-04-02,6,2,0
2022-04-03,2,0,0
2022-04-04,5,4,0
2022-04-05,5,1,0
2022-04-06,3,2,0
2022-04-07,5,1,0
2022-04-08,4,0,0
2022-04-09,1,1,0
2022-04-10,2,0,0
2022-04-11,7,0,0
2022-04-12,2,2,0
2022-04-13,1,1,0
2022-04-15,1,1,0
2022-04-16,4,0,0
2022-04-18,5,0,0
2022-04-19,7,0,0
2022-04-20,10,0,0
2022-04-21,3,0,0
2022-04-22,4,0,0
2022-04-23,2,0,0
2022-04-24,0,1,0
2022-04-25,3,0,0
2022-04-26,4,0,0
2022-04-27,2,0,0
2022-04-28,4,0,0
2022-04-29,5,0,0
2022-04-30,4,0,0
2022-05-01,1,0,0
2022-05-02,1,0,0
2022-05-05,1,1,0
2022-05-09,0,1,0
2022-05-10,2,0,0
2022-05-11,1,0,0
2022-05-13,2,0,0
2022-05-14,1,0,0
2022-05-16,1,0,0
2022-05-17,1,0,0
2022-05-18,3,1,0
2022-05-19,1,0,0
2022-05-20,2,1,0
2022-05-21,1,0,0
2022-05-23,0,1,0
2022-05-25,2,0,0
2022-05-26,0,1,0
2022-05-27,0,1,0
2022-05-28,0,1,0
2022-05-29,0,1,0
2022-05-30,2,1,0
2022-05-31,0,1,0
2022-06-01,3,1,0
2022-06-02,0,1,0
2022-06-03,1,2,0
2022-06-04,4,1,0
2022-06-05,1,2,0
2022-06-06,4,1,0
2022-06-07,2,6,0
2022-06-08,1,1,0
2022-06-09,2,5,0
2022-06-11,4,1,0
2022-06-12,4,0,0
2022-06-13,2,0,0
2022-06-14,7,4,0
2022-06-15,9,0,0
2022-06-16,2,2,0
2022-06-17,1,6,0
2022-06-18,6,3,0
2022-06-19,3,1,0
2022-06-20,5,1,0
2022-06-21,3,4,0
2022-06-22,10,1,0
2022-06-23,6,4,0
2022-06-24,5,3,0
2022-06-25,7,3,0
2022-06-26,3,1,0
2022-06-27,7,2,0
2022-06-28,11,6,0
2022-06-29,12,2,0
2022-06-30,11,13,0
2022-07-01,14,4,0
2022-07-02,21,8,0
2022-07-03,18,8,0
2022-07-04,40,12,0
2022-07-05,49,24,0
2022-07-06,50,41,0
2022-07-07,65,43,0
2022-07-08,75,76,0
2022-07-09,48,78,0
2022-07-10,40,40,0
2022-07-11,148,60,0
2022-07-12,124,129,0
2022-07-13,175,204,0
2022-07-14,177,209,0
2022-07-15,163,276,0
2022-07-16,82,220,0
2022-07-17,72,134,0
2022-07-18,260,181,0
2022-07-19,204,238,0
2022-07-20,236,247,0
2022-07-21,240,230,0
2022-07-22,182,135,0
2022-07-23,126,144,0
2022-07-24,104,131,0
2022-07-25,241,174,0
2022-07-26,203,168,0
2022-07-27,172,79,0
2022-07-28,73,55,0
2022-07-29,81,11,0
2022-07-30,96,61,0
2022-07-31,56,49,0
2022-08-01,131,53,0
2022-08-02,130,57,0
2022-08-03,109,155,0
2022-08-04,90,80,0
2022-08-05,83,36,0
2022-08-06,36,15,0
2022-08-07,45,6,0
2022-08-08,108,74,0
2022-08-09,87,69,0
2022-08-10,62,51,0
2022-08-11,57,33,0
2022-08-12,50,34,0
2022-08-13,35,28,0
2022-08-14,21,17,0
2022-08-15,23,20,0
2022-08-16,40,42,0
2022-08-17,35,23,0
2022-08-18,18,24,0
2022-08-19,21,11,0
2022-08-20,15,8,0
2022-08-21,6,2,0
2022-08-22,26,12,0
2022-08-23,24,12,0
2022-08-24,25,8,0
2022-08-25,8,11,0
2022-08-26,11,5,0
2022-08-27,7,6,0
2022-08-28,2,1,0
2022-08-29,8,5,0
2022-08-30,9,3,0
2022-08-31,7,9,0
2022-09-01,13,3,0
2022-09-02,8,5,0
2022-09-03,3,6,0
2022-09-04,3,0,0
2022-09-05,6,2,0
2022-09-06,7,3,0
2022-09-07,8,1,0
2022-09-08,2,3,0
2022-09-09,4,1,0
2022-09-10,1,4,0
2022-09-11,2,1,0
2022-09-12,3,0,0
2022-09-13,5,1,0
2022-09-14,6,0,0
2022-09-15,2,0,0
2022-09-16,2,0,0
2022-09-17,1,1,0
2022-09-19,4,0,0
2022-09-20,3,1,0
2022-09-21,2,1,0
2022-09-22,2,0,0
2022-09-23,2,1,0
2022-09-24,0,1,0
2022-09-25,1,1,0
2022-09-26,7,0,0
2022-09-27,2,0,0
2022-09-28,1,0,0
2022-09-29,1,0,0
2022-09-30,1,0,0
2022-10-01,4,0,0
2022-10-03,2,0,0
2022-10-04,1,2,0
2022-10-05,1,0,0
2022-10-07,1,0,0
2022-10-09,1,0,0
2022-10-10,1,2,0
2022-10-11,2,3,0
2022-10-12,2,0,0
2022-10-17,3,0,0
2022-10-19,2,0,0
2022-10-20,1,0,0
2022-10-21,1,0,0
2022-10-24,1,0,0
2022-10-25,2,1,0
2022-10-26,4,2,0
2022-10-27,0,1,0
2022-10-28,1,1,0
2022-11-02,2,1,0
2022-11-04,1,3,0
2022-11-05,2,0,0
2022-11-06,1,0,0
2022-11-08,2,0,0
2022-11-10,3,1,0
2022-11-11,1,1,0
2022-11-12,1,0,0
2022-11-13,2,0,0
2022-11-14,1,2,0
2022-11-15,2,4,0
2022-11-17,7,5,0
2022-11-18,8,2,0
2022-11-19,4,1,0
2022-11-20,3,0,0
2022-11-21,7,5,0
2022-11-22,11,3,0
2022-11-23,14,3,0
2022-11-24,11,4,0
2022-11-25,17,2,0
2022-11-26,6,8,0
2022-11-27,9,0,0
2022-11-28,21,14,0
2022-11-29,23,17,0
2022-11-30,29,15,0
2022-12-01,37,17,0
2022-12-02,45,9,0
2022-12-03,25,16,0
2022-12-04,22,1,0
2022-12-05,54,41,0
2022-12-06,36,27,0
2022-12-07,56,39,0
2022-12-08,25,0,0
2022-12-09,23,22,0
2022-12-10,34,25,0
2022-12-11,48,1,0
2022-12-12,79,21,0
2022-12-13,60,39,0
2022-12-14,49,30,0
2022-12-15,64,24,0
2022-12-16,39,15,0
2022-12-17,19,14,0
2022-12-18,24,0,0
2022-12-19,54,18,0
2022-12-20,40,20,0
2022-12-21,38,12,0
2022-12-22,47,20,0
2022-12-23,40,6,0
2022-12-24,18,0,0
2022-12-25,12,0,0
2022-12-26,27,0,0
2022-12-27,29,19,0
2022-12-28,36,5,0
2022-12-29,28,3,0
2022-12-30,22,3,0
2022-12-31,11,2,0
2023-01-01,7,0,0
2023-01-02,15,0,0
2023-01-03,11,3,0
2023-01-04,19,5,0
2023-01-05,22,6,0
2023-01-06,11,2,0
2023-01-07,3,3,0
2023-01-08,4,0,0
2023-01-09,13,3,0
2023-01-10,5,2,0
2023-01-11,7,2,0
2023-01-12,9,1,0
2023-01-13,11,1,0
2023-01-14,2,0,0
2023-01-16,2,3,0
2023-01-17,4,2,0
2023-01-18,2,0,0
2023-01-19,1,0,0
2023-01-20,5,0,0
2023-01-21,1,0,0
2023-01-23,2,1,0
2023-01-24,2,0,0
2023-01-25,1,0,0
2023-01-26,1,0,0
2023-01-28,2,0,0
2023-01-30,2,0,0
2023-01-31,3,0,0
2023-02-01,3,0,0
2023-02-02,2,1,0
2023-02-03,2,2,0
2023-02-04,1,0,0
2023-02-07,0,1,0
2023-02-09,1,0,0
2023-02-11,2,0,0
2023-02-13,1,0,0
2023-02-14,5,0,0
2023-02-15,3,0,0
2023-02-16,1,0,0
2023-02-18,1,0,0
2023-02-20,2,0,0
2023-02-21,5,0,0
2023-02-22,1,0,0
2023-02-23,2,0,0
2023-02-24,1,0,0
2023-02-25,5,0,0
2023-02-26,3,0,0
2023-02-27,3,0,0
2023-02-28,4,0,0
2023-03-01,2,0,0
2023-03-02,7,0,0
2023-03-03,1,0,0
