FECHA_RESULTADO,AG,PCR,PR
2020-11-26,0,0,23
2020-11-27,0,0,28
2020-11-28,0,0,7
2020-11-29,0,0,8
2020-11-30,0,0,27
2020-12-01,0,0,32
2020-12-02,0,0,17
2020-12-03,0,0,23
2020-12-04,0,0,32
2020-12-05,0,0,16
2020-12-07,0,0,16
2020-12-08,0,0,28
2020-12-09,0,0,22
2020-12-10,0,6,19
2020-12-11,0,0,23
2020-12-12,0,0,16
2020-12-13,0,6,13
2020-12-14,0,3,33
2020-12-15,0,8,19
2020-12-16,0,2,27
2020-12-17,0,0,11
2020-12-18,0,3,23
2020-12-19,0,4,11
2020-12-20,0,4,9
2020-12-21,0,0,16
2020-12-22,0,1,22
2020-12-23,0,7,23
2020-12-24,0,4,16
2020-12-25,0,2,6
2020-12-26,0,0,7
2020-12-27,0,13,6
2020-12-28,0,6,24
2020-12-29,0,43,23
2020-12-30,0,0,17
2020-12-31,0,6,18
2021-01-01,0,0,2
2021-01-02,1,8,2
2021-01-03,0,12,6
2021-01-04,6,3,13
2021-01-05,3,15,38
2021-01-06,6,9,9
2021-01-07,11,21,55
2021-01-08,7,11,7
2021-01-09,11,6,30
2021-01-10,2,7,6
2021-01-11,14,10,42
2021-01-12,18,30,41
2021-01-13,25,9,50
2021-01-14,13,0,37
2021-01-15,16,5,52
2021-01-16,2,18,12
2021-01-17,0,72,3
2021-01-18,5,6,45
2021-01-19,10,9,28
2021-01-20,11,27,37
2021-01-21,7,24,22
2021-01-22,10,17,30
2021-01-23,7,20,37
2021-01-24,0,30,0
2021-01-25,7,17,66
2021-01-26,10,26,41
2021-01-27,2,32,29
2021-01-28,8,63,33
2021-01-29,3,36,40
2021-01-30,4,1,20
2021-01-31,0,5,8
2021-02-01,11,65,43
2021-02-02,7,68,38
2021-02-03,15,29,29
2021-02-04,12,42,38
2021-02-05,13,0,11
2021-02-06,6,0,9
2021-02-07,2,75,4
2021-02-08,5,34,29
2021-02-09,8,23,35
2021-02-10,6,42,34
2021-02-11,8,20,47
2021-02-12,8,0,34
2021-02-13,6,72,33
2021-02-14,1,29,6
2021-02-15,14,34,50
2021-02-16,9,44,26
2021-02-17,4,19,80
2021-02-18,8,20,22
2021-02-19,10,32,38
2021-02-20,5,14,22
2021-02-21,4,17,9
2021-02-22,13,13,39
2021-02-23,8,35,20
2021-02-24,8,30,31
2021-02-25,22,12,20
2021-02-26,12,32,66
2021-02-27,11,17,17
2021-02-28,0,14,2
2021-03-01,11,6,22
2021-03-02,6,35,28
2021-03-03,5,16,48
2021-03-04,9,17,19
2021-03-05,14,36,31
2021-03-06,18,19,18
2021-03-07,0,26,10
2021-03-08,15,23,14
2021-03-09,10,31,8
2021-03-10,11,28,10
2021-03-11,10,22,8
2021-03-12,7,16,2
2021-03-13,5,0,4
2021-03-14,4,46,3
2021-03-15,25,21,8
2021-03-16,19,29,3
2021-03-17,6,28,10
2021-03-18,14,31,5
2021-03-19,20,37,4
2021-03-20,23,22,5
2021-03-21,5,24,4
2021-03-22,20,52,2
2021-03-23,21,12,3
2021-03-24,7,52,2
2021-03-25,14,38,4
2021-03-26,24,27,4
2021-03-27,22,62,6
2021-03-28,2,37,0
2021-03-29,20,30,18
2021-03-30,13,30,2
2021-03-31,32,25,1
2021-04-01,9,34,0
2021-04-02,6,39,0
2021-04-03,30,16,0
2021-04-04,6,16,0
2021-04-05,33,30,4
2021-04-06,26,26,1
2021-04-07,43,23,0
2021-04-08,25,15,3
2021-04-09,21,38,0
2021-04-10,34,8,5
2021-04-11,6,15,0
2021-04-12,19,0,4
2021-04-13,29,16,1
2021-04-14,30,28,2
2021-04-15,22,9,2
2021-04-16,36,22,2
2021-04-17,28,12,1
2021-04-18,5,4,1
2021-04-19,35,7,2
2021-04-20,15,25,3
2021-04-21,37,6,2
2021-04-22,22,0,2
2021-04-23,20,25,2
2021-04-24,34,11,1
2021-04-25,10,11,0
2021-04-26,51,8,5
2021-04-27,22,11,4
2021-04-28,25,15,1
2021-04-29,36,11,1
2021-04-30,36,13,4
2021-05-01,9,10,1
2021-05-02,6,12,0
2021-05-03,40,8,2
2021-05-04,36,13,5
2021-05-05,27,5,0
2021-05-06,26,13,2
2021-05-07,36,18,2
2021-05-08,31,7,0
2021-05-09,9,8,0
2021-05-10,72,8,4
2021-05-11,42,16,2
2021-05-12,34,3,1
2021-05-13,27,4,1
2021-05-14,29,7,2
2021-05-15,31,7,4
2021-05-16,19,13,0
2021-05-17,39,4,8
2021-05-18,49,14,1
2021-05-19,53,6,2
2021-05-20,33,1,0
2021-05-21,28,24,4
2021-05-22,34,5,2
2021-05-23,4,4,0
2021-05-24,49,5,1
2021-05-25,40,11,0
2021-05-26,25,31,0
2021-05-27,29,12,4
2021-05-28,30,27,2
2021-05-29,41,5,0
2021-05-30,8,11,0
2021-05-31,39,5,0
2021-06-01,47,17,4
2021-06-02,47,13,1
2021-06-03,36,10,5
2021-06-04,31,26,0
2021-06-05,15,5,3
2021-06-06,7,1,0
2021-06-07,29,1,3
2021-06-08,33,25,1
2021-06-09,30,20,3
2021-06-10,28,20,0
2021-06-11,34,11,2
2021-06-12,28,5,1
2021-06-13,7,8,0
2021-06-14,50,17,2
2021-06-15,40,233,4
2021-06-16,44,35,2
2021-06-17,37,18,0
2021-06-18,56,32,2
2021-06-19,57,11,1
2021-06-20,15,20,0
2021-06-21,68,3,4
2021-06-22,65,31,1
2021-06-23,55,12,1
2021-06-24,57,30,0
2021-06-25,62,20,0
2021-06-26,40,3,4
2021-06-27,35,3,0
2021-06-28,70,13,1
2021-06-29,17,25,0
2021-06-30,43,11,2
2021-07-01,60,10,7
2021-07-02,59,13,10
2021-07-03,36,7,0
2021-07-04,15,10,4
2021-07-05,64,5,13
2021-07-06,58,26,12
2021-07-07,64,5,11
2021-07-08,36,11,4
2021-07-09,48,34,12
2021-07-10,40,24,8
2021-07-11,19,7,3
2021-07-12,60,7,10
2021-07-13,45,30,6
2021-07-14,53,26,10
2021-07-15,44,35,9
2021-07-16,33,38,8
2021-07-17,28,7,7
2021-07-18,2,5,3
2021-07-19,44,11,7
2021-07-20,60,20,8
2021-07-21,54,26,3
2021-07-22,45,22,3
2021-07-23,26,28,7
2021-07-24,18,14,6
2021-07-25,20,6,4
2021-07-26,57,3,9
2021-07-27,38,40,5
2021-07-28,23,5,4
2021-07-29,30,4,2
2021-07-30,30,12,2
2021-07-31,34,14,3
2021-08-01,4,5,0
2021-08-02,42,6,1
2021-08-03,29,54,2
2021-08-04,27,6,0
2021-08-05,39,30,0
2021-08-06,29,16,0
2021-08-07,25,2,0
2021-08-08,7,0,0
2021-08-09,25,15,1
2021-08-10,17,19,0
2021-08-11,19,35,1
2021-08-12,21,1,0
2021-08-13,22,19,1
2021-08-14,12,0,0
2021-08-15,2,11,0
2021-08-16,21,4,0
2021-08-17,13,31,0
2021-08-18,13,22,0
2021-08-19,14,10,0
2021-08-20,11,16,2
2021-08-21,4,6,1
2021-08-22,5,0,1
2021-08-23,11,4,2
2021-08-24,17,23,2
2021-08-25,20,5,1
2021-08-26,19,9,1
2021-08-27,5,13,0
2021-08-28,6,5,1
2021-08-29,3,0,0
2021-08-30,10,5,1
2021-08-31,12,2,3
2021-09-01,10,10,1
2021-09-02,8,7,0
2021-09-03,5,8,1
2021-09-04,3,1,0
2021-09-05,1,3,0
2021-09-06,9,2,0
2021-09-07,11,4,1
2021-09-08,5,2,0
2021-09-09,9,3,1
2021-09-10,8,2,1
2021-09-11,4,2,0
2021-09-12,4,2,0
2021-09-13,4,4,0
2021-09-14,7,2,0
2021-09-15,7,6,0
2021-09-16,6,1,1
2021-09-17,5,3,1
2021-09-18,3,1,0
2021-09-19,2,1,1
2021-09-20,5,0,0
2021-09-21,1,4,0
2021-09-22,2,2,0
2021-09-23,1,4,0
2021-09-24,2,2,0
2021-09-25,2,3,1
2021-09-26,1,2,0
2021-09-27,5,2,0
2021-09-28,1,2,0
2021-09-29,1,4,0
2021-09-30,6,2,0
2021-10-01,3,3,0
2021-10-02,1,1,1
2021-10-03,1,0,0
2021-10-04,12,2,0
2021-10-05,2,4,0
2021-10-06,3,0,0
2021-10-07,4,16,0
2021-10-08,4,0,0
2021-10-09,4,5,0
2021-10-10,0,2,0
2021-10-11,3,5,0
2021-10-12,3,11,0
2021-10-13,0,3,0
2021-10-14,0,1,0
2021-10-15,1,1,0
2021-10-16,1,4,1
2021-10-17,0,2,0
2021-10-18,4,2,0
2021-10-19,6,3,0
2021-10-20,0,4,0
2021-10-21,3,4,0
2021-10-22,0,2,1
2021-10-23,0,4,0
2021-10-25,0,5,1
2021-10-26,1,3,0
2021-10-27,3,0,2
2021-10-28,3,3,0
2021-10-29,0,1,0
2021-10-30,3,8,0
2021-10-31,1,1,0
2021-11-01,1,0,0
2021-11-02,2,1,0
2021-11-03,2,2,0
2021-11-04,1,7,0
2021-11-05,4,3,2
2021-11-06,4,3,0
2021-11-07,0,0,1
2021-11-08,5,4,1
2021-11-09,1,2,1
2021-11-10,1,8,0
2021-11-11,7,9,3
2021-11-12,2,0,0
2021-11-13,6,0,0
2021-11-14,0,2,1
2021-11-15,2,3,1
2021-11-16,0,5,0
2021-11-17,0,4,0
2021-11-18,2,6,0
2021-11-19,1,6,0
2021-11-20,2,0,0
2021-11-21,2,0,0
2021-11-22,9,1,0
2021-11-23,1,6,0
2021-11-24,2,1,0
2021-11-25,0,1,0
2021-11-27,3,5,0
2021-11-28,3,0,0
2021-11-29,1,2,0
2021-11-30,0,6,0
2021-12-01,1,2,0
2021-12-03,0,6,0
2021-12-04,0,1,1
2021-12-06,4,5,0
2021-12-07,2,10,0
2021-12-08,0,1,0
2021-12-09,1,4,0
2021-12-10,5,8,0
2021-12-11,0,8,0
2021-12-12,1,3,0
2021-12-13,5,3,0
2021-12-14,2,7,0
2021-12-15,2,1,0
2021-12-16,1,5,0
2021-12-17,2,8,0
2021-12-18,4,10,0
2021-12-19,2,1,0
2021-12-20,2,3,0
2021-12-21,1,13,0
2021-12-22,2,4,0
2021-12-23,2,5,0
2021-12-24,9,3,0
2021-12-25,2,0,0
2021-12-26,4,1,0
2021-12-27,10,0,0
2021-12-28,12,11,0
2021-12-29,9,8,2
2021-12-30,18,11,0
2021-12-31,11,26,0
2022-01-01,5,3,0
2022-01-02,7,8,1
2022-01-03,23,6,3
2022-01-04,11,18,0
2022-01-05,52,68,0
2022-01-06,50,73,0
2022-01-07,55,34,0
2022-01-08,68,118,0
2022-01-09,43,35,0
2022-01-10,81,74,0
2022-01-11,123,168,0
2022-01-12,197,82,0
2022-01-13,246,242,0
2022-01-14,249,158,0
2022-01-15,294,336,0
2022-01-16,147,117,0
2022-01-17,460,34,0
2022-01-18,455,135,0
2022-01-19,550,177,0
2022-01-20,462,130,0
2022-01-21,462,23,0
2022-01-22,308,473,0
2022-01-23,150,638,0
2022-01-24,514,140,0
2022-01-25,416,613,0
2022-01-26,330,159,0
2022-01-27,384,191,0
2022-01-28,370,42,0
2022-01-29,315,236,0
2022-01-30,128,27,0
2022-01-31,339,42,0
2022-02-01,279,208,0
2022-02-02,305,107,0
2022-02-03,275,202,0
2022-02-04,238,81,0
2022-02-05,191,125,0
2022-02-06,74,18,0
2022-02-07,248,38,0
2022-02-08,158,127,0
2022-02-09,155,68,0
2022-02-10,135,77,0
2022-02-11,119,35,0
2022-02-12,72,59,0
2022-02-13,22,10,0
2022-02-14,93,21,0
2022-02-15,75,77,0
2022-02-16,69,21,0
2022-02-17,49,41,0
2022-02-18,53,40,0
2022-02-19,41,28,0
2022-02-20,21,6,0
2022-02-21,40,21,0
2022-02-22,34,31,0
2022-02-23,25,13,0
2022-02-24,33,27,0
2022-02-25,27,9,0
2022-02-26,21,12,0
2022-02-27,8,5,0
2022-02-28,12,4,0
2022-03-01,15,7,0
2022-03-02,16,4,0
2022-03-03,9,11,0
2022-03-04,6,0,0
2022-03-05,9,9,0
2022-03-06,6,3,0
2022-03-07,8,0,0
2022-03-08,8,0,0
2022-03-09,6,2,0
2022-03-10,5,1,0
2022-03-11,7,5,0
2022-03-12,8,3,0
2022-03-13,8,3,0
2022-03-14,10,1,0
2022-03-15,3,3,0
2022-03-16,8,7,0
2022-03-17,1,2,0
2022-03-18,2,4,0
2022-03-19,0,1,0
2022-03-20,1,0,0
2022-03-21,3,1,0
2022-03-22,3,6,0
2022-03-23,2,2,0
2022-03-24,1,1,0
2022-03-25,0,1,0
2022-03-26,2,1,0
2022-03-27,1,1,0
2022-03-28,3,1,0
2022-03-29,1,1,0
2022-03-30,2,0,0
2022-04-01,4,0,0
2022-04-02,1,0,0
2022-04-03,3,1,0
2022-04-04,2,1,0
2022-04-05,2,1,0
2022-04-06,0,2,0
2022-04-07,3,0,0
2022-04-08,2,1,0
2022-04-09,2,0,0
2022-04-10,1,1,0
2022-04-11,2,1,0
2022-04-12,2,1,0
2022-04-13,4,2,0
2022-04-14,1,1,0
2022-04-15,0,1,0
2022-04-16,1,0,0
2022-04-17,0,1,0
2022-04-18,1,1,0
2022-04-19,2,0,0
2022-04-20,1,1,0
2022-04-22,1,2,0
2022-04-24,0,1,0
2022-04-25,2,0,0
2022-04-26,0,1,0
2022-04-27,2,0,0
2022-04-28,2,4,0
2022-04-30,0,1,0
2022-05-01,1,2,0
2022-05-02,1,3,0
2022-05-03,1,2,0
2022-05-04,3,2,0
2022-05-05,3,0,0
2022-05-06,0,5,0
2022-05-08,2,5,0
2022-05-09,3,1,0
2022-05-10,5,0,0
2022-05-11,2,2,0
2022-05-12,1,2,0
2022-05-13,4,3,0
2022-05-14,0,4,0
2022-05-15,0,2,0
2022-05-16,4,5,0
2022-05-17,4,3,0
2022-05-18,3,7,0
2022-05-19,5,5,0
2022-05-20,7,5,0
2022-05-21,0,3,0
2022-05-22,2,6,0
2022-05-23,1,6,0
2022-05-24,0,4,0
2022-05-25,1,7,0
2022-05-26,3,7,0
2022-05-27,1,7,0
2022-05-28,0,7,0
2022-05-29,1,3,0
2022-05-30,2,7,0
2022-05-31,4,4,0
2022-06-01,6,5,0
2022-06-02,6,10,0
2022-06-03,11,7,0
2022-06-04,7,5,0
2022-06-05,0,5,0
2022-06-06,9,0,0
2022-06-07,20,8,0
2022-06-08,12,9,0
2022-06-09,19,9,0
2022-06-10,15,6,0
2022-06-11,7,5,0
2022-06-12,3,7,0
2022-06-13,15,3,0
2022-06-14,12,7,0
2022-06-15,18,8,0
2022-06-16,23,10,0
2022-06-17,9,14,0
2022-06-18,10,3,0
2022-06-19,9,2,0
2022-06-20,37,13,0
2022-06-21,20,9,0
2022-06-22,36,13,0
2022-06-23,22,18,0
2022-06-24,25,9,0
2022-06-25,20,17,0
2022-06-26,9,4,0
2022-06-27,61,21,0
2022-06-28,38,12,0
2022-06-29,50,23,0
2022-06-30,62,33,0
2022-07-01,57,23,0
2022-07-02,77,11,0
2022-07-03,28,7,0
2022-07-04,119,27,0
2022-07-05,77,31,0
2022-07-06,62,40,0
2022-07-07,70,60,0
2022-07-08,80,151,0
2022-07-09,69,92,0
2022-07-10,62,25,0
2022-07-11,203,58,0
2022-07-12,148,73,0
2022-07-13,174,144,0
2022-07-14,140,53,0
2022-07-15,126,156,0
2022-07-16,67,73,0
2022-07-17,42,28,0
2022-07-18,171,52,0
2022-07-19,174,57,0
2022-07-20,120,64,0
2022-07-21,130,73,0
2022-07-22,121,90,0
2022-07-23,73,58,0
2022-07-24,63,24,0
2022-07-25,191,49,0
2022-07-26,157,50,0
2022-07-27,135,70,0
2022-07-28,56,43,0
2022-07-29,56,33,0
2022-07-30,107,49,0
2022-07-31,62,25,0
2022-08-01,165,21,0
2022-08-02,95,20,0
2022-08-03,141,85,0
2022-08-04,119,47,0
2022-08-05,98,35,0
2022-08-06,32,48,0
2022-08-07,40,33,0
2022-08-08,154,30,0
2022-08-09,129,47,0
2022-08-10,99,44,0
2022-08-11,64,41,0
2022-08-12,62,45,0
2022-08-13,67,22,0
2022-08-14,15,40,0
2022-08-15,67,21,0
2022-08-16,87,15,0
2022-08-17,64,23,0
2022-08-18,65,10,0
2022-08-19,49,20,0
2022-08-20,19,12,0
2022-08-21,26,16,0
2022-08-22,67,8,0
2022-08-23,63,18,0
2022-08-24,36,23,0
2022-08-25,29,9,0
2022-08-26,26,22,0
2022-08-27,19,4,0
2022-08-28,10,12,0
2022-08-29,39,3,0
2022-08-30,7,3,0
2022-08-31,28,9,0
2022-09-01,35,7,0
2022-09-02,17,13,0
2022-09-03,11,2,0
2022-09-04,2,15,0
2022-09-05,11,6,0
2022-09-06,16,3,0
2022-09-07,15,9,0
2022-09-08,11,1,0
2022-09-09,12,11,0
2022-09-10,10,3,0
2022-09-11,3,7,0
2022-09-12,18,0,0
2022-09-13,17,5,0
2022-09-14,10,4,0
2022-09-15,8,2,0
2022-09-16,17,6,0
2022-09-17,4,2,0
2022-09-18,0,2,0
2022-09-19,8,1,0
2022-09-20,8,3,0
2022-09-21,8,6,0
2022-09-22,2,3,0
2022-09-23,5,3,0
2022-09-24,5,3,0
2022-09-25,2,1,0
2022-09-26,4,0,0
2022-09-27,2,1,0
2022-09-28,3,5,0
2022-09-29,6,2,0
2022-09-30,6,0,0
2022-10-01,2,0,0
2022-10-03,2,0,0
2022-10-04,4,2,0
2022-10-05,1,0,0
2022-10-06,0,2,0
2022-10-07,1,0,0
2022-10-08,3,0,0
2022-10-10,2,0,0
2022-10-11,2,1,0
2022-10-12,3,0,0
2022-10-13,1,0,0
2022-10-14,3,0,0
2022-10-15,1,0,0
2022-10-17,3,0,0
2022-10-18,3,0,0
2022-10-19,3,0,0
2022-10-20,3,1,0
2022-10-21,4,0,0
2022-10-22,1,0,0
2022-10-23,1,0,0
2022-10-24,3,0,0
2022-10-25,6,2,0
2022-10-26,3,2,0
2022-10-27,2,0,0
2022-10-28,3,0,0
2022-10-30,1,0,0
2022-10-31,1,0,0
2022-11-02,3,0,0
2022-11-03,5,0,0
2022-11-04,3,0,0
2022-11-06,3,0,0
2022-11-07,4,0,0
2022-11-08,2,0,0
2022-11-09,2,0,0
2022-11-10,2,0,0
2022-11-11,6,2,0
2022-11-12,6,0,0
2022-11-13,3,0,0
2022-11-14,6,0,0
2022-11-15,8,3,0
2022-11-16,7,0,0
2022-11-17,7,0,0
2022-11-18,5,3,0
2022-11-19,14,1,0
2022-11-20,4,0,0
2022-11-21,28,1,0
2022-11-22,17,1,0
2022-11-23,20,2,0
2022-11-24,17,4,0
2022-11-25,23,0,0
2022-11-26,23,5,0
2022-11-27,24,0,0
2022-11-28,89,9,0
2022-11-29,103,7,0
2022-11-30,103,0,0
2022-12-01,116,18,0
2022-12-02,107,14,0
2022-12-03,108,9,0
2022-12-04,67,0,0
2022-12-05,200,21,0
2022-12-06,161,18,0
2022-12-07,130,29,0
2022-12-08,97,13,0
2022-12-09,77,0,0
2022-12-10,157,2,0
2022-12-11,80,0,0
2022-12-12,209,19,0
2022-12-13,164,15,0
2022-12-14,167,7,0
2022-12-15,90,3,0
2022-12-16,130,6,0
2022-12-17,79,6,0
2022-12-18,44,0,0
2022-12-19,147,2,0
2022-12-20,135,1,0
2022-12-21,130,4,0
2022-12-22,82,1,0
2022-12-23,64,1,0
2022-12-24,47,0,0
2022-12-25,12,0,0
2022-12-26,100,0,0
2022-12-27,73,6,0
2022-12-28,69,3,0
2022-12-29,50,2,0
2022-12-30,44,3,0
2022-12-31,31,1,0
2023-01-01,9,0,0
2023-01-02,32,0,0
2023-01-03,35,0,0
2023-01-04,25,1,0
2023-01-05,21,0,0
2023-01-06,28,2,0
2023-01-07,12,0,0
2023-01-08,4,0,0
2023-01-09,14,3,0
2023-01-10,12,0,0
2023-01-11,13,2,0
2023-01-12,7,0,0
2023-01-13,9,0,0
2023-01-14,3,0,0
