FECHA_RESULTADO,AG,PCR,PR
2020-08-29,0,41,257
2020-08-30,0,0,49
2020-08-31,0,24,313
2020-09-01,0,23,179
2020-09-02,0,10,321
2020-09-03,0,17,81
2020-09-04,0,16,531
2020-09-05,0,9,185
2020-09-06,0,0,19
2020-09-07,0,13,515
2020-09-08,0,18,338
2020-09-09,0,8,235
2020-09-10,0,12,161
2020-09-11,0,10,478
2020-09-12,0,9,166
2020-09-13,0,0,28
2020-09-14,0,10,160
2020-09-15,0,6,168
2020-09-16,0,9,197
2020-09-17,0,7,238
2020-09-18,0,23,248
2020-09-19,0,12,59
2020-09-20,0,0,14
2020-09-21,0,2,118
2020-09-22,0,10,152
2020-09-23,0,4,297
2020-09-24,0,15,269
2020-09-25,0,6,272
2020-09-26,0,18,396
2020-09-27,0,0,15
2020-09-28,0,8,84
2020-09-29,0,2,72
2020-09-30,0,6,67
2020-10-01,0,4,52
2020-10-02,0,12,30
2020-10-03,0,8,32
2020-10-04,0,0,8
2020-10-05,0,4,39
2020-10-06,0,2,24
2020-10-07,0,2,51
2020-10-08,0,0,55
2020-10-09,0,3,76
2020-10-10,0,8,40
2020-10-11,0,0,9
2020-10-12,0,4,97
2020-10-13,0,9,78
2020-10-14,2,10,75
2020-10-15,0,1,58
2020-10-16,0,6,59
2020-10-17,0,2,29
2020-10-18,0,0,4
2020-10-19,0,0,78
2020-10-20,0,15,41
2020-10-21,0,0,55
2020-10-22,0,10,31
2020-10-23,0,6,54
2020-10-24,0,2,16
2020-10-25,0,0,2
2020-10-26,0,5,51
2020-10-27,0,1,93
2020-10-28,0,4,53
2020-10-29,0,2,28
2020-10-30,0,0,96
2020-10-31,0,0,23
2020-11-01,0,0,17
2020-11-02,0,4,63
2020-11-03,0,0,61
2020-11-04,0,0,75
2020-11-05,0,7,60
2020-11-07,0,4,83
2020-11-08,0,0,27
2020-11-09,0,6,95
2020-11-10,0,4,52
2020-11-11,0,6,77
2020-11-12,0,4,69
2020-11-13,0,2,71
2020-11-14,0,2,46
2020-11-15,0,0,8
2020-11-16,0,1,51
2020-11-17,0,2,68
2020-11-18,0,4,37
2020-11-19,0,3,57
2020-11-20,0,2,32
2020-11-21,0,0,38
2020-11-22,0,0,2
2020-11-23,0,2,65
2020-11-24,0,0,38
2020-11-25,0,2,80
2020-11-26,0,0,84
2020-11-27,0,6,81
2020-11-28,0,0,104
2020-11-29,0,0,6
2020-11-30,0,8,72
2020-12-01,0,3,39
2020-12-02,0,7,47
2020-12-03,0,0,31
2020-12-04,0,9,39
2020-12-05,0,0,26
2020-12-07,0,2,50
2020-12-08,0,10,9
2020-12-09,0,0,48
2020-12-10,0,13,33
2020-12-11,0,3,50
2020-12-12,0,2,30
2020-12-13,0,0,3
2020-12-14,0,2,80
2020-12-15,0,14,35
2020-12-16,0,4,25
2020-12-17,0,20,22
2020-12-18,0,7,21
2020-12-19,0,8,31
2020-12-20,0,0,4
2020-12-21,0,20,70
2020-12-22,0,0,43
2020-12-23,0,28,45
2020-12-24,0,0,16
2020-12-25,0,0,9
2020-12-26,0,34,14
2020-12-27,0,0,3
2020-12-28,1,18,56
2020-12-29,2,20,35
2020-12-30,4,65,36
2020-12-31,2,0,30
2021-01-02,7,17,2
2021-01-03,0,43,3
2021-01-04,0,0,3
2021-01-05,2,51,19
2021-01-06,15,25,6
2021-01-07,8,25,42
2021-01-08,10,114,9
2021-01-09,14,33,41
2021-01-10,3,8,2
2021-01-11,10,10,97
2021-01-12,10,57,76
2021-01-13,15,50,70
2021-01-14,15,59,72
2021-01-15,24,56,74
2021-01-16,14,75,53
2021-01-17,7,0,16
2021-01-18,46,58,117
2021-01-19,30,96,105
2021-01-20,51,50,88
2021-01-21,31,51,86
2021-01-22,33,62,103
2021-01-23,30,83,82
2021-01-24,6,0,24
2021-01-25,104,87,190
2021-01-26,73,62,113
2021-01-27,95,70,136
2021-01-28,69,78,99
2021-01-29,101,77,149
2021-01-30,93,76,93
2021-01-31,1,0,23
2021-02-01,97,61,187
2021-02-02,94,86,152
2021-02-03,77,77,115
2021-02-04,83,71,75
2021-02-05,154,0,81
2021-02-06,93,100,88
2021-02-07,12,0,22
2021-02-08,217,29,87
2021-02-09,183,66,98
2021-02-10,154,43,81
2021-02-11,158,29,55
2021-02-12,176,36,40
2021-02-13,150,0,52
2021-02-14,17,25,15
2021-02-15,177,30,35
2021-02-16,171,38,43
2021-02-17,152,16,33
2021-02-18,131,35,46
2021-02-19,119,29,47
2021-02-20,101,67,15
2021-02-21,30,0,11
2021-02-22,161,29,26
2021-02-23,84,58,27
2021-02-24,87,41,21
2021-02-25,113,79,34
2021-02-26,104,94,28
2021-02-27,57,57,35
2021-02-28,10,0,5
2021-03-01,125,42,46
2021-03-02,99,75,37
2021-03-03,99,30,57
2021-03-04,65,30,19
2021-03-05,61,28,25
2021-03-06,50,32,26
2021-03-07,20,0,6
2021-03-08,83,27,30
2021-03-09,75,39,28
2021-03-10,90,22,23
2021-03-11,79,23,18
2021-03-12,37,15,12
2021-03-13,53,0,8
2021-03-14,16,23,2
2021-03-15,98,19,25
2021-03-16,51,2,18
2021-03-17,92,53,11
2021-03-18,45,11,10
2021-03-19,66,9,15
2021-03-20,30,10,18
2021-03-21,10,0,0
2021-03-22,69,18,25
2021-03-23,54,15,17
2021-03-24,65,11,6
2021-03-25,62,33,10
2021-03-26,92,19,11
2021-03-27,53,15,2
2021-03-28,12,0,4
2021-03-29,76,18,23
2021-03-30,46,6,15
2021-03-31,52,21,16
2021-04-01,31,0,5
2021-04-02,38,0,0
2021-04-03,74,2,16
2021-04-04,29,0,2
2021-04-05,71,16,23
2021-04-06,80,18,19
2021-04-07,81,3,9
2021-04-08,66,24,10
2021-04-09,60,4,11
2021-04-10,64,16,0
2021-04-11,27,0,4
2021-04-12,54,19,19
2021-04-13,59,11,10
2021-04-14,91,6,12
2021-04-15,81,0,12
2021-04-16,91,33,15
2021-04-17,96,12,5
2021-04-18,40,0,0
2021-04-19,119,12,7
2021-04-20,61,25,9
2021-04-21,86,10,6
2021-04-22,75,12,43
2021-04-23,86,19,14
2021-04-24,105,9,6
2021-04-25,19,0,0
2021-04-26,92,23,11
2021-04-27,80,15,5
2021-04-28,38,18,4
2021-04-29,74,23,4
2021-04-30,122,0,6
2021-05-01,21,43,4
2021-05-02,5,0,0
2021-05-03,104,18,14
2021-05-04,55,25,11
2021-05-05,133,15,9
2021-05-06,89,8,16
2021-05-07,85,19,11
2021-05-08,74,7,9
2021-05-09,15,0,0
2021-05-10,136,20,23
2021-05-11,97,14,19
2021-05-12,106,18,14
2021-05-13,81,22,19
2021-05-14,73,16,4
2021-05-15,79,31,18
2021-05-16,32,0,0
2021-05-17,168,5,12
2021-05-18,103,31,19
2021-05-19,115,25,20
2021-05-20,121,25,19
2021-05-21,115,34,8
2021-05-22,86,17,9
2021-05-23,22,0,1
2021-05-24,149,26,14
2021-05-25,128,32,17
2021-05-26,40,0,7
2021-05-27,153,17,8
2021-05-28,127,25,19
2021-05-29,96,45,20
2021-05-30,34,0,0
2021-05-31,133,28,19
2021-06-01,144,24,3
2021-06-02,170,39,6
2021-06-03,129,34,19
2021-06-04,150,38,14
2021-06-05,87,23,10
2021-06-06,20,0,6
2021-06-07,134,14,10
2021-06-08,85,38,22
2021-06-09,86,18,18
2021-06-10,90,19,12
2021-06-11,77,23,13
2021-06-12,99,16,8
2021-06-13,19,0,0
2021-06-14,175,20,20
2021-06-15,121,118,23
2021-06-16,93,24,11
2021-06-17,122,15,8
2021-06-18,110,0,14
2021-06-19,101,31,4
2021-06-20,10,0,0
2021-06-21,181,15,16
2021-06-22,122,15,12
2021-06-23,115,17,2
2021-06-24,106,28,2
2021-06-25,113,21,11
2021-06-26,99,14,6
2021-06-27,52,1,1
2021-06-28,133,14,16
2021-06-29,47,0,3
2021-06-30,126,20,8
2021-07-01,107,14,2
2021-07-02,193,20,8
2021-07-03,44,13,2
2021-07-04,27,0,0
2021-07-05,119,8,7
2021-07-06,109,8,3
2021-07-07,82,11,2
2021-07-08,92,14,6
2021-07-09,75,20,5
2021-07-10,63,25,5
2021-07-11,32,0,2
2021-07-12,99,14,3
2021-07-13,83,17,6
2021-07-14,76,8,6
2021-07-15,53,7,4
2021-07-16,55,29,2
2021-07-17,64,11,5
2021-07-18,45,0,0
2021-07-19,70,14,7
2021-07-20,45,22,6
2021-07-21,60,13,2
2021-07-22,53,16,4
2021-07-23,37,6,4
2021-07-24,39,6,2
2021-07-25,12,0,2
2021-07-26,62,7,6
2021-07-27,37,0,4
2021-07-28,24,9,0
2021-07-29,20,0,0
2021-07-30,47,12,9
2021-07-31,57,8,0
2021-08-01,26,0,0
2021-08-02,53,6,5
2021-08-03,42,7,2
2021-08-04,45,2,1
2021-08-05,46,6,2
2021-08-06,36,11,2
2021-08-07,25,5,2
2021-08-08,18,0,0
2021-08-09,33,2,4
2021-08-10,21,4,0
2021-08-11,28,4,0
2021-08-12,25,7,2
2021-08-13,18,10,3
2021-08-14,27,0,2
2021-08-15,7,0,0
2021-08-16,42,0,2
2021-08-17,11,2,2
2021-08-18,24,2,0
2021-08-19,23,4,2
2021-08-20,14,6,0
2021-08-21,19,0,0
2021-08-22,4,0,0
2021-08-23,18,0,0
2021-08-24,27,6,2
2021-08-25,12,2,0
2021-08-26,14,2,0
2021-08-27,4,0,2
2021-08-28,6,0,0
2021-08-29,4,0,2
2021-08-30,14,0,0
2021-08-31,2,4,0
2021-09-01,6,0,0
2021-09-02,8,3,2
2021-09-03,14,1,0
2021-09-06,16,0,1
2021-09-07,12,2,1
2021-09-08,7,5,0
2021-09-09,4,0,0
