FECHA_RESULTADO,AG,PCR,PR
2022-06-20,623,159,0
2022-06-21,684,551,0
2022-06-22,784,414,0
2022-06-23,765,412,0
2022-06-24,842,424,0
2022-06-25,728,476,0
2022-06-26,260,138,0
2022-06-27,1257,247,0
2022-06-28,1171,647,0
2022-06-29,739,279,0
2022-06-30,1418,736,0
2022-07-01,1371,575,0
2022-07-02,1006,551,0
2022-07-03,617,432,0
2022-07-04,1892,693,0
2022-07-05,1584,848,0
2022-07-06,1997,920,0
2022-07-07,1875,1278,0
2022-07-08,1960,2104,0
2022-07-09,1740,1561,0
2022-07-10,988,509,0
2022-07-11,3800,1166,0
2022-07-12,3458,1679,0
2022-07-13,4044,2058,0
2022-07-14,3766,1733,0
2022-07-15,3315,3364,0
2022-07-16,2260,2401,0
2022-07-17,1401,879,0
2022-07-18,4874,1460,0
2022-07-19,4406,1459,0
2022-07-20,4559,1776,0
2022-07-21,4543,1669,0
2022-07-22,3211,1864,0
2022-07-23,2611,1515,0
2022-07-24,1375,926,0
2022-07-25,5098,1767,0
2022-07-26,4154,1391,0
2022-07-27,3767,1786,0
2022-07-28,1155,767,0
2022-07-29,1561,628,0
2022-07-30,2933,802,0
2022-07-31,1490,500,0
2022-08-01,4538,862,0
2022-08-02,3541,729,0
2022-08-03,3932,1632,0
2022-08-04,3395,1151,0
2022-08-05,2974,870,0
2022-08-06,1305,679,0
2022-08-07,1094,526,0
2022-08-08,3534,1053,0
2022-08-09,3063,1572,0
2022-08-10,3014,944,0
2022-08-11,2282,920,0
2022-08-12,2217,751,0
2022-08-13,1683,820,0
2022-08-14,439,833,0
2022-08-15,2069,372,0
2022-08-16,2218,752,0
2022-08-17,1938,750,0
2022-08-18,1722,679,0
2022-08-19,1326,491,0
2022-08-20,831,421,0
2022-08-21,446,271,0
2022-08-22,1754,417,0
2022-08-23,1420,420,0
2022-08-24,1091,432,0
2022-08-25,835,372,0
2022-08-26,717,386,0
2022-08-27,581,276,0
2022-08-28,203,146,0
2022-08-29,752,224,0
2022-08-30,302,114,0
2022-08-31,800,191,0
2022-09-01,765,222,0
2022-09-02,448,194,0
2022-09-03,346,174,0
2022-09-04,127,136,0
2022-09-05,496,143,0
2022-09-06,528,154,0
2022-09-07,517,151,0
2022-09-08,404,249,0
2022-09-09,373,142,0
2022-09-10,246,114,0
2022-09-11,103,61,0
2022-09-12,342,101,0
2022-09-13,313,131,0
2022-09-14,323,133,0
2022-09-15,260,103,0
2022-09-16,233,84,0
2022-09-17,142,81,0
2022-09-18,55,43,0
2022-09-19,295,60,0
2022-09-20,247,76,0
2022-09-21,196,86,0
2022-09-22,168,72,0
2022-09-23,145,64,0
2022-09-24,72,50,0
2022-09-25,45,37,0
2022-09-26,166,33,0
2022-09-27,169,46,0
2022-09-28,165,55,0
2022-09-29,138,47,0
2022-09-30,151,57,0
2022-10-01,125,13,0
2022-10-02,37,3,0
2022-10-03,129,40,0
2022-10-04,128,37,0
2022-10-05,94,40,0
2022-10-06,73,32,0
2022-10-07,96,23,0
2022-10-08,38,17,0
2022-10-09,23,20,0
2022-10-10,103,17,0
2022-10-11,77,27,0
2022-10-12,75,38,0
2022-10-13,65,30,0
2022-10-14,64,22,0
2022-10-15,48,22,0
2022-10-16,13,11,0
2022-10-17,112,23,0
2022-10-18,96,25,0
2022-10-19,62,28,0
2022-10-20,73,29,0
2022-10-21,59,29,0
2022-10-22,46,22,0
2022-10-23,26,11,0
2022-10-24,117,19,0
2022-10-25,98,33,0
2022-10-26,98,43,0
2022-10-27,112,41,0
2022-10-28,88,50,0
2022-10-29,65,53,0
2022-10-30,27,14,0
2022-10-31,85,26,0
2022-11-01,34,16,0
2022-11-02,141,63,0
2022-11-03,142,65,0
2022-11-04,182,76,0
2022-11-05,150,49,0
2022-11-06,66,24,0
2022-11-07,297,78,0
2022-11-08,307,83,0
2022-11-09,326,140,0
2022-11-10,347,121,0
2022-11-11,340,131,0
2022-11-12,322,140,0
2022-11-13,148,25,0
2022-11-14,593,198,0
2022-11-15,769,260,0
2022-11-16,1002,307,0
2022-11-17,1083,353,0
2022-11-18,1196,375,0
2022-11-19,931,358,0
2022-11-20,396,226,0
2022-11-21,1765,426,0
2022-11-22,2088,569,0
2022-11-23,2255,631,0
2022-11-24,2461,607,0
2022-11-25,2235,631,0
2022-11-26,1309,679,0
2022-11-27,778,935,0
2022-11-28,3664,1147,0
2022-11-29,3955,854,0
2022-11-30,4098,910,0
2022-12-01,3927,1107,0
2022-12-02,3968,1222,0
2022-12-03,3267,1083,0
2022-12-04,1303,729,0
2022-12-05,4761,1050,0
2022-12-06,4145,1067,0
2022-12-07,3307,974,0
2022-12-08,1585,622,0
2022-12-09,1482,609,0
2022-12-10,2543,353,0
2022-12-11,1046,377,0
2022-12-12,3485,770,0
2022-12-13,2593,530,0
2022-12-14,2487,508,0
2022-12-15,1720,479,0
2022-12-16,1707,440,0
2022-12-17,1075,348,0
2022-12-18,468,225,0
2022-12-19,1821,258,0
2022-12-20,1389,325,0
2022-12-21,1272,272,0
2022-12-22,1038,330,0
2022-12-23,912,197,0
2022-12-24,551,81,0
2022-12-25,230,10,0
2022-12-26,1050,135,0
2022-12-27,955,129,0
2022-12-28,982,187,0
2022-12-29,780,202,0
2022-12-30,592,196,0
2022-12-31,356,91,0
2023-01-01,106,23,0
2023-01-02,545,48,0
2023-01-03,437,101,0
2023-01-04,464,99,0
2023-01-05,462,84,0
2023-01-06,352,56,0
2023-01-07,91,53,0
