FECHA_RESULTADO,AG,PCR,PR
2020-09-13,0,197,386
2020-09-14,0,205,1613
2020-09-15,0,210,1459
2020-09-16,0,206,1544
2020-09-17,0,323,1681
2020-09-18,0,288,1610
2020-09-19,0,244,1284
2020-09-20,0,124,406
2020-09-21,0,212,1308
2020-09-22,0,287,1589
2020-09-23,0,282,1525
2020-09-24,0,303,1530
2020-09-25,0,215,1484
2020-09-26,0,196,1337
2020-09-27,0,194,402
2020-09-28,1,152,544
2020-09-29,0,206,642
2020-09-30,0,265,705
2020-10-01,1,193,655
2020-10-02,0,247,725
2020-10-03,0,242,517
2020-10-04,0,124,225
2020-10-05,0,146,616
2020-10-06,0,189,705
2020-10-07,0,263,719
2020-10-08,0,194,773
2020-10-09,0,232,842
2020-10-10,0,142,600
2020-10-11,0,100,294
2020-10-12,0,101,851
2020-10-13,0,161,907
2020-10-14,1,142,778
2020-10-15,0,159,739
2020-10-16,0,260,892
2020-10-17,0,130,531
2020-10-18,0,119,248
2020-10-19,0,173,713
2020-10-20,0,133,759
2020-10-21,1,203,705
2020-10-22,0,147,661
2020-10-23,2,127,688
2020-10-24,0,99,542
2020-10-25,0,82,216
2020-10-26,0,123,615
2020-10-27,0,137,637
2020-10-28,0,120,502
2020-10-29,0,122,602
2020-10-30,0,116,615
2020-10-31,0,111,544
2020-11-01,0,21,235
2020-11-02,0,106,484
2020-11-03,0,142,506
2020-11-04,0,132,534
2020-11-05,1,108,504
2020-11-07,0,98,340
2020-11-08,0,61,219
2020-11-09,1,99,507
2020-11-10,0,133,488
2020-11-11,0,109,448
2020-11-12,0,137,432
2020-11-13,2,182,451
2020-11-14,0,95,330
2020-11-15,0,86,166
2020-11-16,1,85,428
2020-11-17,1,130,463
2020-11-18,0,116,348
2020-11-19,1,154,417
2020-11-20,0,167,417
2020-11-21,0,137,255
2020-11-22,0,62,149
2020-11-23,3,44,411
2020-11-24,1,76,406
2020-11-25,1,81,413
2020-11-26,1,138,378
2020-11-27,2,151,493
2020-11-28,1,47,332
2020-11-29,0,171,136
2020-11-30,0,181,323
2020-12-01,4,153,352
2020-12-02,1,95,312
2020-12-03,5,154,346
2020-12-04,1,140,343
2020-12-05,0,119,303
2020-12-07,3,118,285
2020-12-08,0,94,150
2020-12-09,2,127,430
2020-12-10,4,119,364
2020-12-11,3,157,387
2020-12-12,8,194,245
2020-12-13,0,192,123
2020-12-14,7,111,383
2020-12-15,4,182,347
2020-12-16,4,195,343
2020-12-17,5,212,338
2020-12-18,3,202,341
2020-12-19,5,180,248
2020-12-20,3,155,132
2020-12-21,4,209,327
2020-12-22,3,282,263
2020-12-23,6,221,249
2020-12-24,1,233,129
2020-12-25,0,188,65
2020-12-26,3,209,199
2020-12-27,0,258,113
2020-12-28,5,211,330
2020-12-29,11,287,319
2020-12-30,19,561,233
2020-12-31,18,348,133
2021-01-01,5,152,51
2021-01-02,35,391,77
2021-01-03,2,379,58
2021-01-04,74,271,164
2021-01-05,147,359,255
2021-01-06,205,560,160
2021-01-07,180,501,357
2021-01-08,168,885,186
2021-01-09,189,317,321
2021-01-10,74,531,72
2021-01-11,262,236,466
2021-01-12,213,737,489
2021-01-13,266,716,443
2021-01-14,268,487,435
2021-01-15,275,803,477
2021-01-16,314,692,368
2021-01-17,99,984,113
2021-01-18,419,648,549
2021-01-19,389,772,462
2021-01-20,412,614,444
2021-01-21,385,845,438
2021-01-22,440,918,472
2021-01-23,405,1072,395
2021-01-24,134,412,144
2021-01-25,553,745,710
2021-01-26,587,867,499
2021-01-27,557,714,492
2021-01-28,598,1015,490
2021-01-29,584,918,509
2021-01-30,503,749,385
2021-01-31,160,792,112
2021-02-01,892,1028,611
2021-02-02,815,1204,508
2021-02-03,874,810,505
2021-02-04,898,1107,459
2021-02-05,876,1142,451
2021-02-06,737,908,297
2021-02-07,261,795,153
2021-02-08,1119,765,505
2021-02-09,1062,808,503
2021-02-10,1046,876,484
2021-02-11,1038,934,408
2021-02-12,929,685,383
2021-02-13,869,815,359
2021-02-14,201,400,118
2021-02-15,1146,632,473
2021-02-16,982,884,486
2021-02-17,942,1064,399
2021-02-18,897,851,329
2021-02-19,863,715,353
2021-02-20,846,776,312
2021-02-21,248,491,73
2021-02-22,1148,695,431
2021-02-23,949,795,361
2021-02-24,959,951,339
2021-02-25,992,941,320
2021-02-26,946,936,367
2021-02-27,803,632,236
2021-02-28,249,451,53
2021-03-01,1295,499,397
2021-03-02,1078,698,344
2021-03-03,1080,646,322
2021-03-04,1029,689,301
2021-03-05,1100,796,336
2021-03-06,935,734,235
2021-03-07,248,417,91
2021-03-08,1415,550,369
2021-03-09,1197,717,342
2021-03-10,1276,747,304
2021-03-11,1236,765,306
2021-03-12,995,697,292
2021-03-13,1080,175,240
2021-03-14,365,654,56
2021-03-15,1727,841,319
2021-03-16,1384,730,299
2021-03-17,1415,688,244
2021-03-18,1342,902,213
2021-03-19,1506,974,290
2021-03-20,1374,695,227
2021-03-21,421,782,79
2021-03-22,1844,1475,308
2021-03-23,1665,916,271
2021-03-24,1597,1101,307
2021-03-25,1708,794,287
2021-03-26,1594,666,268
2021-03-27,1424,971,260
2021-03-28,447,450,83
2021-03-29,2107,688,365
2021-03-30,1769,1104,307
2021-03-31,1806,1158,302
2021-04-01,1025,1238,129
2021-04-02,924,712,97
2021-04-03,1689,1036,194
2021-04-04,616,1018,88
2021-04-05,2614,910,375
2021-04-06,2087,654,334
2021-04-07,2002,873,263
2021-04-08,1908,972,321
2021-04-09,1914,721,309
2021-04-10,1584,699,244
2021-04-11,407,357,80
2021-04-12,2233,522,378
2021-04-13,1714,768,320
2021-04-14,1819,751,302
2021-04-15,1679,843,318
2021-04-16,1678,1203,286
2021-04-17,1553,690,198
2021-04-18,496,323,61
2021-04-19,2068,439,335
2021-04-20,1373,780,233
2021-04-21,1712,665,280
2021-04-22,1608,847,279
2021-04-23,1615,909,311
2021-04-24,1464,680,241
2021-04-25,421,631,81
2021-04-26,1877,520,296
2021-04-27,1557,676,269
2021-04-28,1142,834,228
2021-04-29,1411,793,235
2021-04-30,1372,629,264
2021-05-01,492,578,101
2021-05-02,269,389,65
2021-05-03,1334,401,292
2021-05-04,1048,747,238
2021-05-05,1276,643,278
2021-05-06,1132,738,231
2021-05-07,1123,718,242
2021-05-08,909,373,217
2021-05-09,242,198,52
2021-05-10,1460,561,346
2021-05-11,1121,593,332
2021-05-12,1092,526,213
2021-05-13,1093,614,226
2021-05-14,1026,569,201
2021-05-15,907,474,220
2021-05-16,347,269,92
2021-05-17,1267,312,264
2021-05-18,1027,554,270
2021-05-19,986,483,213
2021-05-20,957,523,193
2021-05-21,978,495,200
2021-05-22,805,332,130
2021-05-23,274,108,41
2021-05-24,1137,376,233
2021-05-25,877,557,216
2021-05-26,796,434,192
2021-05-27,855,313,190
2021-05-28,801,402,194
2021-05-29,667,326,187
2021-05-30,244,99,66
2021-05-31,985,231,206
2021-06-01,815,298,184
2021-06-02,825,367,143
2021-06-03,739,326,155
2021-06-04,765,383,142
2021-06-05,549,358,106
2021-06-06,153,68,23
2021-06-07,755,258,132
2021-06-08,640,304,130
2021-06-09,585,393,105
2021-06-10,623,245,124
2021-06-11,595,316,134
2021-06-12,516,255,96
2021-06-13,185,61,39
2021-06-14,879,273,170
2021-06-15,710,1432,189
2021-06-16,684,322,162
2021-06-17,699,271,118
2021-06-18,666,310,112
2021-06-19,501,248,99
2021-06-20,125,55,40
2021-06-21,828,293,153
2021-06-22,704,282,121
2021-06-23,603,225,120
2021-06-24,585,221,88
2021-06-25,587,210,125
2021-06-26,552,181,87
2021-06-27,250,50,26
2021-06-28,851,294,137
2021-06-29,194,124,36
2021-06-30,572,201,129
2021-07-01,556,238,159
2021-07-02,631,219,147
2021-07-03,555,138,106
2021-07-04,93,49,43
2021-07-05,610,160,202
2021-07-06,491,180,159
2021-07-07,471,261,127
2021-07-08,423,213,159
2021-07-09,419,136,132
2021-07-10,356,124,108
2021-07-11,139,56,36
2021-07-12,480,127,129
2021-07-13,360,170,128
2021-07-14,409,238,120
2021-07-15,377,132,144
2021-07-16,374,178,116
2021-07-17,289,142,93
2021-07-18,93,53,29
2021-07-19,416,111,145
2021-07-20,345,138,100
2021-07-21,326,122,103
2021-07-22,330,138,103
2021-07-23,307,162,102
2021-07-24,259,136,77
2021-07-25,99,39,36
2021-07-26,365,74,82
2021-07-27,242,130,95
2021-07-28,135,41,52
2021-07-29,137,64,31
2021-07-30,314,122,80
2021-07-31,235,98,71
2021-08-01,96,37,13
2021-08-02,384,105,55
2021-08-03,317,152,55
2021-08-04,276,107,51
2021-08-05,295,164,44
2021-08-06,310,140,49
2021-08-07,227,101,52
2021-08-08,86,37,14
2021-08-09,330,81,53
2021-08-10,268,149,47
2021-08-11,246,197,37
2021-08-12,276,103,51
2021-08-13,250,141,54
2021-08-14,226,75,51
2021-08-15,92,40,16
2021-08-16,329,126,44
2021-08-17,247,129,45
2021-08-18,277,110,64
2021-08-19,234,120,49
2021-08-20,243,106,50
2021-08-21,169,65,37
2021-08-22,96,23,23
2021-08-23,288,125,42
2021-08-24,216,145,43
2021-08-25,232,126,31
2021-08-26,177,103,33
2021-08-27,206,117,34
2021-08-28,147,97,21
2021-08-29,49,28,14
2021-08-30,92,40,16
2021-08-31,223,104,42
2021-09-01,213,98,45
2021-09-02,197,110,31
2021-09-03,206,88,27
2021-09-04,187,97,34
2021-09-05,78,45,13
2021-09-06,254,68,41
2021-09-07,197,102,32
2021-09-08,148,151,28
2021-09-09,170,100,45
2021-09-10,200,90,26
2021-09-11,163,91,21
2021-09-12,54,25,7
2021-09-13,235,77,44
2021-09-14,199,100,25
2021-09-15,180,214,26
2021-09-16,158,80,46
2021-09-17,162,92,25
2021-09-18,126,91,30
2021-09-19,65,25,8
2021-09-20,210,66,39
2021-09-21,170,144,21
2021-09-22,161,131,37
2021-09-23,175,90,23
2021-09-24,183,87,21
2021-09-25,151,90,17
2021-09-26,55,41,12
2021-09-27,212,82,23
2021-09-28,201,132,25
2021-09-29,176,104,28
2021-09-30,183,118,13
2021-10-01,157,112,20
2021-10-02,160,62,21
2021-10-03,57,42,8
2021-10-04,195,97,27
2021-10-05,185,115,18
2021-10-06,171,98,19
2021-10-07,193,97,27
2021-10-08,101,53,12
2021-10-09,151,101,17
2021-10-10,50,35,5
2021-10-11,228,62,23
2021-10-12,181,64,22
2021-10-13,185,116,22
2021-10-14,157,91,20
2021-10-15,172,79,34
2021-10-16,161,76,20
2021-10-17,55,25,9
2021-10-18,201,83,31
2021-10-19,142,117,25
2021-10-20,175,84,24
2021-10-21,168,94,25
2021-10-22,166,104,27
2021-10-23,138,90,24
2021-10-24,48,41,5
2021-10-25,189,97,31
2021-10-26,163,110,28
2021-10-27,173,72,25
2021-10-28,178,101,31
2021-10-29,150,123,22
2021-10-30,131,99,25
2021-10-31,45,46,6
2021-11-01,90,62,14
2021-11-02,208,71,47
2021-11-03,188,97,46
2021-11-04,193,131,38
2021-11-05,213,118,28
2021-11-06,170,112,30
2021-11-07,80,21,10
2021-11-08,303,109,32
2021-11-09,260,127,30
2021-11-10,212,131,30
2021-11-11,221,144,23
2021-11-12,192,121,19
2021-11-13,199,126,15
2021-11-14,71,156,8
2021-11-15,268,231,28
2021-11-16,217,182,26
2021-11-17,248,219,20
2021-11-18,229,263,23
2021-11-19,233,230,13
2021-11-20,175,211,15
2021-11-21,83,150,8
2021-11-22,297,214,16
2021-11-23,243,224,22
2021-11-24,217,246,16
2021-11-25,215,224,23
2021-11-26,244,216,11
2021-11-27,191,211,14
2021-11-28,81,173,6
2021-11-29,318,145,18
2021-11-30,248,193,24
2021-12-01,220,219,8
2021-12-02,223,281,14
2021-12-03,245,269,14
2021-12-04,213,248,11
2021-12-05,81,171,6
2021-12-06,264,266,6
2021-12-07,233,242,7
2021-12-08,127,151,2
2021-12-09,248,244,9
2021-12-10,241,222,10
2021-12-11,211,285,5
2021-12-12,86,172,2
2021-12-13,302,181,7
2021-12-14,245,227,8
2021-12-15,232,261,10
2021-12-16,262,285,10
2021-12-17,242,325,4
2021-12-18,228,262,6
2021-12-19,102,153,3
2021-12-20,322,245,4
2021-12-21,289,289,0
2021-12-22,196,378,0
2021-12-23,216,412,0
2021-12-24,292,353,0
2021-12-25,122,185,0
2021-12-26,154,205,0
2021-12-27,670,401,0
2021-12-28,731,570,0
2021-12-29,748,600,62
2021-12-30,951,664,19
2021-12-31,678,652,1
2022-01-01,327,344,0
2022-01-02,504,427,64
2022-01-03,2195,760,105
2022-01-04,3094,1007,2
2022-01-05,3846,1183,0
2022-01-06,5060,1485,0
2022-01-07,4820,1381,0
2022-01-08,5644,1990,0
2022-01-09,2553,1147,0
2022-01-10,8805,2581,1
2022-01-11,8749,2716,0
2022-01-12,11658,2520,5
2022-01-13,12843,3269,0
2022-01-14,13471,3629,5
2022-01-15,11745,3254,0
2022-01-16,3920,2233,0
2022-01-17,16056,3688,0
2022-01-18,14418,3825,0
2022-01-19,15047,4540,0
2022-01-20,13235,4997,0
2022-01-21,12724,5300,0
2022-01-22,8895,5868,0
2022-01-23,3661,2830,0
2022-01-24,12260,4071,0
2022-01-25,9869,4875,0
2022-01-26,7497,5046,0
2022-01-27,7627,3551,0
2022-01-28,6926,2649,0
2022-01-29,5432,2151,0
2022-01-30,2107,1200,0
2022-01-31,5974,1916,0
2022-02-01,4429,2068,0
2022-02-02,4485,2161,0
2022-02-03,3818,2089,0
2022-02-04,3284,1486,0
2022-02-05,2685,1495,0
2022-02-06,932,673,0
2022-02-07,3050,922,0
2022-02-08,2120,1517,0
2022-02-09,2036,1946,0
2022-02-10,1721,1790,0
2022-02-11,1395,1564,0
2022-02-12,1168,1564,0
2022-02-13,429,316,0
2022-02-14,1261,1170,0
2022-02-15,919,1679,0
2022-02-16,983,1510,0
2022-02-17,816,1799,0
2022-02-18,744,819,0
2022-02-19,609,587,0
2022-02-20,263,183,0
2022-02-21,649,208,0
2022-02-22,550,173,0
2022-02-23,422,192,0
2022-02-24,486,291,0
2022-02-25,350,466,0
2022-02-26,263,474,0
2022-02-27,98,145,0
2022-02-28,260,162,0
2022-03-01,228,277,0
2022-03-02,231,313,0
2022-03-03,212,319,0
2022-03-04,174,217,0
2022-03-05,218,182,0
2022-03-06,81,83,0
2022-03-07,200,209,0
2022-03-08,162,164,0
2022-03-09,170,208,0
2022-03-10,163,150,0
2022-03-11,157,88,0
2022-03-12,127,84,0
2022-03-13,75,47,0
2022-03-14,161,76,0
2022-03-15,162,133,0
2022-03-16,128,94,0
2022-03-17,131,80,0
2022-03-18,99,82,0
2022-03-19,95,151,0
2022-03-20,68,53,0
2022-03-21,145,46,0
2022-03-22,110,72,0
2022-03-23,105,102,0
2022-03-24,103,68,0
2022-03-25,113,93,0
2022-03-26,62,78,0
2022-03-27,37,33,0
2022-03-28,128,50,0
2022-03-29,94,63,0
2022-03-30,115,54,0
2022-03-31,109,56,0
2022-04-01,116,55,0
2022-04-02,73,59,0
2022-04-03,24,16,0
2022-04-04,107,27,0
2022-04-05,52,126,0
2022-04-06,85,67,0
2022-04-07,92,87,0
2022-04-08,76,71,0
2022-04-09,50,56,0
2022-04-10,21,81,0
2022-04-11,78,60,0
2022-04-12,63,28,0
2022-04-13,53,72,0
2022-04-14,33,44,0
2022-04-15,17,8,0
2022-04-16,40,21,0
2022-04-17,21,13,0
2022-04-18,74,29,0
2022-04-19,62,44,0
2022-04-20,65,43,0
2022-04-21,58,50,0
2022-04-22,51,37,0
2022-04-23,38,57,0
2022-04-24,10,15,0
2022-04-25,59,30,0
2022-04-26,69,50,0
2022-04-27,67,39,0
2022-04-28,57,45,0
2022-04-29,39,74,0
2022-04-30,26,35,0
2022-05-01,12,12,0
2022-05-02,38,24,0
2022-05-03,38,52,0
2022-05-04,41,40,0
2022-05-05,35,53,0
2022-05-06,43,114,0
2022-05-07,26,42,0
2022-05-08,9,22,0
2022-05-09,73,38,0
2022-05-10,50,56,0
2022-05-11,74,43,0
2022-05-12,51,40,0
2022-05-13,43,110,0
2022-05-14,37,52,0
2022-05-15,18,25,0
2022-05-16,77,22,0
2022-05-17,82,54,0
2022-05-18,69,49,0
2022-05-19,88,88,0
2022-05-20,38,43,0
