FECHA_FALLECIMIENTO,FEMENINO,MASCULINO
2020-12-25,0,2
2020-12-26,4,4
2020-12-27,2,0
2020-12-28,2,6
2020-12-29,4,0
2020-12-30,0,2
2020-12-31,2,6
2021-01-01,6,0
2021-01-02,2,0
2021-01-03,2,0
2021-01-04,8,4
2021-01-05,2,10
2021-01-06,4,2
2021-01-07,4,2
2021-01-08,2,6
2021-01-09,0,4
2021-01-10,2,4
2021-01-11,2,6
2021-01-12,0,6
2021-01-13,4,8
2021-01-14,0,10
2021-01-15,10,6
2021-01-16,4,8
2021-01-17,6,4
2021-01-18,0,8
2021-01-19,6,16
2021-01-21,2,8
2021-01-22,2,8
2021-01-23,10,12
2021-01-24,0,14
2021-01-25,10,6
2021-01-26,4,6
2021-01-27,8,10
2021-01-28,8,8
2021-01-29,4,10
2021-01-30,0,8
2021-01-31,10,10
2021-02-01,6,12
2021-02-02,10,22
2021-02-03,4,10
2021-02-04,6,12
2021-02-05,2,12
2021-02-06,6,16
2021-02-07,14,12
2021-02-08,0,12
2021-02-09,6,22
2021-02-10,8,10
2021-02-11,8,8
2021-02-12,8,18
2021-02-13,10,24
2021-02-14,4,8
2021-02-15,4,22
2021-02-16,2,12
2021-02-17,0,12
2021-02-18,6,12
2021-02-19,2,14
2021-02-20,2,6
2021-02-21,4,10
2021-02-22,8,10
2021-02-23,6,18
2021-02-24,6,4
2021-02-25,10,12
2021-02-26,6,16
2021-02-27,4,10
2021-02-28,8,8
2021-03-01,4,10
2021-03-02,12,20
2021-03-03,8,6
2021-03-04,8,12
2021-03-05,6,8
2021-03-06,12,12
2021-03-07,2,12
2021-03-08,6,12
2021-03-09,8,18
2021-03-10,6,18
2021-03-11,10,24
2021-03-12,8,20
2021-03-13,2,22
2021-03-14,10,8
2021-03-15,4,14
2021-03-16,12,18
2021-03-17,10,16
2021-03-18,20,16
2021-03-19,6,30
2021-03-20,8,16
2021-03-21,12,16
2021-03-22,8,20
2021-03-23,8,14
2021-03-24,24,16
2021-03-25,14,16
2021-03-26,14,28
2021-03-27,22,26
2021-03-28,24,26
2021-03-29,12,14
2021-03-30,22,16
2021-03-31,10,28
2021-04-01,18,36
2021-04-02,14,22
2021-04-03,12,22
2021-04-04,22,20
2021-04-05,6,32
2021-04-06,18,28
2021-04-07,20,14
2021-04-08,22,20
2021-04-09,14,38
2021-04-10,16,28
2021-04-11,10,26
2021-04-12,12,38
2021-04-13,14,32
2021-04-14,20,36
2021-04-15,18,26
2021-04-16,18,18
2021-04-17,24,34
2021-04-18,12,28
2021-04-19,28,34
2021-04-20,16,26
2021-04-21,22,38
2021-04-22,40,40
2021-04-23,20,54
2021-04-24,16,28
2021-04-25,20,34
2021-04-26,12,22
2021-04-27,18,42
2021-04-28,16,38
2021-04-29,16,48
2021-04-30,16,38
2021-05-01,16,46
2021-05-02,34,24
2021-05-03,8,32
2021-05-04,32,28
2021-05-05,8,36
2021-05-06,16,30
2021-05-07,12,30
2021-05-08,16,18
2021-05-09,18,28
2021-05-10,12,16
2021-05-11,12,12
2021-05-12,10,26
2021-05-13,20,30
2021-05-14,14,18
2021-05-15,16,30
2021-05-16,16,30
2021-05-17,14,20
2021-05-18,22,28
2021-05-19,10,26
2021-05-20,12,16
2021-05-21,10,10
2021-05-22,2,24
2021-05-23,18,16
2021-05-24,12,12
2021-05-25,12,12
2021-05-26,4,18
2021-05-27,8,12
2021-05-28,8,20
2021-05-29,10,10
2021-05-30,6,6
2021-05-31,8,18
2021-06-01,8,10
2021-06-02,8,8
2021-06-03,4,12
2021-06-04,8,10
2021-06-05,2,6
2021-06-06,4,8
2021-06-07,6,6
2021-06-08,8,6
2021-06-09,6,6
2021-06-10,8,6
2021-06-11,8,4
2021-06-12,10,8
2021-06-13,0,8
2021-06-14,4,4
2021-06-15,4,10
2021-06-16,2,4
2021-06-17,0,4
2021-06-18,6,10
2021-06-19,2,6
2021-06-20,6,12
2021-06-21,6,2
2021-06-22,10,2
2021-06-23,0,6
2021-06-24,2,6
2021-06-25,0,6
2021-06-26,0,4
2021-06-27,6,2
2021-06-28,2,8
2021-06-29,2,4
2021-06-30,4,6
2021-07-01,6,6
2021-07-02,10,2
2021-07-03,8,12
2021-07-04,2,8
2021-07-05,0,2
2021-07-06,6,8
2021-07-07,6,2
2021-07-08,4,6
2021-07-09,6,6
2021-07-10,0,2
2021-07-11,8,6
2021-07-12,0,4
2021-07-13,2,2
2021-07-14,0,10
2021-07-15,4,0
2021-07-16,2,4
2021-07-17,0,6
2021-07-18,0,2
2021-07-19,0,4
2021-07-20,0,6
2021-07-21,0,2
2021-07-22,2,6
2021-07-23,2,2
2021-07-24,0,6
2021-07-25,0,6
2021-07-26,0,4
2021-07-27,2,2
2021-07-28,2,4
2021-07-29,2,4
2021-07-30,0,6
2021-07-31,2,0
2021-08-01,2,4
2021-08-02,2,0
2021-08-03,4,6
2021-08-05,0,4
2021-08-06,2,4
2021-08-08,6,0
2021-08-09,2,6
2021-08-10,2,2
2021-08-11,4,2
2021-08-12,2,0
2021-08-13,2,6
2021-08-14,2,4
2021-08-15,2,4
2021-08-16,2,0
2021-08-17,0,2
2021-08-18,2,0
2021-08-19,0,4
2021-08-20,0,4
2021-08-22,4,2
2021-08-23,0,2
2021-08-24,4,0
2021-08-25,0,2
2021-08-26,2,6
2021-08-27,0,2
2021-08-28,0,4
2021-08-29,2,0
2021-08-30,0,2
2021-08-31,2,0
2021-09-01,2,0
2021-09-02,0,2
2021-09-03,0,2
2021-09-04,2,0
2021-09-05,2,0
2021-09-06,0,2
2021-09-07,2,0
2021-09-08,0,2
2021-09-09,2,2
2021-09-10,2,0
2021-09-11,2,2
2021-09-15,2,0
2021-09-16,0,2
2021-09-17,0,2
2021-09-18,0,4
2021-09-19,0,4
2021-09-20,0,2
2021-09-22,2,0
2021-09-23,0,2
2021-09-24,2,4
2021-09-26,2,0
2021-09-27,2,0
2021-09-29,0,2
2021-10-01,0,6
2021-10-02,0,2
2021-10-03,0,2
2021-10-04,2,4
2021-10-05,0,2
2021-10-06,0,2
2021-10-09,0,2
2021-10-11,6,0
2021-10-12,0,2
2021-10-16,0,2
2021-10-20,2,0
2021-10-22,0,2
2021-10-24,2,0
2021-10-25,2,0
2021-10-27,0,2
2021-10-29,0,4
2021-11-05,2,0
2021-11-06,2,2
2021-11-09,2,0
2021-11-10,0,2
2021-11-11,0,2
2021-11-16,2,0
2021-11-20,2,0
2021-11-23,2,2
2021-11-26,0,2
2021-11-27,0,2
2021-12-04,0,4
2021-12-05,2,0
2021-12-06,2,0
2021-12-08,0,2
2021-12-10,0,2
2021-12-11,0,2
2021-12-12,2,0
2021-12-13,0,2
2021-12-14,0,6
2021-12-15,0,4
2021-12-16,0,4
2021-12-17,2,0
2021-12-18,2,0
2021-12-19,0,6
2021-12-21,0,4
2021-12-22,2,4
2021-12-23,2,2
2021-12-25,2,2
2021-12-26,0,2
2021-12-27,2,0
2021-12-28,0,2
2021-12-29,0,2
2021-12-30,2,4
2022-01-03,2,0
2022-01-05,2,2
2022-01-06,2,0
2022-01-08,0,2
2022-01-09,4,0
2022-01-11,0,2
2022-01-12,4,2
2022-01-13,0,2
2022-01-14,0,6
2022-01-15,0,4
2022-01-16,2,4
2022-01-17,2,2
2022-01-18,4,6
2022-01-19,0,6
2022-01-20,0,2
2022-01-21,2,4
2022-01-22,0,4
2022-01-23,6,8
2022-01-24,6,2
2022-01-25,4,4
2022-01-26,0,2
2022-01-27,4,8
2022-01-28,2,4
2022-01-29,2,8
2022-01-30,8,0
2022-01-31,10,2
2022-02-01,4,10
2022-02-02,2,10
2022-02-03,4,14
2022-02-04,0,2
2022-02-05,8,4
2022-02-06,6,6
2022-02-07,4,4
2022-02-08,6,4
2022-02-09,2,8
2022-02-10,4,4
2022-02-11,2,6
2022-02-12,6,6
2022-02-13,0,12
2022-02-14,8,2
2022-02-15,0,2
2022-02-16,0,6
2022-02-17,2,2
2022-02-18,2,0
2022-02-19,6,4
2022-02-20,6,8
2022-02-21,8,4
2022-02-22,4,4
2022-02-23,0,8
2022-02-25,0,2
2022-02-26,4,8
2022-02-27,2,4
2022-02-28,4,2
2022-03-01,2,2
2022-03-02,2,2
2022-03-03,4,6
2022-03-04,0,4
2022-03-06,0,4
2022-03-07,4,0
2022-03-08,2,4
2022-03-09,2,2
2022-03-10,0,2
2022-03-11,2,2
2022-03-12,2,4
2022-03-14,4,4
2022-03-15,0,2
2022-03-17,2,2
2022-03-20,4,2
2022-03-22,0,2
2022-03-23,0,2
2022-03-24,2,4
2022-03-25,0,2
2022-03-26,0,2
2022-03-27,0,2
2022-03-31,0,2
2022-04-04,2,0
2022-04-05,0,2
2022-04-06,2,0
2022-04-14,2,0
2022-04-16,0,2
2022-04-20,2,0
2022-04-21,0,2
2022-04-22,2,0
2022-04-24,0,2
2022-04-27,0,2
2022-04-28,0,2
2022-05-04,2,0
