FECHA_FALLECIMIENTO,FEMENINO,MASCULINO
2021-02-01,2,12
2021-02-02,3,7
2021-02-03,6,5
2021-02-04,4,6
2021-02-05,2,6
2021-02-06,1,4
2021-02-07,7,3
2021-02-08,5,6
2021-02-09,3,6
2021-02-10,3,4
2021-02-11,1,3
2021-02-12,3,6
2021-02-13,5,5
2021-02-14,2,8
2021-02-15,4,4
2021-02-16,3,5
2021-02-17,2,2
2021-02-18,4,11
2021-02-19,3,1
2021-02-20,4,4
2021-02-21,2,2
2021-02-22,3,7
2021-02-23,5,6
2021-02-24,0,8
2021-02-25,1,5
2021-02-26,3,4
2021-02-27,2,3
2021-02-28,3,5
2021-03-01,2,8
2021-03-02,7,5
2021-03-03,7,13
2021-03-04,3,9
2021-03-05,2,7
2021-03-06,1,6
2021-03-07,5,2
2021-03-08,2,4
2021-03-09,7,1
2021-03-10,3,3
2021-03-11,1,5
2021-03-12,4,7
2021-03-13,1,7
2021-03-14,1,4
2021-03-15,2,9
2021-03-16,0,5
2021-03-17,2,6
2021-03-18,9,10
2021-03-19,3,3
2021-03-20,3,10
2021-03-21,2,8
2021-03-22,6,7
2021-03-23,2,14
2021-03-24,5,5
2021-03-25,5,9
2021-03-26,6,6
2021-03-27,4,14
2021-03-28,3,7
2021-03-29,4,8
2021-03-30,4,10
2021-03-31,6,13
2021-04-01,1,11
2021-04-02,4,9
2021-04-03,3,6
2021-04-04,8,7
2021-04-05,4,9
2021-04-06,6,6
2021-04-07,13,2
2021-04-08,6,14
2021-04-09,8,10
2021-04-10,6,11
2021-04-11,9,14
2021-04-12,6,11
2021-04-13,6,14
2021-04-14,6,7
2021-04-15,4,13
2021-04-16,4,11
2021-04-17,6,19
2021-04-18,10,13
2021-04-19,12,12
2021-04-20,5,11
2021-04-21,10,8
2021-04-22,7,13
2021-04-23,3,14
2021-04-24,8,12
2021-04-25,10,14
2021-04-26,8,13
2021-04-27,5,12
2021-04-28,6,6
2021-04-29,7,11
2021-04-30,6,13
2021-05-01,10,10
2021-05-02,2,10
2021-05-03,5,8
2021-05-04,10,5
2021-05-05,8,16
2021-05-06,6,8
2021-05-07,7,10
2021-05-08,3,11
2021-05-09,6,16
2021-05-10,8,11
2021-05-11,8,8
2021-05-12,2,18
2021-05-13,4,9
2021-05-14,7,9
2021-05-15,1,13
2021-05-16,6,9
2021-05-17,2,14
2021-05-18,3,7
2021-05-19,6,5
2021-05-20,2,8
2021-05-21,4,9
2021-05-22,1,6
2021-05-23,3,12
2021-05-24,6,9
2021-05-25,3,5
2021-05-26,2,6
2021-05-27,3,14
2021-05-28,2,3
2021-05-29,7,6
2021-05-30,6,14
2021-05-31,2,3
2021-06-01,2,10
2021-06-02,7,7
2021-06-03,3,1
2021-06-04,2,2
2021-06-05,2,2
2021-06-06,2,6
2021-06-07,3,4
2021-06-08,1,2
2021-06-09,1,2
2021-06-10,1,3
2021-06-11,3,8
2021-06-12,2,1
2021-06-13,1,2
2021-06-14,1,3
2021-06-15,0,1
2021-06-16,3,5
2021-06-17,1,2
2021-06-18,1,1
2021-06-19,1,2
2021-06-20,0,5
2021-06-21,1,2
2021-06-22,1,4
2021-06-23,1,2
2021-06-24,1,5
2021-06-25,1,3
2021-06-27,1,1
2021-06-29,0,1
2021-06-30,0,1
2021-07-01,2,1
2021-07-02,0,4
2021-07-03,1,0
2021-07-04,0,1
2021-07-05,0,2
2021-07-06,0,2
2021-07-07,0,1
2021-07-08,1,0
2021-07-09,3,1
2021-07-10,1,1
2021-07-11,1,1
2021-07-13,1,0
2021-07-14,1,1
2021-07-16,0,2
2021-07-17,1,1
2021-07-18,1,1
2021-07-20,0,1
2021-07-21,0,1
2021-07-23,0,1
2021-07-24,0,2
2021-07-25,1,1
2021-07-30,0,1
2021-07-31,1,0
2021-08-02,0,1
2021-08-06,0,1
2021-08-07,1,0
2021-08-08,0,2
2021-08-09,1,1
2021-08-11,0,3
2021-08-12,0,2
2021-08-14,1,0
2021-08-15,0,1
2021-08-16,0,1
2021-08-18,1,0
2021-08-20,2,0
2021-08-21,0,2
2021-08-23,0,1
2021-08-24,0,1
2021-08-26,0,2
2021-08-28,1,0
2021-08-29,0,1
2021-09-01,0,1
2021-09-04,1,1
2021-09-06,0,2
2021-09-08,1,1
2021-09-10,0,1
2021-09-16,0,1
2021-09-18,1,0
2021-09-21,0,1
2021-09-22,0,1
2021-09-27,1,1
2021-10-02,1,0
2021-10-03,1,0
2021-10-07,1,0
2021-10-09,0,2
2021-10-10,0,1
2021-10-12,1,0
2021-10-14,0,1
2021-10-18,0,1
2021-10-19,1,1
2021-10-20,0,1
2021-10-22,1,0
2021-10-23,1,0
2021-10-29,0,1
2021-11-04,0,1
2021-11-05,0,1
2021-11-09,0,1
2021-11-10,1,0
2021-11-11,0,2
2021-11-12,0,1
2021-11-15,1,0
2021-11-22,1,0
2021-11-24,0,1
2021-11-25,1,0
2021-11-29,0,1
2021-12-03,1,1
2021-12-05,0,1
2021-12-07,0,1
2021-12-08,0,1
2021-12-09,0,1
2021-12-10,0,1
2021-12-11,0,1
2021-12-12,2,0
2021-12-13,0,1
2021-12-16,0,2
2021-12-18,1,0
2021-12-20,0,1
2021-12-21,0,1
2021-12-22,2,0
2021-12-24,1,0
2021-12-25,0,1
2021-12-26,0,1
2021-12-27,0,2
2021-12-29,0,1
2022-01-01,1,0
2022-01-02,1,0
2022-01-03,0,2
2022-01-04,0,1
2022-01-05,0,1
2022-01-06,0,1
2022-01-09,1,0
2022-01-10,1,2
2022-01-13,2,0
2022-01-15,1,0
2022-01-16,2,3
2022-01-17,1,1
2022-01-18,1,3
2022-01-19,0,1
2022-01-20,3,2
2022-01-21,0,3
2022-01-22,1,1
2022-01-23,2,3
2022-01-24,1,4
2022-01-26,2,1
2022-01-27,1,1
2022-01-28,0,3
2022-01-29,3,4
2022-01-30,0,1
2022-01-31,2,3
2022-02-01,2,3
2022-02-02,1,3
2022-02-03,1,2
2022-02-04,1,5
2022-02-05,1,1
2022-02-06,1,3
2022-02-07,3,3
2022-02-08,1,0
2022-02-09,0,3
2022-02-10,2,1
2022-02-11,3,0
2022-02-13,2,1
2022-02-14,1,1
2022-02-15,1,1
2022-02-16,1,0
2022-02-17,1,0
2022-02-18,0,4
2022-02-19,2,0
2022-02-20,0,2
2022-02-21,2,1
2022-02-22,1,2
2022-02-24,2,3
2022-02-25,1,0
2022-02-26,1,2
2022-02-27,2,1
2022-02-28,1,0
2022-03-03,0,1
2022-03-05,0,1
2022-03-06,1,0
2022-03-07,1,0
2022-03-09,1,2
2022-03-10,1,0
2022-03-12,1,0
2022-03-13,0,1
2022-03-15,1,0
2022-03-16,0,1
2022-03-17,0,1
2022-03-18,1,0
2022-03-25,0,1
2022-03-26,1,1
2022-03-28,1,0
2022-03-31,1,0
2022-04-03,0,1
2022-04-05,1,0
2022-04-11,0,1
2022-04-22,1,2
2022-04-24,1,0
2022-04-27,0,1
2022-05-01,0,1
2022-05-05,1,0
2022-05-18,0,1
2022-05-27,1,0
2022-05-30,1,0
2022-06-14,1,0
2022-06-24,1,0
2022-06-30,0,1
2022-07-05,1,0
2022-07-10,0,1
2022-07-21,0,1
2022-07-22,0,1
2022-07-23,1,1
2022-07-25,3,0
2022-07-28,0,1
2022-07-29,1,1
2022-08-03,1,0
2022-08-05,0,1
2022-08-06,0,1
2022-08-08,0,1
2022-08-09,0,1
2022-08-11,1,0
2022-08-13,1,0
2022-08-17,1,1
2022-08-18,0,1
2022-08-19,0,1
2022-08-20,1,0
2022-08-23,1,0
2022-08-25,0,1
2022-08-27,0,1
2022-08-28,1,0
2022-08-29,0,1
2022-08-30,0,1
2022-09-01,1,0
2022-09-02,0,1
2022-09-04,1,0
2022-09-05,1,0
2022-09-06,0,1
2022-09-07,2,0
2022-09-09,1,0
2022-09-10,0,1
2022-09-12,0,1
2022-09-14,1,1
2022-09-16,0,1
2022-09-17,0,1
2022-09-18,0,1
2022-09-20,1,0
2022-09-29,0,1
2022-09-30,0,1
2022-10-01,0,1
2022-10-04,0,1
2022-10-09,1,0
2022-10-11,1,0
2022-10-13,1,1
2022-11-06,1,0
2022-11-21,1,0
2022-11-27,1,0
2022-11-28,1,0
2022-12-11,2,0
2022-12-12,1,0
2022-12-18,0,1
2023-01-01,0,1
2023-01-02,0,1
2023-01-19,1,0
2023-02-06,1,0
2023-02-12,0,1
2023-02-26,0,1
2023-03-14,1,0
2023-03-17,0,1
2023-03-25,1,0
2023-03-27,1,0
2023-04-14,1,0
2023-04-29,1,0
2023-04-30,1,0
2023-05-21,1,0
2023-05-29,0,1
2023-05-31,1,0
2023-06-04,0,1
2023-06-21,0,1
2023-07-29,0,1
2023-08-18,0,1
2023-10-30,0,1
