FECHA_FALLECIMIENTO,FEMENINO,MASCULINO
2021-03-07,3,4
2021-03-08,1,5
2021-03-09,2,6
2021-03-10,2,6
2021-03-11,4,4
2021-03-12,2,2
2021-03-13,1,4
2021-03-14,1,1
2021-03-15,2,4
2021-03-16,1,3
2021-03-17,2,0
2021-03-18,1,3
2021-03-19,1,0
2021-03-20,0,4
2021-03-21,2,5
2021-03-22,1,1
2021-03-23,1,2
2021-03-24,0,1
2021-03-25,0,1
2021-03-26,1,5
2021-03-27,1,3
2021-03-28,2,0
2021-03-29,2,0
2021-03-30,2,2
2021-03-31,4,4
2021-04-01,0,2
2021-04-02,0,2
2021-04-03,1,1
2021-04-04,1,3
2021-04-05,0,2
2021-04-06,1,4
2021-04-07,1,1
2021-04-08,2,2
2021-04-09,1,4
2021-04-10,3,1
2021-04-11,0,2
2021-04-12,1,3
2021-04-13,1,2
2021-04-14,1,2
2021-04-15,0,1
2021-04-16,4,1
2021-04-17,1,3
2021-04-18,2,2
2021-04-20,1,1
2021-04-21,1,3
2021-04-22,1,2
2021-04-23,1,1
2021-04-24,2,2
2021-04-25,0,2
2021-04-26,2,4
2021-04-27,2,1
2021-04-28,1,4
2021-04-29,3,1
2021-04-30,4,2
2021-05-01,1,3
2021-05-02,4,1
2021-05-03,6,3
2021-05-04,3,5
2021-05-05,1,1
2021-05-06,1,5
2021-05-07,0,3
2021-05-08,2,3
2021-05-09,1,5
2021-05-10,1,4
2021-05-11,2,4
2021-05-12,1,4
2021-05-13,4,1
2021-05-14,2,3
2021-05-15,0,2
2021-05-16,1,6
2021-05-17,3,1
2021-05-18,1,3
2021-05-19,1,4
2021-05-20,2,1
2021-05-21,2,4
2021-05-22,3,1
2021-05-23,2,2
2021-05-24,2,3
2021-05-25,2,3
2021-05-26,2,1
2021-05-27,3,0
2021-05-28,2,4
2021-05-29,4,4
2021-05-30,1,4
2021-05-31,0,7
2021-06-01,3,1
2021-06-02,2,5
2021-06-03,1,3
2021-06-04,1,2
2021-06-05,1,4
2021-06-06,1,1
2021-06-07,3,4
2021-06-08,2,2
2021-06-09,2,3
2021-06-10,3,4
2021-06-11,1,5
2021-06-12,3,2
2021-06-13,0,4
2021-06-14,3,6
2021-06-15,0,4
2021-06-16,2,4
2021-06-17,0,3
2021-06-18,1,6
2021-06-19,1,2
2021-06-20,5,3
2021-06-21,0,3
2021-06-22,2,1
2021-06-23,2,1
2021-06-24,2,0
2021-06-25,0,4
2021-06-26,1,4
2021-06-27,3,4
2021-06-28,0,1
2021-06-29,0,5
2021-07-01,1,1
2021-07-02,1,6
2021-07-03,1,1
2021-07-04,1,3
2021-07-05,0,4
2021-07-06,1,1
2021-07-07,1,4
2021-07-08,0,3
2021-07-09,0,3
2021-07-10,1,2
2021-07-11,2,2
2021-07-12,0,1
2021-07-13,0,2
2021-07-14,1,2
2021-07-15,1,1
2021-07-16,0,3
2021-07-17,1,0
2021-07-18,1,1
2021-07-19,0,1
2021-07-20,1,0
2021-07-21,0,1
2021-07-22,0,2
2021-07-24,1,2
2021-07-25,0,1
2021-07-26,1,2
2021-07-27,1,0
2021-07-28,0,1
2021-07-30,0,1
2021-07-31,0,1
2021-08-01,1,0
2021-08-02,0,1
2021-08-03,0,1
2021-08-07,1,0
2021-08-08,0,1
2021-08-11,2,0
2021-08-15,0,1
2021-08-17,0,2
2021-08-18,0,1
2021-08-19,0,1
2021-08-24,1,0
2021-08-30,0,1
2021-09-04,0,1
2021-09-10,1,0
2021-09-11,0,2
2021-09-14,1,0
2021-09-15,0,2
2021-09-27,1,0
2021-10-03,1,0
2021-10-08,0,1
2021-10-16,1,0
2021-10-25,1,0
2021-10-26,0,1
2021-10-27,0,1
2021-10-28,0,1
2021-10-30,0,1
2021-10-31,0,2
2021-11-02,0,1
2021-11-04,0,1
2021-11-05,1,1
2021-11-06,1,0
2021-11-11,0,1
2021-11-14,1,0
2021-11-15,0,1
2021-11-16,0,1
2021-11-17,0,1
2021-11-18,0,1
2021-11-19,1,0
2021-11-21,1,0
2021-11-26,1,0
2021-12-02,0,1
2021-12-03,2,0
2021-12-06,1,0
2021-12-07,1,0
2021-12-08,1,0
