FECHA_FALLECIMIENTO,FEMENINO,MASCULINO
2020-12-22,2,5
2020-12-23,2,4
2020-12-24,2,5
2020-12-25,2,1
2020-12-26,1,3
2020-12-27,1,7
2020-12-28,1,7
2020-12-29,2,2
2020-12-30,4,3
2020-12-31,5,4
2021-01-01,5,3
2021-01-02,2,3
2021-01-03,5,1
2021-01-04,5,8
2021-01-05,1,4
2021-01-06,2,12
2021-01-07,4,8
2021-01-08,2,6
2021-01-09,2,11
2021-01-10,1,11
2021-01-11,3,10
2021-01-12,5,5
2021-01-13,2,6
2021-01-14,3,8
2021-01-15,4,12
2021-01-16,3,13
2021-01-17,6,8
2021-01-18,5,14
2021-01-19,6,18
2021-01-20,8,12
2021-01-21,8,18
2021-01-22,13,14
2021-01-23,7,12
2021-01-24,10,9
2021-01-25,12,20
2021-01-26,11,14
2021-01-27,8,21
2021-01-28,10,14
2021-01-29,12,16
2021-01-30,8,20
2021-01-31,13,25
2021-02-01,10,15
2021-02-02,15,23
2021-02-03,11,27
2021-02-04,16,23
2021-02-05,15,23
2021-02-06,18,23
2021-02-07,17,19
2021-02-08,17,19
2021-02-09,11,19
2021-02-10,20,23
2021-02-11,14,23
2021-02-12,16,29
2021-02-13,16,22
2021-02-14,17,21
2021-02-15,17,33
2021-02-16,10,28
2021-02-17,15,32
2021-02-18,23,27
2021-02-19,10,23
2021-02-20,13,31
2021-02-21,14,27
2021-02-22,11,21
2021-02-23,7,16
2021-02-24,18,29
2021-02-25,4,21
2021-02-26,12,26
2021-02-27,13,26
2021-02-28,10,32
2021-03-01,14,31
2021-03-02,16,20
2021-03-03,14,19
2021-03-04,21,19
2021-03-05,15,13
2021-03-06,12,18
2021-03-07,12,24
2021-03-08,12,23
2021-03-09,16,23
2021-03-10,13,24
2021-03-11,12,27
2021-03-12,12,25
2021-03-13,16,28
2021-03-14,15,24
2021-03-15,17,20
2021-03-16,14,19
2021-03-17,11,26
2021-03-18,13,27
2021-03-19,17,16
2021-03-20,18,23
2021-03-21,9,18
2021-03-22,15,30
2021-03-23,15,26
2021-03-24,15,30
2021-03-25,12,21
2021-03-26,13,17
2021-03-27,17,26
2021-03-28,10,25
2021-03-29,13,18
2021-03-30,10,29
2021-03-31,13,23
2021-04-01,14,20
2021-04-02,10,31
2021-04-03,13,24
2021-04-04,15,21
2021-04-05,16,26
2021-04-06,8,24
2021-04-07,15,33
2021-04-08,10,22
2021-04-09,19,21
2021-04-10,14,22
2021-04-11,8,26
2021-04-12,8,22
2021-04-13,19,23
2021-04-14,17,18
2021-04-15,7,14
2021-04-16,11,22
2021-04-17,16,19
2021-04-18,18,30
2021-04-19,10,20
2021-04-20,14,18
2021-04-21,13,28
2021-04-22,12,21
2021-04-23,11,12
2021-04-24,11,10
2021-04-25,12,15
2021-04-26,16,19
2021-04-27,13,12
2021-04-28,17,16
2021-04-29,14,20
2021-04-30,8,18
2021-05-01,15,15
2021-05-02,9,14
2021-05-03,7,13
2021-05-04,10,21
2021-05-05,12,7
2021-05-06,12,13
2021-05-07,4,14
2021-05-08,10,18
2021-05-09,6,11
2021-05-10,7,20
2021-05-11,6,13
2021-05-12,11,10
2021-05-13,9,12
2021-05-14,5,10
2021-05-15,6,12
2021-05-16,9,16
2021-05-17,6,7
2021-05-18,11,3
2021-05-19,6,9
2021-05-20,3,8
2021-05-21,6,16
2021-05-22,4,11
2021-05-23,4,9
2021-05-24,6,10
2021-05-25,4,5
2021-05-26,9,11
2021-05-27,5,8
2021-05-28,8,6
2021-05-29,6,8
2021-05-30,4,10
2021-05-31,3,7
2021-06-01,4,11
2021-06-02,5,13
2021-06-03,3,5
2021-06-04,3,6
2021-06-05,1,5
2021-06-06,4,3
2021-06-07,2,5
2021-06-08,4,3
2021-06-09,6,7
2021-06-10,7,7
2021-06-11,0,6
2021-06-12,1,5
2021-06-13,4,6
2021-06-14,2,4
2021-06-15,7,4
2021-06-16,1,3
2021-06-17,0,3
2021-06-18,3,2
2021-06-19,2,5
2021-06-20,5,3
2021-06-21,3,3
2021-06-22,1,6
2021-06-23,4,3
2021-06-24,0,2
2021-06-25,3,4
2021-06-26,0,4
2021-06-27,1,2
2021-06-28,0,2
2021-06-29,1,5
2021-06-30,0,3
2021-07-01,1,3
2021-07-02,1,1
2021-07-03,2,1
2021-07-04,2,3
2021-07-05,2,4
2021-07-06,1,3
2021-07-07,1,2
2021-07-08,0,3
2021-07-09,3,5
2021-07-10,4,4
2021-07-11,1,1
2021-07-12,1,3
2021-07-13,2,1
2021-07-14,3,2
2021-07-15,0,2
2021-07-16,3,1
2021-07-17,1,2
2021-07-18,0,1
2021-07-19,1,0
2021-07-20,0,1
2021-07-21,0,3
2021-07-22,0,2
2021-07-23,1,3
2021-07-24,1,1
2021-07-25,1,2
2021-07-26,0,1
2021-07-27,0,1
2021-07-28,0,1
2021-07-29,1,3
2021-07-30,2,0
2021-07-31,0,2
2021-08-01,0,2
2021-08-02,1,2
2021-08-03,0,3
2021-08-04,1,1
2021-08-05,0,2
2021-08-07,1,1
2021-08-08,0,1
2021-08-09,1,1
2021-08-10,1,3
2021-08-11,1,2
2021-08-13,0,1
2021-08-15,0,4
2021-08-16,2,1
2021-08-17,0,2
2021-08-18,1,2
2021-08-19,0,5
2021-08-20,1,2
2021-08-22,0,2
2021-08-23,0,1
2021-08-25,0,2
2021-08-26,0,1
2021-08-27,0,1
2021-08-29,0,2
2021-09-01,0,1
2021-09-02,0,1
2021-09-03,0,1
2021-09-05,0,1
2021-09-08,0,2
2021-09-09,1,0
2021-09-10,2,1
2021-09-12,3,0
2021-09-14,1,0
2021-09-15,1,0
2021-09-16,0,3
2021-09-18,1,0
2021-09-19,1,2
2021-09-20,1,4
2021-09-22,0,1
2021-09-23,1,1
2021-09-24,2,2
2021-09-27,1,0
2021-10-01,0,1
2021-10-02,0,2
2021-10-03,1,1
2021-10-05,0,1
2021-10-06,3,3
2021-10-08,1,1
2021-10-09,1,2
2021-10-10,0,2
2021-10-12,1,0
2021-10-15,0,1
2021-10-16,0,1
2021-10-17,1,0
2021-10-18,0,1
2021-10-20,2,0
2021-10-21,1,1
2021-10-22,1,1
2021-10-24,1,1
2021-10-25,2,1
2021-10-26,0,3
2021-10-27,1,0
2021-10-28,1,0
2021-10-29,1,0
2021-11-02,1,2
2021-11-03,0,1
2021-11-05,1,1
2021-11-08,0,1
2021-11-11,0,2
2021-11-12,0,1
2021-11-15,1,1
2021-11-16,1,0
2021-11-18,1,1
2021-11-19,0,1
2021-11-20,1,1
2021-11-21,0,2
2021-11-22,1,2
2021-11-24,1,1
2021-11-25,1,2
2021-11-26,1,0
2021-11-27,0,1
2021-11-29,0,3
2021-11-30,0,2
2021-12-01,0,1
2021-12-03,2,1
2021-12-05,1,1
2021-12-06,0,4
2021-12-07,1,0
2021-12-08,1,0
2021-12-09,3,3
2021-12-10,0,1
2021-12-11,1,1
2021-12-12,0,2
2021-12-14,0,1
2021-12-18,0,1
2021-12-20,2,1
2021-12-21,1,2
