FECHA_FALLECIMIENTO,FEMENINO,MASCULINO
2021-12-08,1,0
2021-12-10,0,1
2021-12-11,2,0
2021-12-12,2,1
2021-12-13,3,1
2021-12-15,0,4
2021-12-16,1,0
2021-12-17,1,2
2021-12-18,0,2
2021-12-19,1,0
2021-12-21,1,0
2021-12-22,2,0
2021-12-23,0,2
2021-12-24,0,3
2021-12-26,1,0
2021-12-27,0,3
2021-12-28,2,0
2021-12-29,0,1
2021-12-30,1,0
2021-12-31,2,0
2022-01-01,1,2
2022-01-02,1,0
2022-01-03,2,0
2022-01-04,0,1
2022-01-06,1,0
2022-01-07,0,1
2022-01-10,1,1
2022-01-11,0,2
2022-01-12,1,1
2022-01-13,0,2
2022-01-14,2,1
2022-01-16,2,2
2022-01-17,1,3
2022-01-18,1,2
2022-01-19,1,2
2022-01-20,1,4
2022-01-21,2,1
2022-01-22,3,1
2022-01-23,3,3
2022-01-24,0,2
2022-01-25,1,2
2022-01-26,2,3
2022-01-27,1,6
2022-01-28,1,6
2022-01-29,2,4
2022-01-30,4,10
2022-01-31,7,6
2022-02-01,3,2
2022-02-02,6,3
2022-02-03,3,4
2022-02-04,3,1
2022-02-05,3,4
2022-02-06,1,5
2022-02-07,5,5
2022-02-08,4,6
2022-02-09,2,3
2022-02-10,3,3
2022-02-11,1,3
2022-02-12,3,2
2022-02-13,2,6
2022-02-14,2,1
2022-02-15,3,2
2022-02-16,1,2
2022-02-17,4,1
