FECHA_FALLECIMIENTO,FEMENINO,MASCULINO
2020-07-30,6,8
2020-07-31,2,4
2020-08-01,4,16
2020-08-02,0,4
2020-08-03,18,14
2020-08-04,6,22
2020-08-05,8,10
2020-08-06,10,6
2020-08-07,12,24
2020-08-08,4,12
2020-08-09,4,6
2020-08-10,6,10
2020-08-11,10,18
2020-08-12,2,4
2020-08-13,12,10
2020-08-14,16,12
2020-08-15,6,12
2020-08-16,6,4
2020-08-17,2,8
2020-08-18,14,6
2020-08-19,4,4
2020-08-20,4,10
2020-08-21,12,6
2020-08-22,6,6
2020-08-23,2,8
2020-08-24,8,12
2020-08-25,6,10
2020-08-26,4,16
2020-08-27,14,8
2020-08-28,6,8
2020-08-29,8,4
2020-08-30,8,6
2020-08-31,4,6
2020-09-01,0,8
2020-09-02,4,2
2020-09-03,4,12
2020-09-04,4,2
2020-09-05,2,6
2020-09-06,0,8
2020-09-07,2,0
2020-09-09,6,10
2020-09-10,2,4
2020-09-11,0,6
2020-09-12,0,8
2020-09-13,0,10
2020-09-14,6,8
2020-09-15,6,2
2020-09-16,4,2
2020-09-17,0,2
2020-09-18,0,4
2020-09-19,2,0
2020-09-20,4,0
2020-09-21,4,4
2020-09-22,0,4
2020-09-23,4,6
2020-09-24,8,4
2020-09-25,4,2
2020-09-26,4,4
2020-09-27,0,2
2020-09-28,2,0
2020-09-29,8,2
2020-10-01,0,4
2020-10-03,2,4
2020-10-04,2,4
2020-10-05,0,6
2020-10-06,2,6
2020-10-07,4,6
2020-10-08,2,4
2020-10-09,2,0
2020-10-10,0,2
2020-10-11,4,0
2020-10-12,4,2
2020-10-13,0,2
2020-10-14,0,6
2020-10-15,0,2
2020-10-16,2,2
2020-10-17,4,2
2020-10-18,4,2
2020-10-19,2,0
2020-10-20,6,2
2020-10-21,4,0
2020-10-22,4,2
2020-10-23,0,2
2020-10-24,4,0
2020-10-26,4,8
2020-10-27,4,0
2020-10-28,0,2
2020-10-29,2,2
2020-10-31,2,0
2020-11-01,4,2
2020-11-02,0,2
2020-11-03,2,2
2020-11-04,0,6
2020-11-05,6,2
2020-11-06,2,2
2020-11-08,2,4
2020-11-09,2,0
2020-11-10,4,2
2020-11-11,4,0
2020-11-12,2,0
2020-11-13,4,6
2020-11-14,2,0
2020-11-15,0,2
2020-11-16,0,2
2020-11-18,0,2
2020-11-19,2,0
2020-11-20,0,8
2020-11-21,4,0
2020-11-22,2,2
2020-11-24,2,2
2020-11-27,2,4
2020-11-28,0,2
2020-11-30,6,0
2020-12-01,0,2
2020-12-02,2,2
2020-12-03,2,2
2020-12-04,2,2
2020-12-05,2,2
2020-12-06,2,0
2020-12-07,2,2
2020-12-10,0,6
2020-12-11,4,0
2020-12-12,6,4
2020-12-13,2,2
2020-12-14,0,4
2020-12-15,2,0
2020-12-16,2,2
2020-12-17,2,2
2020-12-18,2,8
2020-12-19,4,6
2020-12-20,0,6
2020-12-21,0,2
2020-12-22,0,2
2020-12-24,4,8
2020-12-25,2,2
2020-12-26,2,10
2020-12-27,2,4
2020-12-28,2,8
2020-12-29,4,4
2020-12-30,8,10
2020-12-31,2,10
2021-01-01,0,6
2021-01-02,4,2
2021-01-03,2,6
2021-01-04,4,10
2021-01-05,2,6
2021-01-06,8,18
2021-01-07,10,8
2021-01-08,12,10
2021-01-09,8,18
2021-01-10,6,6
2021-01-11,10,18
2021-01-12,12,8
2021-01-13,6,24
2021-01-14,12,14
2021-01-15,12,22
2021-01-16,10,20
2021-01-17,12,16
2021-01-18,16,14
2021-01-19,18,22
2021-01-20,10,26
2021-01-21,10,24
2021-01-22,8,12
2021-01-23,16,12
2021-01-24,4,32
2021-01-25,22,32
2021-01-26,14,40
2021-01-27,14,32
2021-01-28,14,18
2021-01-29,4,20
2021-01-30,12,28
2021-01-31,4,28
2021-02-01,18,22
2021-02-02,14,14
2021-02-03,8,24
2021-02-04,4,6
2021-02-05,8,20
2021-02-06,6,14
2021-02-07,10,42
2021-02-08,14,32
2021-02-09,6,26
2021-02-10,12,24
2021-02-11,16,22
2021-02-12,14,10
2021-02-13,8,24
2021-02-14,14,10
2021-02-15,6,8
2021-02-16,4,16
2021-02-17,0,12
2021-02-18,4,14
2021-02-19,12,8
2021-02-20,2,4
2021-02-21,0,16
2021-02-22,4,8
2021-02-23,0,14
2021-02-24,8,14
2021-02-25,8,4
2021-02-26,0,4
2021-02-27,4,8
2021-02-28,2,4
2021-03-01,2,12
2021-03-02,4,2
2021-03-03,0,16
2021-03-04,6,8
2021-03-05,6,10
2021-03-06,4,4
2021-03-07,2,6
2021-03-08,0,8
2021-03-09,4,8
2021-03-10,6,10
2021-03-11,6,14
2021-03-12,2,0
2021-03-13,4,0
2021-03-14,4,4
2021-03-15,6,10
2021-03-16,0,8
2021-03-17,0,4
2021-03-18,2,6
2021-03-19,4,8
2021-03-20,6,4
2021-03-21,6,6
2021-03-22,0,4
2021-03-23,4,10
2021-03-24,2,8
2021-03-25,0,6
2021-03-26,6,4
2021-03-27,2,10
2021-03-28,2,8
2021-03-29,4,4
2021-03-30,0,6
2021-03-31,2,10
2021-04-01,2,6
2021-04-02,2,8
2021-04-03,6,2
2021-04-04,10,6
2021-04-05,4,8
2021-04-06,4,6
2021-04-07,4,4
2021-04-08,2,10
2021-04-09,8,4
2021-04-10,2,0
2021-04-11,8,20
2021-04-12,4,6
2021-04-13,6,18
2021-04-14,6,12
2021-04-15,4,0
2021-04-16,2,12
2021-04-17,6,12
2021-04-18,12,4
2021-04-19,6,8
2021-04-20,4,2
2021-04-21,6,16
2021-04-22,12,22
2021-04-23,12,12
2021-04-24,12,6
2021-04-25,8,8
2021-04-26,10,8
2021-04-27,4,8
2021-04-28,2,14
2021-04-29,2,10
2021-04-30,2,8
2021-05-01,14,16
2021-05-02,4,18
2021-05-03,4,22
2021-05-04,2,12
2021-05-05,4,10
2021-05-06,6,10
2021-05-07,6,10
2021-05-08,8,14
2021-05-09,4,14
2021-05-10,2,16
2021-05-11,2,8
2021-05-12,10,16
2021-05-13,2,14
2021-05-14,2,2
2021-05-15,6,10
2021-05-16,2,2
2021-05-17,8,12
2021-05-18,6,12
2021-05-19,10,8
2021-05-20,2,12
2021-05-21,10,16
2021-05-22,4,14
2021-05-23,10,8
2021-05-24,14,8
2021-05-25,2,8
2021-05-26,4,10
2021-05-27,0,10
2021-05-28,8,4
2021-05-29,8,16
2021-05-30,6,8
2021-05-31,2,8
2021-06-01,4,16
2021-06-02,10,14
2021-06-03,12,6
2021-06-04,6,6
2021-06-05,4,6
2021-06-06,6,4
2021-06-07,6,6
2021-06-08,8,6
2021-06-09,8,8
2021-06-10,6,10
2021-06-11,6,4
2021-06-12,2,6
2021-06-13,4,10
2021-06-14,6,2
2021-06-15,0,6
2021-06-16,2,6
2021-06-17,4,8
2021-06-18,0,4
2021-06-19,2,2
2021-06-20,2,10
2021-06-21,2,2
2021-06-22,2,10
2021-06-23,2,6
2021-06-24,2,8
2021-06-25,2,2
2021-06-26,0,4
2021-06-27,6,0
2021-06-28,4,8
2021-06-29,2,2
2021-06-30,2,6
2021-07-03,2,2
2021-07-05,2,4
2021-07-06,2,2
2021-07-07,0,6
2021-07-08,0,2
2021-07-09,0,2
2021-07-11,0,8
2021-07-12,0,2
2021-07-13,2,2
2021-07-14,2,4
2021-07-15,2,2
2021-07-16,2,2
2021-07-17,2,0
2021-07-19,0,4
2021-07-20,0,4
2021-07-22,0,2
2021-07-23,2,2
2021-07-24,4,8
2021-07-26,0,4
2021-07-29,4,4
2021-07-30,0,4
2021-08-02,0,4
2021-08-04,0,6
2021-08-05,2,0
2021-08-06,0,2
2021-08-10,0,2
2021-08-11,0,2
2021-08-12,2,2
2021-08-13,0,4
2021-08-15,0,2
2021-08-16,2,0
2021-08-17,0,2
2021-08-18,0,2
2021-08-20,2,0
2021-08-21,0,2
2021-08-23,0,2
2021-08-24,0,2
2021-08-25,0,2
2021-08-29,0,2
2021-08-30,0,2
2021-09-02,0,2
2021-09-06,2,0
2021-09-08,0,2
2021-09-09,2,0
2021-09-12,2,0
2021-09-13,0,4
2021-09-15,0,2
2021-09-16,2,2
2021-09-20,2,0
2021-09-24,0,2
2021-09-25,2,2
2021-10-04,0,2
2021-10-05,2,0
2021-10-14,0,2
2021-10-15,0,2
2021-10-18,2,2
2021-10-19,2,0
2021-10-24,0,2
2021-10-26,0,2
2021-10-27,0,2
2021-10-31,0,2
2021-11-02,0,2
2021-11-05,2,0
2021-11-06,0,2
2021-11-11,0,4
