FECHA_FALLECIMIENTO,FEMENINO,MASCULINO
2020-12-19,0,2
2020-12-20,0,2
2020-12-21,2,4
2020-12-23,2,0
2020-12-24,4,2
2020-12-26,2,4
2020-12-29,4,0
2020-12-30,0,6
2021-01-01,2,0
2021-01-02,0,4
2021-01-03,4,6
2021-01-06,0,2
2021-01-10,4,4
2021-01-11,0,6
2021-01-12,0,2
2021-01-13,6,2
2021-01-14,4,6
2021-01-15,0,4
2021-01-16,6,2
2021-01-18,2,2
2021-01-19,2,2
2021-01-20,2,4
2021-01-21,2,4
2021-01-22,2,2
2021-01-23,0,4
2021-01-24,2,4
2021-01-25,4,4
2021-01-26,2,0
2021-01-27,4,6
2021-01-28,2,4
2021-01-29,2,4
2021-01-30,0,4
2021-02-01,4,0
2021-02-02,4,4
2021-02-03,2,6
2021-02-04,2,6
2021-02-05,4,0
2021-02-06,8,6
2021-02-07,0,16
2021-02-08,2,6
2021-02-09,2,4
2021-02-10,2,10
2021-02-11,4,2
2021-02-12,0,6
2021-02-13,0,2
2021-02-14,2,2
2021-02-16,4,2
2021-02-17,2,4
2021-02-18,6,6
2021-02-19,2,6
2021-02-20,4,8
2021-02-21,2,4
2021-02-22,4,4
2021-02-23,0,2
2021-02-24,4,10
2021-02-25,6,2
2021-02-26,4,2
2021-02-27,4,2
2021-02-28,0,4
2021-03-01,4,4
2021-03-02,4,10
2021-03-03,2,8
2021-03-04,4,4
2021-03-05,4,8
2021-03-06,10,8
2021-03-07,0,10
2021-03-08,4,6
2021-03-09,4,0
2021-03-10,2,14
2021-03-11,2,10
2021-03-12,0,6
2021-03-13,4,8
2021-03-14,10,4
2021-03-15,4,4
2021-03-16,4,8
2021-03-17,4,10
2021-03-18,0,22
2021-03-19,4,12
2021-03-20,8,10
2021-03-21,4,6
2021-03-22,6,10
2021-03-23,4,10
2021-03-24,2,8
2021-03-25,6,12
2021-03-26,2,6
2021-03-27,2,6
2021-03-28,2,14
2021-03-29,6,12
2021-03-30,4,8
2021-03-31,12,8
2021-04-01,6,12
2021-04-02,4,8
2021-04-03,2,8
2021-04-04,4,12
2021-04-05,6,4
2021-04-06,0,10
2021-04-07,6,12
2021-04-08,6,4
2021-04-09,6,22
2021-04-10,6,10
2021-04-11,0,10
2021-04-12,2,8
2021-04-13,0,6
2021-04-14,6,8
2021-04-15,6,6
2021-04-16,8,6
2021-04-17,4,6
2021-04-18,4,20
2021-04-19,4,10
2021-04-20,4,8
2021-04-21,8,4
2021-04-22,8,6
2021-04-23,8,12
2021-04-24,4,4
2021-04-25,4,14
2021-04-26,2,12
2021-04-27,6,10
2021-04-28,4,12
2021-04-29,4,8
2021-04-30,6,16
2021-05-01,4,4
2021-05-02,2,2
2021-05-03,4,8
2021-05-04,4,8
2021-05-05,6,6
2021-05-06,0,14
2021-05-07,4,6
2021-05-08,2,0
2021-05-09,2,6
2021-05-10,6,2
2021-05-11,8,2
2021-05-12,4,4
2021-05-13,2,6
2021-05-14,8,6
2021-05-15,0,2
2021-05-16,4,6
2021-05-17,0,4
2021-05-18,2,4
2021-05-19,6,8
2021-05-20,0,2
2021-05-21,2,0
2021-05-22,2,6
2021-05-23,10,6
2021-05-24,2,6
2021-05-25,4,0
2021-05-26,2,6
2021-05-27,0,2
2021-05-28,0,12
2021-05-29,0,8
2021-05-30,0,8
2021-05-31,2,2
2021-06-02,2,6
2021-06-03,0,2
2021-06-04,2,4
2021-06-05,2,4
2021-06-07,2,2
2021-06-08,2,4
2021-06-09,2,8
2021-06-10,0,2
2021-06-13,0,4
2021-06-14,2,4
2021-06-15,4,2
2021-06-17,2,0
2021-06-18,2,0
2021-06-19,0,6
2021-06-21,0,2
2021-06-22,2,0
2021-06-25,2,4
2021-06-26,4,2
2021-06-27,0,2
2021-06-28,4,6
2021-06-29,0,2
2021-07-01,2,0
2021-07-02,2,2
2021-07-04,0,2
2021-07-05,0,2
2021-07-09,4,4
2021-07-10,0,2
2021-07-12,4,2
2021-07-16,2,2
2021-07-19,0,2
2021-07-21,0,2
2021-07-25,0,2
2021-07-26,2,0
2021-07-27,0,2
2021-07-31,2,0
2021-08-05,0,2
2021-08-12,0,6
2021-08-14,2,0
2021-08-18,0,2
2021-08-23,0,2
2021-08-24,0,2
2021-08-26,2,0
2021-08-28,0,4
2021-08-29,2,2
2021-09-04,2,4
2021-09-08,0,2
2021-09-17,2,0
2021-09-20,2,0
2021-09-25,0,2
2021-09-28,2,0
2021-09-29,0,2
2021-09-30,0,2
2021-10-16,2,0
2021-10-26,0,2
2021-10-27,0,2
2021-10-30,2,0
2021-11-01,0,2
2021-11-06,2,0
2021-11-07,2,0
2021-11-08,0,2
2021-11-21,0,2
2021-11-23,2,0
2021-11-24,0,4
2021-11-25,2,0
2021-11-29,0,2
2021-12-02,2,0
2021-12-05,0,2
2021-12-06,0,2
2021-12-08,2,0
2021-12-12,2,0
2021-12-20,2,0
2021-12-21,0,4
2021-12-24,0,2
2021-12-28,2,2
2022-01-01,0,2
2022-01-02,2,0
2022-01-05,2,2
2022-01-07,2,0
2022-01-09,4,0
2022-01-15,0,2
2022-01-16,2,0
2022-01-18,0,2
2022-01-19,0,2
2022-01-20,0,2
2022-01-21,0,2
2022-01-22,2,2
2022-01-23,2,0
2022-01-24,2,2
2022-01-25,0,2
2022-01-26,4,2
2022-01-27,4,4
2022-01-28,4,0
2022-01-29,4,4
2022-01-30,0,2
2022-02-01,2,0
2022-02-02,2,0
2022-02-03,0,4
2022-02-04,0,6
2022-02-05,2,4
2022-02-06,0,4
2022-02-07,0,6
2022-02-08,2,2
2022-02-09,2,6
2022-02-10,4,2
2022-02-11,0,2
2022-02-12,2,2
2022-02-14,4,0
2022-02-15,0,2
2022-02-16,0,6
2022-02-17,2,4
2022-02-18,2,2
2022-02-19,0,4
2022-02-20,2,0
2022-02-21,0,2
2022-02-23,0,2
2022-02-24,2,2
2022-02-25,2,2
2022-02-26,2,0
2022-03-03,2,0
2022-03-04,2,0
2022-03-06,0,2
2022-03-10,0,2
2022-03-15,0,2
2022-03-16,0,4
2022-03-19,0,2
2022-03-24,0,2
2022-04-04,0,2
2022-05-08,2,0
2022-05-12,0,2
2022-05-14,0,4
2022-05-18,0,2
2022-07-13,0,2
2022-07-21,0,2
2022-07-23,2,2
2022-07-26,2,2
2022-08-04,0,2
2022-08-06,2,0
2022-08-08,2,0
2022-08-11,4,2
2022-08-14,0,2
2022-08-16,2,4
2022-08-17,0,2
2022-08-22,0,2
2022-08-24,0,4
2022-08-30,2,0
2022-09-03,2,2
2022-09-04,0,2
2022-09-13,0,2
2022-09-14,2,0
