FECHA_FALLECIMIENTO,FEMENINO,MASCULINO
2021-06-27,8,10
2021-06-28,4,12
2021-06-29,2,6
2021-06-30,12,6
2021-07-01,4,8
2021-07-02,2,4
2021-07-03,2,8
2021-07-04,2,10
2021-07-05,10,6
2021-07-06,2,16
2021-07-07,2,8
2021-07-08,0,4
2021-07-09,2,2
2021-07-10,10,10
2021-07-11,2,6
2021-07-12,2,12
2021-07-13,4,6
2021-07-14,6,8
2021-07-15,2,0
2021-07-16,6,4
2021-07-17,4,6
2021-07-18,2,0
2021-07-19,8,6
2021-07-20,2,6
2021-07-21,4,8
2021-07-22,2,6
2021-07-23,4,4
2021-07-24,4,8
2021-07-26,4,6
2021-07-27,4,8
2021-07-28,6,4
2021-07-29,12,4
2021-07-30,4,8
2021-07-31,8,10
2021-08-01,0,6
2021-08-02,4,10
2021-08-03,2,4
2021-08-04,6,12
2021-08-05,0,10
2021-08-06,4,4
2021-08-07,4,0
2021-08-08,0,8
2021-08-09,6,4
2021-08-10,6,4
2021-08-11,2,2
2021-08-12,6,4
2021-08-13,0,6
2021-08-14,2,10
2021-08-15,4,6
2021-08-16,4,0
2021-08-17,2,4
2021-08-18,4,4
2021-08-19,2,2
2021-08-21,4,6
2021-08-22,2,8
2021-08-23,4,0
2021-08-24,4,4
2021-08-25,2,4
2021-08-26,2,0
2021-08-27,4,6
2021-08-28,8,0
2021-08-29,2,4
2021-08-30,4,2
2021-08-31,0,8
2021-09-01,4,6
2021-09-02,2,6
2021-09-03,2,2
2021-09-04,0,6
2021-09-05,4,0
2021-09-06,2,0
2021-09-07,0,8
2021-09-08,4,0
2021-09-09,0,2
2021-09-10,0,2
2021-09-11,0,6
2021-09-12,0,4
2021-09-13,4,0
2021-09-14,2,8
2021-09-15,2,4
2021-09-16,6,0
2021-09-18,4,4
2021-09-19,2,4
2021-09-20,0,8
2021-09-21,2,2
2021-09-22,6,0
2021-09-25,4,0
2021-09-26,0,2
2021-09-27,6,4
2021-09-29,4,6
2021-09-30,0,6
2021-10-01,6,4
2021-10-02,0,4
2021-10-05,2,2
2021-10-07,2,4
2021-10-08,6,4
2021-10-09,0,2
2021-10-10,6,0
2021-10-11,0,4
2021-10-13,0,2
2021-10-14,0,2
2021-10-15,4,0
2021-10-16,6,4
2021-10-17,2,6
2021-10-18,4,2
2021-10-19,2,0
2021-10-20,2,0
2021-10-21,2,4
2021-10-22,0,2
2021-10-23,0,8
2021-10-24,0,2
2021-10-25,2,4
2021-10-26,0,2
2021-10-27,2,6
2021-10-28,0,2
2021-10-29,0,4
2021-10-30,4,0
2021-10-31,0,2
2021-11-01,0,2
2021-11-02,2,2
2021-11-03,2,4
2021-11-04,8,6
2021-11-05,4,0
2021-11-06,2,2
2021-11-07,2,2
2021-11-08,2,10
2021-11-09,8,4
2021-11-10,2,2
2021-11-11,2,2
2021-11-12,0,8
2021-11-13,4,0
2021-11-14,6,6
2021-11-15,2,8
2021-11-16,4,2
2021-11-17,2,2
2021-11-18,8,6
2021-11-19,8,8
2021-11-20,0,2
2021-11-21,0,4
2021-11-22,0,4
2021-11-23,0,2
2021-11-24,6,10
2021-11-25,4,2
2021-11-26,8,2
2021-11-27,2,4
2021-11-28,4,6
2021-11-29,4,6
2021-11-30,4,10
2021-12-01,6,6
2021-12-02,2,12
2021-12-03,4,8
2021-12-04,2,6
2021-12-05,4,6
2021-12-06,2,4
2021-12-07,10,8
2021-12-08,6,2
2021-12-09,6,8
2021-12-10,2,6
2021-12-11,4,12
2021-12-12,2,8
2021-12-13,14,4
2021-12-14,4,4
2021-12-15,4,4
2021-12-16,4,2
2021-12-17,4,4
2021-12-18,2,6
2021-12-19,0,12
2021-12-20,4,4
2021-12-21,10,6
2021-12-22,6,2
2021-12-23,0,2
2021-12-24,2,2
2021-12-25,6,4
2021-12-27,4,0
2021-12-28,0,4
2021-12-29,2,2
2021-12-30,2,0
2021-12-31,4,2
2022-01-01,6,4
2022-01-02,8,4
2022-01-03,2,10
2022-01-04,4,0
2022-01-05,0,6
2022-01-06,2,6
2022-01-07,6,6
2022-01-08,2,6
2022-01-09,4,0
2022-01-10,2,0
2022-01-11,4,4
2022-01-12,4,0
2022-01-13,2,6
2022-01-14,2,10
2022-01-15,4,6
2022-01-16,8,10
2022-01-17,4,12
2022-01-18,2,12
2022-01-19,4,8
2022-01-20,6,10
2022-01-21,12,10
2022-01-22,10,6
2022-01-23,18,6
2022-01-24,14,8
2022-01-25,6,14
2022-01-26,10,12
2022-01-27,16,30
2022-01-28,16,10
2022-01-29,10,20
2022-01-30,16,30
2022-01-31,14,14
2022-02-01,6,16
2022-02-02,22,24
2022-02-03,22,18
2022-02-04,8,22
2022-02-05,8,18
2022-02-06,14,28
2022-02-07,12,10
2022-02-08,16,12
2022-02-09,6,14
2022-02-10,10,16
2022-02-11,8,6
2022-02-12,20,16
2022-02-13,4,14
2022-02-14,8,2
2022-02-15,2,12
2022-02-16,6,8
2022-02-17,4,8
2022-02-18,14,6
2022-02-19,8,10
2022-02-20,10,6
2022-02-21,2,14
2022-02-22,6,10
2022-02-23,0,8
2022-02-24,4,16
2022-02-25,10,10
2022-02-26,0,16
2022-02-27,2,6
2022-02-28,2,4
2022-03-01,4,10
2022-03-02,6,8
2022-03-03,0,4
2022-03-04,4,10
2022-03-05,2,6
2022-03-06,4,2
2022-03-07,4,0
2022-03-08,0,4
2022-03-09,0,6
2022-03-10,4,8
2022-03-11,8,4
2022-03-12,2,2
2022-03-13,4,6
2022-03-14,6,6
2022-03-15,2,6
2022-03-16,4,6
2022-03-17,2,2
2022-03-18,2,0
2022-03-19,4,6
2022-03-20,0,4
2022-03-22,4,4
2022-03-23,0,2
2022-03-24,2,0
2022-03-25,4,0
2022-03-26,4,2
2022-03-28,8,0
2022-03-29,2,4
2022-03-30,2,4
2022-03-31,2,2
2022-04-01,2,2
2022-04-02,6,0
2022-04-03,2,0
2022-04-04,4,2
2022-04-08,0,2
2022-04-11,2,2
2022-04-12,0,4
2022-04-13,2,0
2022-04-15,2,2
2022-04-16,0,2
2022-04-17,4,0
2022-04-18,2,4
2022-04-21,2,0
2022-04-22,0,2
2022-04-28,2,0
2022-05-01,2,0
2022-05-05,4,0
2022-05-06,0,2
2022-05-10,0,2
2022-05-11,2,0
2022-05-17,0,2
