FECHA_FALLECIMIENTO,FEMENINO,MASCULINO
2020-11-20,2,1
2020-11-21,1,2
2020-11-22,1,3
2020-11-23,0,1
2020-11-24,1,2
2020-11-25,2,1
2020-11-26,2,1
2020-11-27,0,3
2020-11-28,2,1
2020-11-29,0,1
2020-11-30,2,1
2020-12-01,0,2
2020-12-02,3,3
2020-12-03,0,3
2020-12-04,3,1
2020-12-05,4,4
2020-12-06,1,4
2020-12-07,1,5
2020-12-08,2,1
2020-12-09,1,1
2020-12-11,0,2
2020-12-12,0,4
2020-12-13,0,1
2020-12-14,0,4
2020-12-15,2,3
2020-12-16,3,6
2020-12-17,4,4
2020-12-18,2,1
2020-12-19,2,3
2020-12-20,3,4
2020-12-21,2,3
2020-12-22,1,3
2020-12-23,2,6
2020-12-24,3,1
2020-12-25,1,3
2020-12-26,1,5
2020-12-27,3,3
2020-12-28,2,2
2020-12-29,2,1
2020-12-30,3,4
2020-12-31,2,5
2021-01-01,2,4
2021-01-02,2,3
2021-01-03,3,9
2021-01-04,2,6
2021-01-05,2,4
2021-01-06,2,5
2021-01-07,4,6
2021-01-08,3,9
2021-01-09,2,5
2021-01-10,8,13
2021-01-11,3,4
2021-01-12,2,6
2021-01-13,1,7
2021-01-14,1,6
2021-01-15,6,9
2021-01-16,4,10
2021-01-17,2,6
2021-01-18,6,10
2021-01-19,2,13
2021-01-20,4,13
2021-01-21,6,5
2021-01-22,5,12
2021-01-23,4,16
2021-01-24,2,11
2021-01-25,8,10
2021-01-26,8,16
2021-01-27,4,13
2021-01-28,7,11
2021-01-29,7,8
2021-01-30,5,16
2021-01-31,8,10
2021-02-01,3,10
2021-02-02,6,12
2021-02-03,7,10
2021-02-04,1,16
2021-02-05,7,10
2021-02-06,3,5
2021-02-07,5,16
2021-02-08,6,11
2021-02-09,4,13
2021-02-10,6,5
2021-02-11,6,11
2021-02-12,7,11
2021-02-13,6,12
2021-02-14,4,16
2021-02-15,6,8
2021-02-16,2,12
2021-02-17,4,6
2021-02-18,3,10
2021-02-19,3,8
2021-02-20,6,12
2021-02-21,10,7
2021-02-22,2,9
2021-02-23,8,8
2021-02-24,5,5
2021-02-25,6,6
2021-02-26,1,9
2021-02-27,10,8
2021-02-28,7,9
2021-03-01,7,14
2021-03-02,4,7
2021-03-03,7,13
2021-03-04,6,12
2021-03-05,7,16
2021-03-06,3,11
2021-03-07,8,3
2021-03-08,4,7
2021-03-09,5,12
2021-03-10,3,12
2021-03-11,11,13
2021-03-12,7,10
2021-03-13,9,13
2021-03-14,4,12
2021-03-15,7,13
2021-03-16,6,12
2021-03-17,10,10
2021-03-18,10,13
2021-03-19,9,14
2021-03-20,9,10
2021-03-21,6,8
2021-03-22,4,10
2021-03-23,6,13
2021-03-24,9,16
2021-03-25,12,18
2021-03-26,12,9
2021-03-27,14,18
2021-03-28,12,15
2021-03-29,9,19
2021-03-30,11,14
2021-03-31,10,19
2021-04-01,11,14
2021-04-02,9,19
2021-04-03,15,12
2021-04-04,9,20
2021-04-05,16,19
2021-04-06,9,18
2021-04-07,16,15
2021-04-08,11,21
2021-04-09,17,23
2021-04-10,8,24
2021-04-11,11,20
2021-04-12,15,22
2021-04-13,9,23
2021-04-14,15,28
2021-04-15,17,28
2021-04-16,14,26
2021-04-17,14,22
2021-04-18,15,24
2021-04-19,18,33
2021-04-20,18,22
2021-04-21,6,20
2021-04-22,17,22
2021-04-23,12,27
2021-04-24,18,25
2021-04-25,15,17
2021-04-26,18,26
2021-04-27,13,24
2021-04-28,15,20
2021-04-29,15,34
2021-04-30,13,17
2021-05-01,13,24
2021-05-02,14,17
2021-05-03,14,32
2021-05-04,7,18
2021-05-05,10,22
2021-05-06,10,15
2021-05-07,16,19
2021-05-08,13,15
2021-05-09,6,21
2021-05-10,12,16
2021-05-11,7,17
2021-05-12,10,17
2021-05-13,10,17
2021-05-14,14,9
2021-05-15,12,18
2021-05-16,8,16
2021-05-17,10,14
2021-05-18,6,16
2021-05-19,13,16
2021-05-20,7,9
2021-05-21,10,17
2021-05-22,11,14
2021-05-23,6,13
2021-05-24,10,8
2021-05-25,10,11
2021-05-26,9,15
2021-05-27,8,13
2021-05-28,8,13
2021-05-29,4,15
2021-05-30,3,6
2021-05-31,7,13
2021-06-01,3,11
2021-06-02,5,11
2021-06-03,7,9
2021-06-04,8,3
2021-06-05,2,10
2021-06-06,5,7
2021-06-07,3,9
2021-06-08,1,11
2021-06-09,5,9
2021-06-10,3,8
2021-06-11,4,4
2021-06-12,1,5
2021-06-13,3,4
2021-06-14,5,5
2021-06-15,3,7
2021-06-16,2,4
2021-06-17,1,6
2021-06-18,3,5
2021-06-19,3,6
2021-06-20,2,4
2021-06-21,2,3
2021-06-22,1,7
2021-06-23,0,3
2021-06-24,1,4
2021-06-25,3,5
2021-06-26,2,5
2021-06-27,1,2
2021-06-28,2,2
2021-06-29,2,1
2021-06-30,4,4
2021-07-01,2,4
2021-07-02,3,2
2021-07-03,2,2
2021-07-04,0,2
2021-07-05,2,3
2021-07-06,4,2
2021-07-07,1,5
2021-07-08,1,1
2021-07-09,0,5
2021-07-10,3,0
2021-07-11,0,2
2021-07-12,3,2
2021-07-13,3,3
2021-07-14,0,2
2021-07-15,0,2
2021-07-16,1,0
2021-07-17,1,1
2021-07-18,1,3
2021-07-19,2,4
2021-07-20,1,3
2021-07-21,0,1
2021-07-22,0,1
2021-07-23,4,1
2021-07-24,1,1
2021-07-25,0,5
2021-07-26,0,3
2021-07-27,0,2
2021-07-30,2,0
2021-07-31,0,3
2021-08-02,1,0
2021-08-03,0,1
2021-08-04,1,1
2021-08-05,0,1
2021-08-06,0,2
2021-08-07,0,1
2021-08-08,0,1
2021-08-09,0,1
2021-08-10,1,0
2021-08-11,0,1
2021-08-12,0,1
2021-08-13,0,4
2021-08-15,2,1
2021-08-16,0,1
2021-08-17,1,2
2021-08-18,0,1
2021-08-20,1,2
2021-08-21,0,1
2021-08-23,1,1
2021-08-24,0,3
2021-08-25,0,3
2021-08-26,0,1
2021-08-27,2,3
2021-08-28,0,2
2021-08-29,1,0
2021-08-30,2,2
2021-08-31,1,0
2021-09-01,1,0
2021-09-03,3,3
2021-09-04,1,2
2021-09-05,1,0
2021-09-06,1,0
2021-09-07,1,0
2021-09-08,0,1
2021-09-09,0,1
2021-09-10,2,1
2021-09-14,0,2
2021-09-16,0,2
2021-09-17,1,1
2021-09-19,0,2
2021-09-20,0,2
2021-09-21,0,1
2021-09-22,1,1
2021-09-24,0,1
2021-09-25,0,1
2021-09-26,0,1
2021-09-28,0,1
2021-09-29,2,0
2021-09-30,0,2
2021-10-01,1,0
2021-10-02,1,1
2021-10-04,0,5
2021-10-05,0,1
2021-10-07,0,1
2021-10-08,0,1
2021-10-09,1,0
2021-10-10,0,2
2021-10-12,2,0
2021-10-14,0,1
2021-10-15,1,1
2021-10-17,0,2
2021-10-18,1,0
2021-10-19,2,0
2021-10-22,1,2
2021-10-23,0,1
2021-10-25,1,0
2021-10-26,0,1
2021-10-28,1,0
2021-10-29,1,0
2021-10-30,0,1
2021-10-31,1,0
2021-11-02,0,3
2021-11-04,1,2
2021-11-05,1,0
2021-11-06,0,1
2021-11-09,1,0
2021-11-10,1,2
2021-11-11,0,1
2021-11-12,0,4
2021-11-13,0,1
2021-11-14,0,2
2021-11-15,1,3
2021-11-17,0,2
2021-11-18,1,1
2021-11-19,0,1
2021-11-20,0,1
2021-11-21,2,1
2021-11-22,2,0
2021-11-23,1,0
2021-11-24,1,0
2021-11-25,1,1
2021-11-26,0,1
2021-11-27,1,1
2021-11-28,1,1
2021-11-29,1,0
2021-11-30,1,0
2021-12-01,2,0
2021-12-02,1,0
2021-12-03,1,0
2021-12-04,0,1
2021-12-05,0,1
2021-12-06,0,1
2021-12-08,1,2
2021-12-09,2,0
2021-12-10,1,1
2021-12-12,1,0
2021-12-13,0,2
2021-12-15,0,2
2021-12-16,0,2
2021-12-17,0,2
2021-12-20,0,1
2021-12-21,1,1
2021-12-23,2,1
2021-12-24,1,0
2021-12-25,2,0
2021-12-26,0,1
2021-12-27,1,0
2021-12-28,1,2
2021-12-29,1,0
2021-12-30,0,1
2021-12-31,1,0
2022-01-01,4,0
2022-01-02,1,0
2022-01-03,0,2
2022-01-04,0,1
2022-01-05,1,1
2022-01-06,0,4
2022-01-08,0,1
2022-01-09,1,0
2022-01-10,0,2
2022-01-11,0,2
2022-01-12,1,3
2022-01-13,2,2
2022-01-14,1,1
2022-01-15,1,3
2022-01-16,0,1
2022-01-17,1,2
2022-01-18,1,1
2022-01-19,2,4
2022-01-20,1,3
2022-01-21,3,2
2022-01-22,4,5
2022-01-23,2,3
2022-01-24,4,3
2022-01-25,3,2
2022-01-26,5,9
2022-01-27,1,5
2022-01-28,0,6
2022-01-29,1,4
2022-01-30,2,5
2022-01-31,4,3
2022-02-01,2,5
2022-02-02,2,5
2022-02-03,6,2
2022-02-04,0,1
2022-02-05,1,2
2022-02-06,5,4
2022-02-07,5,10
2022-02-08,3,2
2022-02-09,5,2
2022-02-10,3,5
2022-02-11,2,5
2022-02-12,3,2
2022-02-13,3,2
2022-02-14,5,5
2022-02-15,1,0
2022-02-16,0,6
2022-02-17,5,1
2022-02-18,2,3
2022-02-19,1,2
2022-02-20,4,3
2022-02-21,1,0
2022-02-22,3,1
2022-02-23,0,4
2022-02-24,2,4
2022-02-25,0,4
2022-02-26,0,1
2022-02-27,1,2
2022-02-28,0,2
2022-03-01,1,2
2022-03-02,0,4
2022-03-04,1,3
2022-03-05,2,1
2022-03-06,1,2
2022-03-07,0,3
2022-03-08,1,0
2022-03-09,1,4
2022-03-10,1,0
2022-03-11,2,3
2022-03-12,0,1
2022-03-13,0,2
2022-03-14,3,1
2022-03-16,0,3
2022-03-17,1,4
2022-03-18,1,1
2022-03-19,0,1
2022-03-20,1,2
2022-03-21,2,1
2022-03-22,2,3
2022-03-23,1,1
2022-03-27,0,1
2022-03-28,1,1
2022-03-30,1,0
2022-03-31,1,1
2022-04-01,1,1
2022-04-02,1,1
2022-04-03,0,1
2022-04-06,1,0
2022-04-07,0,1
2022-04-08,1,2
2022-04-09,0,1
2022-04-10,0,1
2022-04-11,1,0
2022-04-12,2,2
2022-04-13,1,0
2022-04-15,1,0
2022-04-16,2,1
2022-04-18,2,0
2022-04-19,0,2
2022-04-21,0,1
2022-04-23,0,1
2022-04-24,1,1
2022-04-26,0,1
2022-04-28,0,3
2022-04-29,3,0
2022-05-01,1,0
2022-05-02,0,1
2022-05-04,0,1
2022-05-05,1,0
2022-05-06,0,1
2022-05-08,1,1
2022-05-10,0,1
2022-05-12,1,0
2022-05-13,0,1
2022-05-14,2,1
2022-05-15,0,2
2022-05-16,0,1
2022-05-19,1,1
2022-05-20,1,0
2022-05-21,0,3
2022-05-22,1,0
2022-05-23,0,1
2022-05-25,1,1
2022-05-28,0,1
2022-05-31,1,0
2022-06-01,1,0
2022-06-02,0,1
2022-06-03,1,0
2022-06-04,0,2
2022-06-06,1,0
2022-06-08,1,0
2022-06-12,1,0
2022-06-16,1,0
2022-06-18,1,0
2022-06-19,0,1
2022-06-22,0,1
2022-06-23,1,1
2022-06-24,1,0
2022-06-25,2,0
2022-06-27,2,0
2022-06-28,1,0
2022-06-29,1,0
2022-07-01,0,1
2022-07-03,0,1
2022-07-04,2,1
2022-07-05,3,0
2022-07-06,1,1
2022-07-07,1,2
2022-07-08,1,1
2022-07-10,1,0
2022-07-12,1,1
2022-07-14,2,1
2022-07-15,2,2
2022-07-16,2,0
2022-07-17,2,0
2022-07-18,1,1
2022-07-19,1,2
2022-07-20,2,1
2022-07-21,1,1
2022-07-22,1,3
2022-07-23,1,1
2022-07-24,1,2
2022-07-25,0,2
2022-07-26,2,2
2022-07-27,0,1
2022-07-28,2,1
2022-07-29,1,1
2022-07-30,3,1
2022-07-31,0,1
2022-08-01,1,1
2022-08-02,2,1
2022-08-03,3,2
2022-08-04,2,0
2022-08-06,0,1
2022-08-09,1,2
2022-08-10,1,2
2022-08-11,2,0
2022-08-12,4,0
2022-08-14,1,3
2022-08-15,0,2
2022-08-16,0,1
2022-08-17,1,2
2022-08-18,2,1
2022-08-20,0,1
2022-08-21,0,1
2022-08-22,1,1
2022-08-23,1,0
2022-08-24,1,2
2022-08-25,1,0
