FECHA_FALLECIMIENTO,FEMENINO,MASCULINO
2021-07-09,2,4
2021-07-10,0,4
2021-07-11,0,6
2021-07-12,4,0
2021-07-13,0,6
2021-07-14,0,6
2021-07-15,4,6
2021-07-16,0,4
2021-07-17,2,2
2021-07-18,0,4
2021-07-19,2,10
2021-07-20,4,8
2021-07-21,2,0
2021-07-22,0,2
2021-07-23,4,6
2021-07-24,2,10
2021-07-25,0,4
2021-07-26,6,4
2021-07-27,2,2
2021-07-28,0,4
2021-07-30,0,4
2021-07-31,0,2
2021-08-01,2,0
2021-08-02,2,0
2021-08-03,4,2
2021-08-04,0,6
2021-08-06,4,0
2021-08-07,2,2
2021-08-09,0,2
2021-08-11,0,2
2021-08-12,4,6
2021-08-13,0,2
2021-08-17,0,2
2021-08-18,2,2
2021-08-19,0,2
2021-08-21,2,0
2021-08-22,2,2
2021-08-24,4,0
2021-08-29,0,2
2021-08-31,0,4
2021-09-02,4,0
2021-09-09,2,0
2021-09-11,2,0
2021-09-14,0,2
2021-09-15,0,2
2021-09-18,0,2
2021-09-24,0,2
2021-09-29,0,2
2021-10-01,2,0
2021-10-03,0,2
2021-10-04,2,0
2021-10-25,0,2
2021-11-06,2,0
2021-11-14,0,2
2021-11-17,0,2
2021-11-21,2,0
2021-11-24,2,0
2021-12-13,2,0
2021-12-14,2,0
2021-12-18,0,2
2021-12-21,2,0
2021-12-22,0,4
2021-12-25,0,2
2021-12-26,2,0
2021-12-29,0,2
2021-12-30,2,0
2021-12-31,2,0
2022-01-02,2,0
2022-01-03,0,2
2022-01-09,0,2
2022-01-12,2,2
2022-01-13,0,2
2022-01-15,2,0
2022-01-16,0,2
2022-01-18,2,0
2022-01-19,0,2
2022-01-20,2,2
2022-01-22,4,2
2022-01-23,0,2
2022-01-24,2,2
2022-01-25,2,2
2022-01-26,4,0
2022-01-27,2,4
2022-01-28,2,0
2022-01-29,0,6
2022-01-30,2,4
2022-01-31,2,0
2022-02-01,2,2
2022-02-02,0,2
2022-02-03,2,0
2022-02-04,2,0
2022-02-05,0,2
2022-02-07,0,6
2022-02-08,0,2
2022-02-09,2,2
2022-02-10,0,2
2022-02-11,0,2
2022-02-13,2,0
2022-02-14,0,2
2022-02-15,0,2
2022-02-16,0,2
2022-02-19,0,2
2022-02-20,0,2
2022-02-21,0,4
2022-02-23,2,4
2022-02-24,0,2
2022-02-25,2,2
2022-02-26,2,0
2022-03-01,2,0
2022-03-03,0,2
2022-03-04,2,0
2022-03-05,2,0
2022-03-06,0,2
2022-03-07,2,0
2022-03-09,2,0
2022-03-10,0,2
2022-03-12,2,0
2022-03-16,0,2
2022-03-18,2,0
2022-03-19,2,0
2022-03-28,2,0
2022-03-29,4,0
2022-04-05,2,0
2022-04-10,2,0
2022-04-16,2,0
2022-04-25,4,0
2022-04-29,2,0
2022-05-06,2,2
2022-05-14,0,2
2022-05-28,0,2
2022-05-30,4,0
2022-06-03,0,2
2022-06-04,0,2
2022-06-06,0,2
2022-07-05,0,2
2022-07-12,0,2
2022-07-14,2,0
2022-07-15,4,0
2022-07-18,0,4
2022-07-19,0,2
2022-07-20,2,0
2022-07-23,2,2
2022-07-24,0,2
2022-08-02,0,2
2022-08-04,2,0
2022-08-13,0,4
2022-08-16,2,0
2022-08-17,4,2
2022-08-19,0,2
2022-08-23,2,0
2022-09-09,0,2
2022-09-12,2,0
